ir1,ir2,degree,time
14.2,2.6,3,10:51:04.553048
14.2,2.6,3,10:51:04.583610
14.3,2.7,3,10:51:04.614221
14.3,2.7,3,10:51:04.643919
14.7,2.7,3,10:51:04.672070
14.7,2.7,3,10:51:04.698926
14.8,2.7,3,10:51:04.726036
14.8,2.6,3,10:51:04.754229
14.8,2.6,3,10:51:04.781134
14.8,2.8,3,10:51:04.809149
14.8,2.8,3,10:51:04.835714
15.0,2.8,3,10:51:04.863452
15.0,2.8,3,10:51:04.890112
15.0,2.8,3,10:51:04.917772
15.1,2.7,3,10:51:04.945549
15.1,2.7,3,10:51:04.974286
15.0,2.7,3,10:51:05.006052
15.0,2.7,3,10:51:05.035606
15.3,2.8,3,10:51:05.067638
15.3,2.8,3,10:51:05.094497
15.4,2.8,3,10:51:05.122272
15.4,2.6,3,10:51:05.149459
15.1,2.6,3,10:51:05.181684
15.1,2.8,3,10:51:05.212583
15.1,2.8,3,10:51:05.242449
15.4,2.8,3,10:51:05.273684
15.4,2.8,3,10:51:05.301724
15.5,2.7,3,10:51:05.330579
15.5,2.7,3,10:51:05.357284
15.3,2.7,3,10:51:05.385012
15.3,2.8,3,10:51:05.412034
15.3,2.8,3,10:51:05.438909
15.3,2.8,3,10:51:05.466265
15.3,2.8,3,10:51:05.493208
15.7,2.8,3,10:51:05.519823
15.7,2.8,3,10:51:05.546686
15.5,2.8,3,10:51:05.575724
15.5,2.8,3,10:51:05.604770
15.5,2.8,3,10:51:05.634531
15.5,2.9,3,10:51:05.665170
15.5,2.9,3,10:51:05.692207
15.8,2.9,3,10:51:05.720112
15.8,2.8,3,10:51:05.749042
15.8,2.8,3,10:51:05.780760
15.8,2.8,3,10:51:05.810925
15.6,2.8,3,10:51:05.841869
15.6,3.0,3,10:51:05.870928
15.6,3.0,3,10:51:05.898058
15.9,2.8,3,10:51:05.927176
15.9,2.8,3,10:51:05.954606
15.7,2.8,3,10:51:05.984876
15.7,2.8,3,10:51:06.015318
15.6,2.8,3,10:51:06.045262
15.6,3.0,3,10:51:06.073944
15.9,3.0,3,10:51:06.102681
15.9,2.8,3,10:51:06.130629
15.9,2.8,3,10:51:06.157638
15.7,2.8,3,10:51:06.187476
15.7,2.8,3,10:51:06.217873
15.6,3.0,3,10:51:06.249112
15.6,3.0,3,10:51:06.278199
15.8,3.0,3,10:51:06.306872
15.8,2.9,3,10:51:06.334012
15.8,2.9,3,10:51:06.361646
15.7,2.8,3,10:51:06.389949
15.7,2.8,3,10:51:06.416982
15.6,2.8,3,10:51:06.444866
15.6,3.0,3,10:51:06.472999
16.0,3.0,3,10:51:06.500696
16.0,2.9,3,10:51:06.528480
16.0,2.9,3,10:51:06.555992
15.7,2.8,3,10:51:06.588868
15.7,2.8,3,10:51:06.618670
15.6,2.8,3,10:51:06.649365
15.6,2.8,3,10:51:06.678213
16.0,2.8,3,10:51:06.706120
16.0,3.0,3,10:51:06.733409
16.0,3.0,3,10:51:06.761357
15.8,2.8,3,10:51:06.792843
15.8,2.8,3,10:51:06.822421
15.6,2.9,3,10:51:06.854635
15.6,2.9,3,10:51:06.882654
16.0,2.9,3,10:51:06.909237
16.0,3.0,3,10:51:06.937403
15.8,3.0,3,10:51:06.965572
15.8,3.0,3,10:51:06.995535
15.6,3.0,3,10:51:07.027485
15.6,2.9,3,10:51:07.058217
15.6,2.9,3,10:51:07.084801
15.6,3.0,3,10:51:07.113835
15.6,3.0,3,10:51:07.141354
15.8,3.0,3,10:51:07.170441
15.8,3.0,3,10:51:07.200849
15.4,3.0,3,10:51:07.232007
15.4,3.0,3,10:51:07.261638
15.5,3.0,3,10:51:07.294807
15.5,3.2,3,10:51:07.323936
15.5,3.2,3,10:51:07.353871
15.9,3.0,3,10:51:07.383310
15.9,3.0,3,10:51:07.410028
15.6,3.0,3,10:51:07.437194
15.6,3.0,3,10:51:07.463897
15.4,3.0,3,10:51:07.491637
15.4,3.3,3,10:51:07.518868
15.4,3.3,3,10:51:07.545688
15.7,3.3,3,10:51:07.575206
15.7,3.1,3,10:51:07.602091
15.6,3.1,3,10:51:07.628883
15.6,3.0,3,10:51:07.655592
15.6,3.0,3,10:51:07.684728
15.3,3.3,3,10:51:07.715980
15.3,3.3,3,10:51:07.745592
16.2,3.1,3,10:51:07.779177
16.2,3.1,3,10:51:07.806125
15.5,3.1,3,10:51:07.833093
15.5,3.1,3,10:51:07.860058
15.4,3.1,3,10:51:07.889791
15.4,3.4,3,10:51:07.919457
15.4,3.4,3,10:51:07.949522
15.8,3.2,3,10:51:07.979634
15.8,3.2,3,10:51:08.006328
15.4,3.2,3,10:51:08.033665
15.4,3.1,3,10:51:08.061148
15.4,3.1,3,10:51:08.091341
15.4,3.3,3,10:51:08.121959
15.4,3.3,3,10:51:08.151739
16.0,3.3,3,10:51:08.182819
16.0,3.3,3,10:51:08.209396
15.3,3.2,3,10:51:08.239475
15.3,3.2,3,10:51:08.267271
15.3,3.2,3,10:51:08.298083
15.3,3.3,3,10:51:08.328061
15.9,3.3,3,10:51:08.357839
15.9,3.3,3,10:51:08.385645
15.6,3.3,3,10:51:08.413652
15.6,3.2,3,10:51:08.440633
15.6,3.2,3,10:51:08.467727
15.2,3.2,3,10:51:08.495320
15.2,3.3,3,10:51:08.523091
15.9,3.3,4,10:51:08.550564
15.9,3.4,4,10:51:08.577664
15.9,3.4,4,10:51:08.604533
15.4,3.3,4,10:51:08.635212
15.4,3.3,4,10:51:08.662004
15.1,3.4,4,10:51:08.692930
15.1,3.4,4,10:51:08.723070
15.2,3.4,4,10:51:08.754435
15.2,3.5,4,10:51:08.784704
15.5,3.5,4,10:51:08.813052
15.5,3.4,4,10:51:08.840670
15.5,3.4,4,10:51:08.867301
15.1,3.5,4,10:51:08.900165
15.1,3.5,4,10:51:08.930031
15.2,3.6,3,10:51:08.962378
15.2,3.6,3,10:51:08.989997
15.5,3.5,3,10:51:09.017710
15.5,3.5,3,10:51:09.044441
15.5,3.5,3,10:51:09.071512
15.3,3.5,3,10:51:09.099994
15.3,3.5,3,10:51:09.126884
15.1,3.7,3,10:51:09.154236
15.1,3.7,3,10:51:09.181375
15.5,3.7,3,10:51:09.210455
15.5,3.5,3,10:51:09.237873
15.5,3.5,3,10:51:09.267119
15.3,3.4,3,10:51:09.298548
15.3,3.4,3,10:51:09.327976
15.1,3.7,3,10:51:09.359386
15.1,3.7,3,10:51:09.388426
15.6,3.7,3,10:51:09.415478
15.6,3.6,3,10:51:09.442778
15.2,3.6,3,10:51:09.470319
15.2,3.5,3,10:51:09.500029
15.2,3.5,3,10:51:09.529585
15.3,3.8,3,10:51:09.560085
15.3,3.8,3,10:51:09.589045
15.5,3.8,3,10:51:09.616524
15.5,3.7,3,10:51:09.644035
15.3,3.7,3,10:51:09.670770
15.3,3.6,3,10:51:09.700422
15.3,3.6,3,10:51:09.730453
15.3,3.8,3,10:51:09.761274
15.3,3.8,3,10:51:09.790793
15.7,3.8,3,10:51:09.820992
15.7,3.8,3,10:51:09.847884
15.2,3.8,3,10:51:09.875044
15.2,3.7,3,10:51:09.905149
15.2,3.7,3,10:51:09.935438
15.2,3.8,3,10:51:09.965178
15.2,3.8,3,10:51:09.996310
15.6,3.8,3,10:51:10.026585
15.6,3.8,3,10:51:10.055788
15.4,3.7,3,10:51:10.087378
15.4,3.7,3,10:51:10.114319
15.0,3.7,3,10:51:10.141055
15.0,3.8,3,10:51:10.168492
15.5,3.8,3,10:51:10.200065
15.5,3.9,3,10:51:10.230580
15.3,3.9,3,10:51:10.262673
15.3,3.8,3,10:51:10.292886
15.3,3.8,3,10:51:10.319962
15.1,3.9,3,10:51:10.349209
15.1,3.9,3,10:51:10.376449
15.3,3.9,3,10:51:10.403129
15.3,4.0,3,10:51:10.431014
15.3,4.0,3,10:51:10.458510
15.3,3.9,3,10:51:10.485921
15.3,3.9,3,10:51:10.512749
15.3,3.9,3,10:51:10.540387
15.3,4.1,3,10:51:10.568468
15.3,4.1,3,10:51:10.597484
15.3,4.1,3,10:51:10.627426
15.3,4.1,3,10:51:10.658211
15.3,3.9,3,10:51:10.688620
15.3,3.9,3,10:51:10.715487
15.2,4.1,3,10:51:10.744947
15.2,4.1,3,10:51:10.772061
15.2,4.1,3,10:51:10.801504
15.2,4.2,3,10:51:10.833316
15.3,4.2,3,10:51:10.862473
15.3,4.0,3,10:51:10.892426
15.3,4.0,3,10:51:10.919815
15.1,4.0,3,10:51:10.946668
15.1,4.0,3,10:51:10.973925
15.2,4.2,3,10:51:11.008004
15.2,4.2,3,10:51:11.038933
15.3,4.2,3,10:51:11.069497
15.3,4.1,3,10:51:11.099527
15.2,4.1,3,10:51:11.129081
15.2,4.1,3,10:51:11.159186
15.2,4.1,3,10:51:11.189376
15.2,4.3,3,10:51:11.216831
15.2,4.3,3,10:51:11.245184
15.5,4.2,3,10:51:11.273022
15.5,4.2,3,10:51:11.302594
15.0,4.2,3,10:51:11.333656
15.0,4.1,3,10:51:11.364633
14.9,4.1,3,10:51:11.393771
14.9,4.4,3,10:51:11.420833
14.9,4.4,3,10:51:11.448320
15.5,4.3,3,10:51:11.476628
15.5,4.3,3,10:51:11.507553
15.0,4.2,3,10:51:11.539939
15.0,4.2,3,10:51:11.569797
14.8,4.4,3,10:51:11.601141
14.8,4.4,3,10:51:11.630679
15.3,4.4,3,10:51:11.660939
15.3,4.3,3,10:51:11.690854
15.0,4.3,3,10:51:11.717714
15.0,4.3,3,10:51:11.744878
15.0,4.3,3,10:51:11.771063
14.7,4.5,3,10:51:11.800698
14.7,4.5,3,10:51:11.827990
15.2,4.5,3,10:51:11.855246
15.2,4.4,3,10:51:11.883383
14.8,4.4,3,10:51:11.914015
14.8,4.4,3,10:51:11.944247
14.8,4.4,3,10:51:11.973972
14.7,4.6,3,10:51:12.003125
14.7,4.6,3,10:51:12.030235
14.7,4.6,3,10:51:12.058079
14.7,4.5,3,10:51:12.086257
14.8,4.5,3,10:51:12.117067
14.8,4.5,3,10:51:12.147511
14.4,4.5,3,10:51:12.178935
14.4,4.6,3,10:51:12.207096
14.4,4.6,3,10:51:12.235397
14.8,4.7,3,10:51:12.266850
14.8,4.7,3,10:51:12.293973
14.7,4.5,3,10:51:12.322213
14.7,4.5,3,10:51:12.349767
14.7,4.5,3,10:51:12.376980
14.5,4.7,3,10:51:12.410077
14.5,4.7,3,10:51:12.440600
14.6,4.7,3,10:51:12.472581
14.6,4.7,3,10:51:12.501848
14.5,4.7,3,10:51:12.530385
14.5,4.7,3,10:51:12.557746
14.4,4.7,3,10:51:12.584883
14.4,4.7,3,10:51:12.612216
14.5,4.7,3,10:51:12.640138
14.5,4.9,3,10:51:12.667424
14.5,4.9,3,10:51:12.695085
14.7,4.8,3,10:51:12.724009
14.7,4.8,3,10:51:12.750982
14.2,4.8,3,10:51:12.779184
14.2,4.8,3,10:51:12.808352
14.3,4.8,3,10:51:12.839609
14.3,5.0,3,10:51:12.869742
14.3,5.0,3,10:51:12.899479
14.6,4.9,3,10:51:12.927466
14.6,4.9,3,10:51:12.954677
14.1,4.9,3,10:51:12.982319
14.1,4.9,3,10:51:13.012449
13.9,4.9,3,10:51:13.042584
13.9,5.2,3,10:51:13.073081
14.4,5.2,3,10:51:13.103562
14.4,5.1,3,10:51:13.131002
14.4,5.1,3,10:51:13.158392
14.0,5.0,3,10:51:13.188257
14.0,5.0,3,10:51:13.215929
13.8,5.2,3,10:51:13.243496
13.8,5.2,3,10:51:13.271032
13.8,5.2,3,10:51:13.298450
14.4,5.1,3,10:51:13.328033
14.4,5.1,3,10:51:13.354436
14.0,5.1,3,10:51:13.383373
14.0,5.1,3,10:51:13.411517
13.7,5.3,3,10:51:13.439306
13.7,5.3,3,10:51:13.466709
13.7,5.3,3,10:51:13.493955
14.2,5.3,3,10:51:13.522670
14.2,5.3,3,10:51:13.549982
13.8,5.3,3,10:51:13.577400
13.8,5.3,3,10:51:13.604804
13.6,5.3,3,10:51:13.632064
13.6,5.5,3,10:51:13.659554
13.6,5.5,3,10:51:13.686591
13.6,5.4,4,10:51:13.715080
13.6,5.4,4,10:51:13.742476
13.5,5.4,4,10:51:13.769724
13.5,5.4,4,10:51:13.797271
13.2,5.4,4,10:51:13.824943
13.2,5.6,4,10:51:13.852580
13.2,5.6,4,10:51:13.879807
13.3,5.6,4,10:51:13.908265
13.3,5.8,4,10:51:13.936231
13.2,5.8,4,10:51:13.963236
13.2,5.7,4,10:51:13.991147
13.2,5.7,4,10:51:14.018518
13.0,6.0,4,10:51:14.047051
13.0,6.0,4,10:51:14.074247
12.8,6.0,4,10:51:14.101634
12.8,6.2,4,10:51:14.128906
12.6,6.2,4,10:51:14.156365
12.6,6.0,4,10:51:14.185698
12.6,6.0,4,10:51:14.216770
12.2,5.9,4,10:51:14.249349
12.2,5.9,4,10:51:14.279386
11.9,6.1,4,10:51:14.308871
11.9,6.1,4,10:51:14.336077
11.7,6.0,4,10:51:14.363741
11.7,6.0,4,10:51:14.391557
11.7,6.0,4,10:51:14.421465
10.6,6.0,4,10:51:14.452427
10.6,6.0,4,10:51:14.482846
10.3,6.2,4,10:51:14.512878
10.3,6.2,4,10:51:14.540568
10.4,6.0,4,10:51:14.567824
10.4,6.0,4,10:51:14.595176
10.4,6.0,4,10:51:14.622670
9.5,5.9,4,10:51:14.650788
9.5,5.9,4,10:51:14.678136
9.0,6.1,4,10:51:14.705559
9.0,6.1,4,10:51:14.733118
9.5,5.8,4,10:51:14.761029
9.5,5.8,4,10:51:14.788733
9.0,5.8,4,10:51:14.819444
9.0,5.6,4,10:51:14.849183
9.0,5.6,4,10:51:14.881032
8.7,5.7,4,10:51:14.910469
8.7,5.7,4,10:51:14.937786
9.1,5.7,4,10:51:14.965922
9.1,5.6,4,10:51:14.993981
8.7,5.6,4,10:51:15.024274
8.7,5.5,4,10:51:15.053620
8.3,5.5,4,10:51:15.084068
8.3,5.6,4,10:51:15.113082
8.3,5.6,4,10:51:15.140383
8.9,5.4,4,10:51:15.169568
8.9,5.4,4,10:51:15.196949
8.5,5.3,4,10:51:15.224087
8.5,5.3,4,10:51:15.251769
8.1,5.3,4,10:51:15.278898
8.1,5.3,4,10:51:15.306527
8.1,5.3,4,10:51:15.333863
8.1,5.1,4,10:51:15.361839
8.1,5.1,4,10:51:15.389248
8.2,5.1,4,10:51:15.418428
8.2,5.0,4,10:51:15.448790
8.0,5.0,4,10:51:15.478985
8.0,5.0,4,10:51:15.508502
8.0,5.0,4,10:51:15.535404
8.1,4.9,4,10:51:15.564136
8.1,4.9,4,10:51:15.591353
8.5,4.9,5,10:51:15.621112
8.5,4.5,5,10:51:15.651992
8.3,4.4,5,10:51:15.683964
8.3,4.4,5,10:51:15.714056
8.3,4.4,5,10:51:15.743575
8.6,4.2,5,10:51:15.775905
8.9,4.2,5,10:51:15.805802
8.9,3.5,5,10:51:15.833491
8.9,3.5,5,10:51:15.860542
9.0,3.5,5,10:51:15.889966
9.0,3.1,5,10:51:15.917710
9.1,3.1,5,10:51:15.945203
9.1,2.9,5,10:51:15.972651
9.1,2.9,5,10:51:15.999727
9.4,2.5,5,10:51:16.027908
9.4,2.5,5,10:51:16.054857
9.1,2.5,5,10:51:16.082536
9.1,2.3,5,10:51:16.110598
9.1,2.3,5,10:51:16.138373
9.1,2.6,5,10:51:16.165669
9.1,2.6,5,10:51:16.194236
9.5,2.4,5,10:51:16.227226
9.5,2.4,5,10:51:16.257770
9.3,2.2,5,10:51:16.291248
9.3,2.2,5,10:51:16.320070
9.0,2.5,5,10:51:16.347594
9.0,2.5,5,10:51:16.374684
9.0,2.5,5,10:51:16.401423
9.3,2.5,5,10:51:16.429865
9.3,2.5,5,10:51:16.456406
9.1,2.5,4,10:51:16.483623
9.1,2.5,4,10:51:16.510572
9.0,2.5,4,10:51:16.537729
9.0,2.8,4,10:51:16.565618
9.0,2.8,4,10:51:16.592530
9.3,3.0,4,10:51:16.619743
9.3,3.0,4,10:51:16.645939
9.2,2.9,4,10:51:16.674881
9.2,2.9,4,10:51:16.701544
9.2,2.9,4,10:51:16.728787
9.4,3.1,3,10:51:16.755409
9.4,3.1,3,10:51:16.782689
10.1,3.1,3,10:51:16.811158
10.1,3.1,3,10:51:16.838437
10.1,3.1,3,10:51:16.865137
10.7,3.0,3,10:51:16.894568
10.7,3.0,3,10:51:16.923912
11.8,3.2,3,10:51:16.954644
11.8,3.2,3,10:51:16.985116
13.2,3.1,3,10:51:17.015667
13.2,3.1,3,10:51:17.043095
15.0,3.1,3,10:51:17.070336
15.0,3.1,3,10:51:17.097530
15.0,3.1,3,10:51:17.128365
16.5,3.2,3,10:51:17.158483
16.5,3.2,3,10:51:17.191311
17.3,3.4,3,10:51:17.221350
17.3,3.4,3,10:51:17.248488
18.5,3.1,3,10:51:17.276985
18.5,3.1,3,10:51:17.304133
18.9,3.2,3,10:51:17.336375
18.9,3.2,3,10:51:17.365900
18.9,3.2,3,10:51:17.395190
19.2,3.5,3,10:51:17.424938
19.2,3.5,3,10:51:17.452233
19.7,3.2,3,10:51:17.479847
19.7,3.2,3,10:51:17.507907
20.0,3.2,3,10:51:17.535390
20.0,3.1,3,10:51:17.563406
20.1,3.1,3,10:51:17.591148
20.1,3.6,3,10:51:17.618087
20.1,3.6,3,10:51:17.645249
20.4,3.2,3,10:51:17.675026
20.4,3.2,3,10:51:17.702809
20.7,3.2,3,10:51:17.731113
20.7,3.2,3,10:51:17.758552
20.7,3.2,3,10:51:17.786716
20.7,3.6,3,10:51:17.815155
20.7,3.6,3,10:51:17.842504
21.1,3.4,3,10:51:17.872300
21.1,3.4,3,10:51:17.899397
21.1,3.4,3,10:51:17.929461
21.1,3.2,3,10:51:17.960554
21.2,3.2,3,10:51:17.992055
21.2,3.7,3,10:51:18.023238
21.3,3.7,3,10:51:18.050674
21.3,3.5,3,10:51:18.078022
21.3,3.5,3,10:51:18.104527
21.4,3.3,3,10:51:18.137268
21.4,3.3,3,10:51:18.167218
21.7,3.3,3,10:51:18.196380
21.7,3.4,3,10:51:18.225211
22.2,3.4,3,10:51:18.252439
22.2,3.6,3,10:51:18.280363
22.2,3.6,3,10:51:18.307716
21.7,3.4,3,10:51:18.335113
21.7,3.4,3,10:51:18.362363
21.2,3.4,3,10:51:18.389452
21.2,3.5,3,10:51:18.416800
21.2,3.5,3,10:51:18.444446
21.7,3.6,3,10:51:18.471270
21.7,3.6,3,10:51:18.498649
21.6,3.6,3,10:51:18.525703
21.6,3.5,3,10:51:18.553927
21.4,3.5,3,10:51:18.583040
21.4,3.5,3,10:51:18.610658
21.4,3.5,3,10:51:18.641089
21.7,3.7,3,10:51:18.671630
21.7,3.7,3,10:51:18.701585
22.0,3.6,3,10:51:18.731201
22.0,3.6,3,10:51:18.758566
21.9,3.6,3,10:51:18.785443
21.9,3.6,3,10:51:18.812837
22.0,3.6,3,10:51:18.840947
22.0,4.0,3,10:51:18.868351
22.0,4.0,3,10:51:18.895544
22.5,4.0,2,10:51:18.924124
22.5,3.7,2,10:51:18.952302
22.1,3.7,2,10:51:18.980417
22.1,3.6,2,10:51:19.008558
22.1,3.6,2,10:51:19.038383
21.9,4.0,2,10:51:19.070695
21.9,4.0,2,10:51:19.100704
21.5,3.9,2,10:51:19.129171
21.5,3.9,2,10:51:19.156092
21.7,3.9,3,10:51:19.183416
21.7,3.8,3,10:51:19.211174
22.5,3.8,3,10:51:19.238776
22.5,4.3,3,10:51:19.267552
22.5,4.3,3,10:51:19.294639
23.6,4.1,3,10:51:19.322656
23.6,4.1,3,10:51:19.349993
23.4,4.1,3,10:51:19.377726
23.4,4.0,3,10:51:19.405699
23.4,4.0,3,10:51:19.435410
23.3,4.4,3,10:51:19.467638
23.3,4.4,3,10:51:19.497839
23.6,4.3,3,10:51:19.528028
23.6,4.3,3,10:51:19.555345
23.5,4.1,3,10:51:19.583042
23.5,4.1,3,10:51:19.610080
23.3,4.1,3,10:51:19.640502
23.3,4.5,3,10:51:19.671667
23.6,4.5,3,10:51:19.702673
23.6,4.4,3,10:51:19.732134
23.6,4.4,3,10:51:19.759240
23.3,4.2,3,10:51:19.788014
23.3,4.2,3,10:51:19.814693
23.3,4.2,3,10:51:19.842515
23.3,4.2,3,10:51:19.870535
23.5,4.2,3,10:51:19.897849
23.5,4.4,3,10:51:19.924550
23.5,4.4,3,10:51:19.951782
23.5,4.4,3,10:51:19.978557
23.5,4.3,3,10:51:20.006166
23.5,4.3,3,10:51:20.034686
23.5,4.3,3,10:51:20.064595
23.8,4.3,3,10:51:20.096382
23.8,4.6,3,10:51:20.125839
23.8,4.6,3,10:51:20.152913
23.7,4.5,3,10:51:20.181686
23.7,4.5,3,10:51:20.208704
23.4,4.5,3,10:51:20.238295
23.4,4.4,3,10:51:20.268659
23.6,4.4,3,10:51:20.299389
23.6,4.7,3,10:51:20.329885
23.6,4.7,3,10:51:20.356813
23.5,4.6,3,10:51:20.384901
23.5,4.6,3,10:51:20.412305
23.6,4.6,3,10:51:20.444343
23.6,4.5,3,10:51:20.475074
23.6,4.5,3,10:51:20.505040
23.6,5.0,3,10:51:20.534978
23.7,5.0,3,10:51:20.562827
23.7,4.7,3,10:51:20.590167
23.7,4.7,3,10:51:20.617500
23.7,4.7,3,10:51:20.648530
23.7,4.7,3,10:51:20.678812
23.5,5.1,3,10:51:20.710192
23.5,5.1,3,10:51:20.738015
23.7,5.1,3,10:51:20.764981
23.7,4.8,3,10:51:20.792277
23.7,4.8,3,10:51:20.820337
23.5,4.8,3,10:51:20.847390
23.5,4.8,3,10:51:20.874663
23.6,4.8,3,10:51:20.902153
23.6,5.2,3,10:51:20.930002
23.8,5.2,3,10:51:20.957817
23.8,4.9,3,10:51:20.984921
23.8,4.9,3,10:51:21.012183
23.4,4.9,3,10:51:21.042579
23.4,4.9,3,10:51:21.072090
23.2,4.9,3,10:51:21.102290
23.2,5.4,3,10:51:21.132799
23.2,5.4,3,10:51:21.160401
23.2,5.3,3,10:51:21.187489
23.2,5.3,3,10:51:21.214630
22.7,5.0,3,10:51:21.244793
22.7,5.0,3,10:51:21.274318
22.0,5.5,3,10:51:21.305826
22.0,5.5,3,10:51:21.334831
21.7,5.4,3,10:51:21.362845
21.7,5.4,3,10:51:21.389699
21.7,5.4,3,10:51:21.416607
21.0,5.2,3,10:51:21.449158
21.0,5.2,3,10:51:21.478512
20.8,5.3,3,10:51:21.508871
20.8,5.3,3,10:51:21.537659
20.5,5.5,3,10:51:21.564841
20.5,5.5,3,10:51:21.591773
20.5,5.5,3,10:51:21.619477
20.7,5.4,3,10:51:21.650001
20.7,5.4,3,10:51:21.679773
21.0,5.5,3,10:51:21.711276
21.0,5.5,3,10:51:21.739128
21.8,5.7,3,10:51:21.765999
21.8,5.7,3,10:51:21.792920
22.7,5.7,3,10:51:21.821150
22.7,5.7,3,10:51:21.852297
22.7,5.7,3,10:51:21.882109
23.3,5.7,3,10:51:21.912700
23.3,5.7,3,10:51:21.940681
23.9,6.0,3,10:51:21.968762
23.9,6.0,3,10:51:21.995800
24.2,5.9,3,10:51:22.023983
24.2,5.9,3,10:51:22.051121
24.2,5.9,3,10:51:22.077820
24.6,5.9,3,10:51:22.105568
24.6,5.9,3,10:51:22.133633
24.7,6.3,3,10:51:22.161748
24.7,6.3,3,10:51:22.188682
25.1,6.3,3,10:51:22.215364
25.1,6.1,3,10:51:22.244219
25.3,6.1,3,10:51:22.276781
25.3,6.1,3,10:51:22.306291
25.3,6.1,3,10:51:22.335913
25.1,6.5,3,10:51:22.364051
25.1,6.5,3,10:51:22.390822
25.5,6.5,3,10:51:22.417812
25.5,6.3,3,10:51:22.447890
25.3,6.3,3,10:51:22.477946
25.3,6.3,3,10:51:22.507847
25.1,6.3,3,10:51:22.538066
25.1,6.7,3,10:51:22.564726
25.1,6.7,3,10:51:22.591826
25.2,6.7,3,10:51:22.618504
25.2,6.5,3,10:51:22.648632
25.0,6.5,3,10:51:22.678561
25.0,6.6,3,10:51:22.709008
25.0,6.6,3,10:51:22.738686
25.0,6.9,3,10:51:22.765786
25.0,6.9,3,10:51:22.792573
25.0,7.0,3,10:51:22.820541
25.0,7.0,3,10:51:22.851336
24.9,7.0,3,10:51:22.880941
24.9,6.8,3,10:51:22.912108
24.7,6.8,3,10:51:22.942399
24.7,7.2,3,10:51:22.969318
24.7,7.2,3,10:51:22.996688
24.8,7.2,3,10:51:23.024501
24.8,7.2,3,10:51:23.053920
24.8,7.1,3,10:51:23.084728
24.8,7.1,3,10:51:23.115230
24.8,7.1,3,10:51:23.145247
24.8,7.2,3,10:51:23.176985
24.9,7.2,3,10:51:23.206594
24.9,7.5,3,10:51:23.235583
24.9,7.5,3,10:51:23.263121
25.1,7.4,3,10:51:23.290296
25.1,7.4,3,10:51:23.317705
25.0,7.5,3,10:51:23.345047
25.0,7.5,3,10:51:23.372547
25.0,7.5,3,10:51:23.399795
25.3,7.7,3,10:51:23.428609
25.3,7.7,3,10:51:23.458786
25.2,7.7,3,10:51:23.489687
25.2,7.7,3,10:51:23.519426
25.0,7.8,3,10:51:23.548028
25.0,7.8,3,10:51:23.575346
24.6,7.8,3,10:51:23.602609
24.6,8.1,3,10:51:23.630551
24.6,8.1,3,10:51:23.657656
25.2,8.1,3,10:51:23.685438
25.2,8.1,3,10:51:23.712592
24.8,8.2,3,10:51:23.740627
24.8,8.2,3,10:51:23.767580
24.8,8.2,3,10:51:23.794734
24.5,8.5,3,10:51:23.824137
24.5,8.5,3,10:51:23.853826
24.8,8.5,3,10:51:23.885264
24.8,8.5,3,10:51:23.915266
24.0,8.5,3,10:51:23.945941
24.0,8.5,3,10:51:23.972979
22.9,8.5,3,10:51:24.000024
22.9,8.8,3,10:51:24.026962
22.1,8.8,3,10:51:24.058072
22.1,8.9,3,10:51:24.088062
22.1,8.9,3,10:51:24.119724
20.5,8.9,3,10:51:24.148772
20.5,8.9,3,10:51:24.176292
18.1,8.9,3,10:51:24.204134
18.1,9.2,3,10:51:24.232026
16.4,9.2,3,10:51:24.259309
16.4,9.3,3,10:51:24.287259
16.4,9.3,3,10:51:24.314645
14.3,9.3,3,10:51:24.344292
14.3,9.3,3,10:51:24.371645
11.8,9.3,3,10:51:24.398592
11.8,9.7,3,10:51:24.426376
10.1,9.7,3,10:51:24.457132
10.1,9.8,3,10:51:24.486554
8.4,9.8,3,10:51:24.517503
8.4,9.8,3,10:51:24.546768
8.4,9.8,3,10:51:24.574094
7.1,10.2,3,10:51:24.602920
7.1,10.2,3,10:51:24.630304
6.0,10.2,3,10:51:24.660825
6.0,10.3,3,10:51:24.691340
5.2,10.3,3,10:51:24.722593
5.2,10.3,3,10:51:24.750863
5.2,10.3,3,10:51:24.777972
4.5,10.5,3,10:51:24.806268
4.5,10.5,3,10:51:24.833664
3.9,10.5,3,10:51:24.861198
3.9,10.9,3,10:51:24.889323
4.0,10.9,3,10:51:24.916572
4.0,10.9,3,10:51:24.943700
4.0,10.9,3,10:51:24.970813
3.4,11.0,3,10:51:24.999389
3.4,11.0,3,10:51:25.026707
3.2,11.0,3,10:51:25.056569
3.2,11.5,3,10:51:25.088825
3.5,11.5,3,10:51:25.120103
3.5,11.5,3,10:51:25.149105
3.5,11.5,3,10:51:25.176308
3.0,11.6,3,10:51:25.203785
3.0,11.6,3,10:51:25.231299
2.8,11.6,3,10:51:25.261652
2.8,12.2,3,10:51:25.292188
3.3,12.2,3,10:51:25.322177
3.3,12.2,3,10:51:25.351972
2.8,12.2,3,10:51:25.379231
2.8,12.3,3,10:51:25.406793
2.8,12.3,3,10:51:25.433557
2.6,12.7,3,10:51:25.466546
2.6,12.7,3,10:51:25.497109
3.1,13.1,3,10:51:25.529441
3.1,13.1,3,10:51:25.558021
2.8,13.2,3,10:51:25.586394
2.8,13.2,3,10:51:25.613724
2.8,13.2,3,10:51:25.641270
