ir_L,ir_R,degree
14.0,16.2,28.08
14.1,16.4,30.12
14.4,16.0,31.85
15.1,15.4,31.61
15.7,15.8,36.42
16.2,16.9,37.73
16.2,17.9,42.02
16.3,18.1,42.38
16.1,18.4,42.29
15.9,18.6,42.39
15.9,18.6,42.3
15.7,18.6,42.27
15.3,18.9,42.29
14.5,19.1,40.4
13.8,19.5,37.02
14.2,19.5,37.02
11.9,19.5,37.01
11.1,19.6,37.07
16.5,19.4,37.03
8.4,19.0,37.15
7.1,18.9,37.12
5.8,18.8,37.06
4.5,18.7,37.02
3.9,18.5,37.09
3.4,18.4,37.01
3.1,18.1,37.01
2.8,18.2,36.97
2.7,20.4,34.05
2.6,20.5,34.01
2.6,20.0,31.62
2.6,19.2,27.16
2.5,18.0,16.41
2.5,16.4,13.47
2.6,14.8,11.15
2.6,13.5,10.19
2.5,10.7,10.11
2.6,9.5,10.19
2.8,8.4,10.11
3.0,7.2,1.26
3.1,6.4,0.14
3.8,5.1,0.17
4.1,4.6,0.04
4.6,4.8,0.13
4.9,6.1,0.13
5.4,9.5,0.03
6.6,13.3,0.04
7.4,16.9,0.03
9.1,18.3,0.04
10.4,20.0,13.37
13.6,20.5,29.54
15.1,21.5,36.91
15.1,22.0,41.92
12.4,22.8,41.96
9.3,22.9,41.89
9.2,23.9,34.77
10.9,24.6,22.09
12.6,24.9,21.36
16.7,24.2,21.24
18.9,24.7,21.97
20.7,24.2,26.11
20.6,23.8,26.22
18.7,22.5,26.21
17.3,21.6,39.59
18.7,20.6,40.87
19.4,20.5,41.08
23.3,20.5,41.07
27.4,20.3,41.19
29.7,20.2,41.11
28.6,19.9,41.13
27.4,19.1,41.12
32.0,18.4,41.12
38.9,16.5,41.07
44.6,15.5,41.12
46.2,15.2,41.09
47.1,16.0,41.06
47.8,16.9,41.14
48.9,17.2,41.07
48.6,17.5,41.24
48.6,17.8,41.07
48.5,18.0,41.06
48.1,18.0,41.13
48.4,18.1,41.06
49.1,18.1,41.1
49.1,18.1,41.09
49.4,18.3,41.13
49.8,18.2,41.05
49.3,18.3,41.08
49.7,18.3,41.04
49.7,18.3,41.11
50.3,18.3,41.07
49.8,18.3,41.06
49.6,18.1,41.08
49.8,18.0,40.98
48.1,17.9,41.05
45.8,17.9,41.06
42.4,17.9,41.06
41.3,17.9,40.99
40.6,17.8,41.07
39.9,17.6,41.11
40.6,17.6,41.02
39.8,17.6,41.08
38.1,17.7,41.02
38.0,18.2,41.14
41.2,19.7,41.13
43.2,20.0,41.1
46.2,19.7,45.16
44.4,19.9,50.02
30.4,19.7,50.01
20.7,19.4,49.9
12.7,19.1,49.47
6.6,19.1,49.49
5.2,19.3,49.51
4.2,21.0,49.44
4.0,19.0,49.4
3.7,18.7,49.45
3.6,16.4,49.41
3.4,16.2,43.62
3.3,16.0,42.87
3.3,15.9,42.87
3.3,15.7,35.79
3.2,15.4,32.09
3.1,14.7,23.88
3.1,14.4,18.79
3.1,13.6,18.71
3.1,12.0,18.74
3.1,10.5,5.51
3.2,7.5,0.06
3.4,5.3,0.06
4.0,4.1,0.07
4.2,4.3,0.05
4.7,4.1,0.04
5.3,3.7,0.04
5.7,4.4,0.03
6.4,5.4,0.04
6.8,6.6,0.08
7.8,7.4,0.27
8.5,8.3,8.55
10.9,8.7,17.55
12.3,9.1,36.08
20.5,9.1,39.8
25.4,9.3,41.8
24.4,9.3,41.76
32.4,9.3,41.77
33.7,9.3,41.78
28.2,9.2,41.75
27.2,9.1,41.79
31.3,8.7,41.77
36.0,8.3,41.74
36.9,8.1,41.77
37.0,7.9,41.77
36.5,8.1,41.74
36.1,8.5,41.82
35.1,8.7,41.76
35.6,9.3,41.75
36.2,9.7,41.77
37.9,9.9,41.78
38.9,9.8,41.74
38.3,9.7,41.74
35.9,9.7,41.87
35.5,9.4,41.77
34.1,8.9,41.77
32.7,8.1,41.82
30.1,7.9,41.84
27.6,7.4,41.83
20.0,7.3,41.77
13.9,7.3,41.78
7.8,7.4,41.82
5.7,7.9,41.75
3.9,8.5,41.76
3.6,8.4,41.76
3.3,8.4,41.76
3.0,8.4,41.62
2.9,8.2,41.72
3.0,8.3,38.67
2.9,8.7,30.0
2.8,9.1,18.87
2.8,9.9,18.5
2.8,10.3,18.43
2.9,10.0,18.06
3.0,9.0,18.05
2.9,7.8,18.22
3.1,7.3,18.37
3.3,6.3,23.65
3.5,5.9,25.94
3.7,5.3,25.8
3.8,5.1,17.24
4.0,4.7,5.24
4.4,4.1,5.31
4.9,3.4,5.27
5.8,3.9,5.24
6.4,6.1,6.61
7.6,7.3,21.78
8.5,8.5,25.79
10.2,9.8,25.73
10.9,10.5,25.73
11.5,11.4,25.86
10.2,12.0,25.75
8.2,12.8,25.8
8.2,13.3,25.78
9.0,13.9,25.78
11.6,14.3,25.88
14.7,14.5,25.81
21.5,14.7,30.39
27.2,14.7,45.63
30.6,14.6,45.67
27.1,14.4,45.7
27.8,14.5,49.78
35.2,14.5,53.13
44.4,14.6,53.14
47.9,14.6,60.55
48.9,14.5,64.14
47.7,14.4,66.18
42.5,14.1,68.34
40.1,13.4,69.59
39.3,12.4,71.08
36.5,11.6,71.08
33.3,10.4,70.95
30.1,9.4,57.53
28.7,8.5,48.23
28.0,8.8,47.5
27.6,10.7,47.65
28.0,12.2,47.6
27.3,14.7,47.53
26.3,16.1,47.59
25.5,17.6,47.59
23.9,18.4,47.55
22.8,19.2,40.4
21.4,19.6,37.95
20.7,20.4,35.37
21.0,20.4,33.44
21.2,18.9,33.47
22.0,17.5,33.45
22.2,16.4,33.43
22.4,16.7,33.62
22.9,18.8,33.54
24.1,19.9,33.56
24.8,21.4,33.52
24.9,22.5,33.49
23.4,23.3,33.6
20.3,22.6,33.74
17.3,21.2,33.74
11.9,18.6,35.61
8.8,17.3,35.69
5.8,18.1,35.75
4.6,18.0,35.71
4.1,16.5,35.71
3.7,16.2,35.72
3.5,15.4,39.94
3.3,15.3,48.1
3.3,14.7,48.05
3.2,15.7,48.0
3.1,15.8,48.07
3.0,16.1,47.98
3.0,14.6,47.95
2.9,13.9,47.89
3.0,13.6,46.54
2.9,13.5,46.52
2.8,13.6,40.76
2.8,13.7,38.88
2.8,13.6,34.52
2.8,13.2,30.69
2.7,12.8,29.96
2.7,12.0,29.93
2.7,11.6,29.93
2.7,10.8,29.95
2.8,10.2,29.98
2.7,8.9,24.39
2.7,7.9,17.23
2.7,5.8,9.75
2.7,4.8,9.88
2.6,3.9,9.91
2.8,4.4,9.88
3.0,4.3,9.83
3.6,4.1,9.82
4.2,4.8,9.93
5.0,5.7,9.79
5.6,6.9,9.81
6.4,7.4,9.83
6.8,8.6,9.78
8.0,9.3,9.85
8.7,9.8,9.8
10.1,7.3,9.81
11.0,6.2,3.96
13.1,5.6,3.89
15.8,6.4,4.13
20.2,12.4,13.54
24.3,12.9,30.81
24.9,11.9,50.33
27.6,11.3,69.59
31.6,11.5,71.97
20.3,11.9,71.81
19.5,12.7,71.95
17.8,13.3,59.78
17.1,14.4,52.93
16.5,14.9,50.8
16.0,15.8,50.71
15.5,16.2,50.73
15.2,16.8,50.71
14.3,17.1,50.62
13.5,17.4,50.71
11.9,17.6,50.67
10.7,17.9,50.73
8.8,18.4,50.73
8.7,18.6,50.68
5.5,19.1,49.01
4.3,19.5,43.9
3.3,20.0,38.88
2.9,20.2,37.28
2.6,20.7,29.79
2.5,21.0,28.27
2.5,21.5,16.58
2.4,21.5,16.15
2.5,21.5,16.3
2.5,21.1,15.77
2.5,20.6,15.78
2.5,22.5,15.82
2.5,21.8,15.92
2.6,19.0,15.88
2.6,15.4,15.8
2.6,13.7,15.83
2.5,12.4,15.88
2.6,11.9,15.84
2.6,10.9,15.99
2.8,9.3,15.88
2.8,8.4,7.22
3.1,6.8,2.06
3.3,6.1,0.05
3.8,5.2,0.04
4.2,4.6,0.02
4.6,5.8,0.02
5.2,7.0,0.04
5.6,9.8,0.1
6.3,13.0,4.26
7.2,17.2,5.58
9.1,18.6,9.47
10.2,20.1,18.3
13.0,20.6,24.05
15.2,21.4,29.58
17.4,21.7,32.44
16.8,22.4,36.19
13.6,22.4,36.81
11.7,22.5,36.87
11.6,22.6,36.76
12.8,22.8,36.8
16.7,22.7,40.71
19.3,23.2,40.56
20.0,24.1,38.89
17.8,24.2,32.49
13.7,24.5,29.56
12.2,24.1,28.55
13.2,23.3,28.45
15.1,23.0,29.45
17.7,22.1,38.42
22.0,21.5,40.65
25.8,20.9,42.05
29.2,20.8,42.98
28.4,20.7,43.11
26.8,20.3,43.09
28.5,19.8,43.15
35.9,19.1,43.05
40.0,17.6,43.05
42.2,16.5,43.04
42.1,15.9,43.05
40.3,16.3,43.05
39.8,17.6,43.02
39.1,18.6,43.02
38.9,19.3,45.49
38.3,19.9,45.47
38.1,20.3,45.36
37.9,20.7,47.12
38.2,20.9,53.55
38.7,21.0,54.16
38.6,21.1,54.18
38.3,21.3,54.15
38.1,21.6,54.18
37.9,21.8,54.06
37.5,22.0,53.76
37.5,22.4,50.75
36.5,22.5,46.55
36.4,22.8,38.97
36.0,22.5,35.75
35.0,22.9,34.21
34.5,22.8,34.18
33.6,22.6,34.24
31.5,22.5,34.24
31.3,22.4,34.35
31.4,22.3,34.32
31.4,22.1,34.47
31.7,21.7,34.44
31.6,21.6,34.44
33.1,21.2,34.66
33.5,22.1,34.48
35.1,23.5,34.51
36.5,23.0,38.67
38.1,23.1,38.69
35.1,22.5,38.67
28.4,22.2,38.71
15.6,22.0,38.76
9.9,21.8,38.56
5.6,21.8,38.43
4.7,21.1,38.45
4.1,20.9,38.49
4.0,17.7,38.46
3.7,16.8,38.36
3.5,16.4,38.35
3.4,16.0,38.34
3.4,15.4,38.42
3.3,15.0,38.38
3.2,14.4,38.5
3.2,14.3,38.39
3.1,14.0,38.37
3.1,13.8,38.35
3.1,13.1,36.02
3.1,12.9,36.18
3.1,12.2,38.84
3.1,10.9,38.78
3.1,9.9,32.23
3.2,8.1,28.81
3.3,6.7,28.5
3.3,5.2,26.88
3.7,4.6,26.91
3.9,4.1,26.96
4.2,4.3,26.95
4.5,4.5,26.98
4.8,4.2,27.04
4.9,3.7,27.03
5.2,3.7,27.0
5.5,4.2,22.24
5.9,4.6,22.01
6.2,5.5,16.62
6.8,6.0,16.56
7.6,6.5,11.73
9.5,7.3,5.75
11.6,7.8,5.67
17.9,8.3,13.24
23.7,8.3,41.09
53.6,7.8,47.59
57.0,7.6,63.74
48.4,7.1,69.46
64.3,7.0,73.6
57.1,6.9,79.13
48.8,6.9,79.1
86.3,7.2,73.12
31.6,7.3,72.06
43.1,7.3,59.3
47.7,7.3,59.09
47.3,7.1,59.11
46.2,7.1,59.12
44.7,7.3,59.13
41.8,7.5,59.2
41.1,7.8,59.2
41.0,8.0,59.22
40.1,8.2,59.19
36.8,8.5,59.21
34.6,8.6,59.26
31.6,8.8,59.2
29.6,8.8,59.26
25.8,8.8,59.26
21.4,8.8,59.21
13.4,8.7,59.19
8.7,8.5,59.17
5.6,8.1,59.08
3.6,7.9,59.05
3.2,7.6,59.05
3.0,7.4,59.02
2.9,7.1,48.31
2.8,7.0,46.64
2.7,7.0,38.36
2.6,7.2,32.64
2.6,8.2,16.73
2.6,8.8,9.62
2.6,8.7,9.36
2.7,9.7,9.38
2.7,10.5,9.42
2.8,9.9,9.38
2.9,9.0,9.61
3.2,7.4,11.92
3.5,6.5,29.97
3.9,5.4,35.06
4.0,5.1,35.31
4.1,4.9,35.28
4.1,4.8,35.05
4.1,4.6,26.33
4.1,4.5,24.81
4.2,3.9,13.5
4.4,3.6,12.73
4.8,3.8,12.78
5.5,4.7,12.67
5.8,7.1,12.71
6.6,8.3,12.69
7.1,10.3,12.73
7.9,11.5,12.7
8.5,13.0,12.78
10.3,13.7,13.17
11.4,14.7,27.91
12.2,14.8,38.42
12.5,15.0,47.2
13.6,15.3,50.32
15.7,15.3,50.8
21.7,15.6,50.78
24.9,15.7,50.88
24.0,15.8,50.81
22.7,15.8,50.85
25.3,16.0,50.8
29.0,15.7,50.83
34.2,15.8,50.86
38.2,16.2,50.8
38.6,16.4,50.79
38.4,16.5,50.8
37.6,16.7,50.79
35.6,16.8,50.89
34.5,16.9,50.83
33.7,16.5,50.79
34.3,15.0,50.85
34.4,13.2,50.84
34.3,10.3,50.85
33.7,8.9,53.73
33.6,8.9,53.83
32.7,10.0,53.84
31.9,12.1,53.79
31.2,13.8,52.76
31.5,15.6,36.02
30.9,16.7,32.08
31.0,17.4,32.11
32.6,18.0,32.14
33.8,18.1,32.4
35.2,16.9,32.71
36.0,15.5,32.7
35.3,13.9,32.73
34.3,13.7,40.06
34.5,14.2,43.92
34.3,14.8,44.8
34.4,15.6,45.21
33.3,16.1,45.25
32.7,16.9,45.24
31.7,17.4,45.19
31.7,17.9,45.22
32.0,18.2,45.23
32.2,18.2,45.18
32.2,18.1,45.26
31.7,17.5,45.19
27.0,17.1,45.17
22.1,16.5,45.2
13.1,15.9,45.13
8.4,15.4,45.13
5.0,16.3,45.16
4.2,17.6,45.09
3.6,16.5,45.02
3.4,16.7,45.11
3.2,16.7,45.05
3.2,16.4,44.97
3.1,16.0,44.7
3.1,17.2,42.96
3.1,16.5,41.64
2.9,16.0,41.47
3.0,16.7,38.47
2.9,17.2,34.77
2.8,16.3,34.67
2.8,14.9,34.65
2.8,13.8,34.77
2.8,13.7,34.69
2.8,13.5,34.73
2.8,13.2,34.64
2.8,12.7,34.65
2.7,12.4,34.64
2.8,11.8,34.69
2.8,11.3,32.68
2.7,10.8,27.75
2.7,10.3,25.79
2.7,9.5,20.02
2.7,7.5,13.27
2.6,5.8,5.29
2.6,4.4,4.99
2.7,3.9,4.93
2.9,4.3,4.94
3.2,4.3,4.91
3.5,3.9,5.07
4.2,4.2,5.01
5.0,5.7,4.98
6.3,6.4,5.06
7.2,7.4,4.94
8.0,8.0,5.77
8.8,9.0,36.62
9.7,8.8,42.05
9.9,8.1,42.31
10.0,7.5,33.26
9.9,6.6,10.79
10.3,6.1,7.06
11.3,5.8,7.09
13.3,5.2,7.03
15.1,7.8,7.35
20.4,13.2,31.17
22.5,13.0,45.78
20.1,12.0,45.83
20.1,11.9,45.87
20.2,12.1,45.78
20.0,12.6,45.74
20.0,13.5,45.84
20.1,13.9,45.78
19.9,14.5,45.82
19.8,14.8,45.82
19.6,15.0,45.81
19.4,14.9,45.77
19.5,15.1,45.75
19.2,15.2,45.74
18.7,15.3,45.77
18.4,15.5,45.75
18.2,15.7,45.77
17.5,15.7,45.66
16.8,15.8,45.63
16.3,16.0,45.69
14.9,16.2,45.64
12.1,16.3,45.65
12.9,16.4,37.09
5.8,16.6,30.51
4.6,16.6,30.25
4.0,16.5,30.27
3.9,16.1,30.27
3.5,16.0,30.28
3.0,15.8,30.33
2.9,15.7,30.3
2.7,15.9,30.36
3.0,17.5,30.28
3.0,16.9,30.25
2.5,15.7,14.99
2.5,14.4,3.45
2.7,12.0,0.15
2.9,10.3,0.07
3.0,7.7,0.08
3.7,6.4,0.06
4.4,5.6,0.14
4.5,5.2,0.06
4.9,4.5,0.07
5.8,3.9,0.16
6.3,4.3,0.03
7.5,5.6,0.1
8.5,7.3,0.47
9.7,9.9,14.06
10.2,10.8,19.04
10.3,11.7,25.22
10.0,12.4,28.57
9.8,13.7,28.5
8.4,14.4,28.47
8.0,15.5,28.52
7.9,16.4,28.34
8.6,17.4,28.36
10.8,17.9,28.29
12.6,18.5,27.55
16.8,18.7,21.95
19.2,19.1,20.37
21.2,19.1,20.47
20.4,19.0,20.78
16.4,18.4,31.09
16.2,17.6,37.45
20.0,17.3,37.47
22.2,17.1,51.16
28.6,17.0,52.39
35.1,17.0,52.44
36.3,17.0,52.41
30.4,17.0,52.37
31.0,16.8,52.37
38.3,16.6,52.14
48.7,16.0,52.1
51.7,15.4,48.07
53.4,14.0,48.14
54.4,13.4,48.17
54.8,13.2,48.14
55.6,13.8,48.26
56.0,14.5,48.16
56.5,14.8,48.13
56.7,15.1,48.16
57.2,15.1,48.13
57.1,15.4,48.17
57.7,15.4,48.17
58.0,15.5,48.13
58.7,15.5,48.14
58.6,15.5,48.17
58.9,15.6,48.15
59.6,15.5,48.13
60.2,15.5,48.17
60.9,15.5,48.15
62.5,15.5,48.15
61.5,15.5,48.15
61.6,15.4,48.18
61.7,15.3,48.17
62.9,15.3,48.21
61.1,15.2,48.35
58.5,15.0,48.8
54.7,14.9,49.32
53.3,14.8,53.45
52.0,14.8,55.6
52.5,14.7,55.59
50.9,14.7,55.49
50.7,14.7,57.38
49.2,14.8,67.15
43.6,15.5,68.78
49.1,17.0,68.78
49.9,17.8,67.82
36.4,17.6,60.14
19.7,18.0,60.08
7.1,18.0,60.09
4.9,18.2,57.8
4.0,18.2,57.82
3.9,18.4,57.84
3.6,19.5,57.81
3.4,18.5,50.71
3.3,18.4,50.57
3.2,17.0,50.57
3.3,16.2,50.59
3.1,16.3,50.58
3.0,16.3,50.57
3.0,16.2,50.61
3.1,16.3,50.61
3.0,16.3,50.58
2.8,16.3,50.54
2.8,16.4,47.17
2.8,16.3,40.44
2.8,16.2,37.03
2.8,16.1,31.41
2.8,16.0,30.99
2.8,15.5,28.4
2.8,14.9,15.72
2.9,13.7,3.98
2.9,11.1,0.19
2.7,6.7,0.04
2.8,5.4,0.03
2.9,4.9,0.06
3.2,5.5,0.06
3.6,4.5,0.05
4.6,4.7,0.04
5.2,6.1,0.05
6.0,7.9,0.13
6.4,9.1,0.03
6.7,11.1,0.13
7.4,12.6,0.21
7.8,14.1,0.06
8.6,14.8,0.17
9.6,14.9,0.09
21.7,14.5,0.05
27.3,9.6,15.24
23.6,9.7,48.44
18.1,10.8,63.14
19.7,10.9,74.13
20.0,11.3,80.41
26.8,11.7,80.54
31.5,11.7,79.61
31.1,12.0,66.62
28.5,12.5,60.45
28.1,12.6,56.76
27.8,12.6,56.38
27.5,12.6,56.42
26.9,12.6,56.42
25.8,12.3,56.44
24.6,12.1,56.48
23.7,11.5,52.54
22.2,11.1,50.08
20.5,10.5,46.67
17.1,10.2,45.08
14.4,9.8,40.18
9.6,9.6,40.19
7.1,9.8,40.18
4.6,10.3,40.18
3.8,11.4,40.18
3.1,11.9,40.2
3.0,11.9,40.17
2.8,11.6,39.57
2.7,11.4,36.35
2.6,11.6,36.27
2.6,12.4,36.22
2.6,12.9,36.22
2.6,13.7,36.32
2.6,13.9,36.27
2.6,14.3,26.37
2.5,14.6,14.92
2.7,14.1,3.14
2.6,13.0,2.12
2.5,11.8,2.11
2.7,9.5,0.07
3.0,8.0,0.03
3.4,6.3,0.04
3.7,5.6,0.18
4.1,4.7,0.15
5.0,4.0,0.03
6.1,4.4,21.27
7.7,5.3,27.84
8.6,7.5,28.13
8.5,8.3,28.1
8.0,9.5,27.28
6.8,10.0,15.68
6.6,11.1,13.78
7.1,11.6,9.84
7.9,12.7,8.7
11.0,13.1,17.82
14.0,13.5,42.27
17.9,13.4,47.86
20.9,13.5,48.99
30.8,13.6,50.2
34.7,13.7,50.26
26.3,13.8,50.25
20.1,13.8,50.25
16.9,14.1,50.25
16.2,14.2,50.23
18.4,14.3,50.3
23.8,14.3,50.31
31.1,14.5,50.26
29.9,14.5,50.26
26.5,14.5,50.25
28.1,14.6,50.25
36.1,14.6,50.23
44.6,14.6,50.23
47.1,14.7,50.27
48.7,14.7,50.25
48.8,14.5,50.26
47.3,14.3,50.24
45.8,13.5,50.25
44.5,12.6,50.28
44.4,10.8,50.23
45.0,9.2,50.23
45.8,7.7,50.24
46.7,7.8,50.22
47.3,9.5,50.21
46.6,9.8,50.24
47.0,10.3,50.25
46.7,11.2,50.22
46.8,11.7,50.21
46.7,12.4,50.24
46.2,12.8,50.24
46.9,13.0,50.2
47.0,13.4,50.23
47.0,13.6,50.2
47.5,14.0,50.25
46.8,14.0,50.25
46.5,14.2,50.31
47.0,14.1,50.25
47.2,14.3,50.22
47.6,14.2,50.23
47.7,14.5,50.25
47.8,14.5,52.82
47.5,14.5,54.9
46.4,14.6,56.52
44.8,14.7,59.11
42.5,14.8,58.8
39.8,15.1,53.79
34.7,15.1,53.76
31.3,15.2,51.22
28.7,15.2,49.03
27.3,15.3,48.04
25.9,15.3,48.05
24.8,15.1,48.01
22.9,14.9,48.02
22.0,14.9,44.97
20.4,14.8,43.55
20.0,14.8,38.77
19.5,15.1,38.54
18.8,16.2,36.09
16.0,18.3,36.18
13.0,19.5,36.22
10.4,21.5,36.18
6.4,22.6,36.21
4.7,23.5,36.21
3.6,23.8,36.2
3.4,22.1,36.21
3.1,20.8,36.32
3.0,20.4,36.25
2.9,20.1,36.23
2.9,19.4,36.71
2.9,19.4,41.87
2.9,19.6,45.84
2.9,19.5,47.2
2.7,19.4,47.28
2.7,20.3,47.2
2.7,19.9,26.92
2.7,20.4,10.48
2.6,18.9,9.65
2.7,16.3,9.77
2.8,14.6,9.66
2.8,11.6,9.63
2.9,9.6,20.41
3.2,6.5,31.48
3.2,5.2,31.52
3.4,4.3,31.61
3.4,3.9,31.52
3.4,3.5,31.5
3.5,3.5,31.49
3.6,3.7,31.38
3.7,3.9,31.06
3.7,4.1,29.07
3.7,4.0,27.23
3.8,3.9,20.0
4.0,3.8,15.29
4.3,4.0,14.89
5.0,4.5,14.99
5.5,5.7,14.9
6.3,6.1,14.97
6.8,7.0,14.96
7.6,7.5,15.02
8.0,8.1,14.93
9.3,8.5,15.01
10.1,7.2,14.98
12.2,5.8,14.97
13.3,5.4,25.49
15.3,5.7,38.86
15.8,8.0,39.59
16.5,10.6,39.48
17.2,11.8,39.51
17.0,13.0,39.52
16.3,13.4,39.45
16.2,13.7,33.49
16.1,13.7,24.29
16.2,13.4,21.74
16.6,13.2,22.08
16.7,14.4,25.98
18.1,15.1,25.98
19.5,15.0,25.93
21.0,14.6,33.34
21.7,14.5,49.14
21.6,14.6,49.1
21.3,14.7,49.03
20.7,14.8,49.02
20.4,14.9,39.8
23.4,14.9,38.65
22.2,14.9,38.48
35.9,14.9,38.5
14.5,14.8,38.5
10.7,14.7,38.5
8.2,14.7,38.48
5.4,14.7,38.55
4.2,14.6,38.54
3.8,14.5,29.19
3.2,14.5,4.68
2.8,14.4,0.04
2.8,15.7,0.03
3.3,12.5,0.03
3.8,10.2,0.04
3.7,8.8,0.08
3.3,8.4,0.1
3.2,8.1,0.21
3.4,7.3,0.06
3.6,6.4,0.03
4.0,5.8,0.04
4.5,4.6,0.04
5.7,4.0,0.19
6.3,3.9,0.02
8.1,4.7,0.11
9.6,6.2,0.1
12.2,9.3,0.11
13.8,10.4,9.47
17.1,11.2,32.96
21.9,11.9,34.15
28.2,12.4,34.14
24.5,12.7,34.08
15.1,13.1,34.09
12.5,13.3,34.09
12.1,13.6,34.12
13.1,13.9,34.12
15.9,14.1,34.07
25.9,14.2,34.14
31.8,14.4,34.12
28.5,14.6,34.08
19.6,14.9,39.68
13.1,15.1,44.39
13.8,15.1,44.87
17.1,15.1,44.8
20.8,15.4,44.85
28.4,15.4,44.79
34.0,15.4,44.48
30.6,15.6,41.86
25.1,15.7,38.67
29.1,15.8,34.72
36.4,15.9,34.49
45.8,16.0,34.57
47.6,16.0,34.55
50.2,15.7,34.54
50.0,15.2,34.79
50.9,13.7,34.84
50.8,13.0,37.0
51.3,12.6,36.95
52.8,13.1,36.97
53.6,14.1,36.91
54.1,14.4,36.94
54.5,14.7,36.92
55.9,14.8,37.03
56.5,15.0,40.05
56.6,15.1,40.01
56.7,15.2,40.14
57.8,15.2,41.46
58.3,15.3,44.25
59.1,15.3,44.23
59.5,15.4,45.14
59.0,15.4,45.09
58.7,15.5,45.1
58.0,15.5,45.16
57.8,15.5,45.1
55.7,15.5,45.11
52.6,15.4,45.1
48.5,15.5,45.11
47.6,15.6,45.17
45.8,15.4,45.11
45.9,15.5,45.12
45.0,15.6,45.1
43.8,15.7,45.14
43.2,15.7,45.11
39.8,15.8,45.2
38.6,15.9,45.1
42.5,16.0,45.09
44.3,17.1,45.15
45.4,17.7,45.12
44.2,18.0,45.09
32.7,18.2,45.08
22.4,18.6,45.18
10.0,18.7,44.84
6.2,18.7,40.31
4.4,18.9,40.04
4.1,18.9,40.09
3.8,19.0,40.11
3.6,19.5,40.15
3.6,18.5,40.07
3.5,18.6,40.12
3.4,16.7,40.08
3.2,16.4,40.16
3.2,16.1,40.11
3.1,16.1,40.09
3.1,16.1,38.38
3.1,15.8,37.29
3.0,15.6,31.46
3.0,15.4,28.28
3.0,14.5,25.67
3.0,14.0,25.63
3.0,13.2,25.69
2.9,12.6,17.98
2.9,11.3,11.03
2.9,9.4,11.11
3.0,6.4,8.81
3.0,5.5,8.95
3.0,4.4,8.11
3.3,4.8,7.23
3.6,4.7,7.22
4.2,4.1,7.28
4.7,4.0,7.28
5.7,5.2,7.49
6.2,6.3,7.3
7.1,7.9,7.3
7.6,8.8,7.23
8.5,10.3,7.37
8.8,11.2,8.0
9.5,12.4,8.06
11.2,12.7,8.16
14.1,13.0,9.26
22.0,12.9,24.05
33.7,9.4,29.32
28.4,8.6,32.8
22.0,9.5,34.49
25.5,10.1,35.41
27.6,10.6,35.41
33.0,10.6,37.04
36.9,10.5,40.48
41.1,10.4,44.08
40.7,10.1,48.14
41.5,9.8,50.41
41.6,9.4,53.65
41.8,8.9,56.17
42.2,8.7,57.26
43.2,8.3,57.3
43.3,8.2,59.33
42.1,7.9,64.19
41.4,7.7,71.73
38.2,7.8,71.99
35.0,7.7,71.87
34.2,7.8,55.2
24.3,8.0,41.74
18.2,8.4,39.94
10.8,8.8,39.94
7.6,9.1,40.06
4.5,9.3,39.99
3.8,9.0,39.99
3.2,8.8,40.02
3.0,8.7,40.0
2.9,8.9,31.21
2.9,9.4,27.04
2.9,9.9,27.03
2.8,10.4,26.98
2.8,10.4,26.99
2.8,10.4,26.99
2.8,9.9,27.08
2.9,9.4,27.0
3.0,8.6,27.0
3.0,8.1,26.99
3.0,7.5,27.11
3.1,7.2,27.0
3.1,6.8,26.9
3.2,6.4,25.56
3.2,5.8,25.65
3.5,5.5,25.58
3.6,5.1,25.24
3.8,4.8,25.34
3.9,4.3,25.2
4.0,4.0,25.32
4.2,3.6,25.24
4.4,3.7,19.05
4.5,4.6,15.01
4.9,5.8,14.99
5.2,8.9,15.07
5.6,10.6,14.96
5.9,13.1,14.99
6.3,14.3,15.28
6.5,15.7,25.56
7.1,17.7,25.64
7.6,18.7,25.68
8.5,20.2,25.73
9.4,20.7,26.05
11.2,21.4,28.02
12.4,21.7,32.95
14.0,22.2,33.03
15.6,22.1,33.07
16.6,22.3,34.28
18.3,22.5,34.24
19.9,22.4,34.27
24.7,22.2,34.25
27.2,22.2,34.33
29.2,21.7,36.31
30.8,22.1,37.41
31.5,21.8,37.41
31.8,19.8,37.39
32.0,16.8,37.42
32.7,10.6,37.39
33.6,8.7,37.42
33.6,10.3,37.42
35.3,12.7,37.39
36.0,15.2,37.4
36.6,17.3,37.39
37.1,17.8,37.38
37.0,17.4,37.38
38.4,17.7,37.45
39.6,17.7,37.42
40.0,17.3,39.92
40.6,16.3,39.9
41.1,15.3,39.89
42.2,14.2,41.64
42.4,13.6,45.19
42.6,13.4,48.83
42.3,13.5,50.5
41.6,14.0,54.26
39.7,14.6,54.27
37.9,15.0,55.1
36.1,15.4,57.25
35.7,16.2,60.49
34.1,16.5,60.66
33.9,17.4,60.58
33.0,18.0,60.51
31.8,18.4,60.21
31.3,18.9,58.84
31.7,19.0,58.84
30.9,18.8,58.85
30.0,18.4,53.67
26.3,17.8,50.71
21.1,17.1,50.71
13.5,16.2,50.7
9.3,15.8,49.36
6.5,16.6,49.17
4.4,17.4,49.16
3.8,17.0,49.09
3.5,16.9,47.09
3.3,17.1,45.89
3.2,16.9,44.41
3.2,16.0,41.35
