ir1,ir2,degree,time
5.5,2.3,3,10:06:10.341220
5.5,2.3,3,10:06:10.371452
5.7,2.4,3,10:06:10.400291
5.7,2.4,3,10:06:10.427850
5.7,2.4,3,10:06:10.454824
6.6,2.2,3,10:06:10.483589
6.6,2.2,3,10:06:10.511020
6.9,2.3,3,10:06:10.539244
6.9,2.3,3,10:06:10.566286
7.3,2.4,3,10:06:10.593872
7.3,2.4,3,10:06:10.620757
7.3,2.4,3,10:06:10.647476
8.5,2.2,3,10:06:10.676299
8.5,2.2,3,10:06:10.706194
8.9,2.1,3,10:06:10.737147
8.9,2.1,3,10:06:10.767103
9.5,2.4,3,10:06:10.798264
9.5,2.4,3,10:06:10.828026
10.6,2.2,3,10:06:10.858679
10.6,2.2,3,10:06:10.888692
10.6,2.2,3,10:06:10.916295
10.9,2.2,3,10:06:10.944756
10.9,2.2,3,10:06:10.972075
11.3,2.4,3,10:06:10.999721
11.3,2.4,3,10:06:11.027058
12.2,2.4,3,10:06:11.054580
12.2,2.2,3,10:06:11.082578
12.2,2.2,3,10:06:11.112996
12.4,2.1,3,10:06:11.145700
12.4,2.1,3,10:06:11.176081
12.6,2.4,3,10:06:11.206149
12.6,2.4,3,10:06:11.232823
13.3,2.3,3,10:06:11.261553
13.3,2.3,3,10:06:11.289048
13.4,2.3,3,10:06:11.317969
13.4,2.2,3,10:06:11.345460
13.4,2.2,3,10:06:11.372810
13.4,2.2,3,10:06:11.400885
13.4,2.2,3,10:06:11.432398
14.0,2.3,3,10:06:11.463329
14.0,2.3,3,10:06:11.492970
14.0,2.2,3,10:06:11.521369
14.0,2.2,3,10:06:11.548633
14.0,2.2,3,10:06:11.575312
14.1,2.2,3,10:06:11.603804
14.1,2.2,3,10:06:11.630689
14.4,2.4,3,10:06:11.658098
14.4,2.4,3,10:06:11.685009
14.6,2.3,3,10:06:11.716183
14.6,2.3,3,10:06:11.746354
14.6,2.3,3,10:06:11.776522
14.5,2.3,3,10:06:11.806344
14.5,2.3,3,10:06:11.833256
15.0,2.2,3,10:06:11.860497
15.0,2.2,3,10:06:11.887385
15.1,2.3,3,10:06:11.918439
15.1,2.3,3,10:06:11.948853
15.1,2.3,3,10:06:11.979282
15.1,2.3,2,10:06:12.008500
15.1,2.3,2,10:06:12.035842
15.1,2.5,2,10:06:12.065259
15.1,2.5,2,10:06:12.092288
15.5,2.3,2,10:06:12.119579
15.5,2.3,2,10:06:12.146366
15.5,2.3,2,10:06:12.173879
16.1,2.3,2,10:06:12.202521
16.1,2.3,2,10:06:12.229872
16.9,2.5,2,10:06:12.257125
16.9,2.5,2,10:06:12.284340
18.0,2.4,2,10:06:12.316139
18.0,2.4,2,10:06:12.346055
18.5,2.3,2,10:06:12.377983
18.5,2.3,2,10:06:12.407397
18.5,2.3,2,10:06:12.435148
19.4,2.6,3,10:06:12.463464
19.4,2.6,3,10:06:12.490617
20.3,2.5,3,10:06:12.523413
20.3,2.5,3,10:06:12.553812
20.6,2.4,3,10:06:12.584455
20.6,2.4,3,10:06:12.612118
21.0,2.7,3,10:06:12.640513
21.0,2.7,3,10:06:12.667361
21.0,2.7,3,10:06:12.694566
21.3,2.6,3,10:06:12.722936
21.3,2.6,3,10:06:12.750168
21.2,2.4,3,10:06:12.777286
21.2,2.4,3,10:06:12.805223
21.2,2.4,3,10:06:12.833101
21.1,2.7,3,10:06:12.861069
21.1,2.7,3,10:06:12.888187
21.5,2.6,3,10:06:12.917689
21.5,2.6,3,10:06:12.947667
21.6,2.4,3,10:06:12.978136
21.6,2.4,3,10:06:13.007283
21.4,2.6,3,10:06:13.036303
21.4,2.6,3,10:06:13.063316
21.4,2.6,3,10:06:13.090442
22.0,2.6,3,10:06:13.122649
22.0,2.6,3,10:06:13.153749
21.9,2.5,3,10:06:13.185004
21.9,2.5,3,10:06:13.212879
21.7,2.6,2,10:06:13.241369
21.7,2.6,2,10:06:13.268855
21.7,2.6,2,10:06:13.296437
22.0,2.6,2,10:06:13.324487
22.0,2.6,2,10:06:13.351922
22.2,2.6,2,10:06:13.379291
22.2,2.6,2,10:06:13.406910
22.7,2.7,2,10:06:13.434813
22.7,2.7,2,10:06:13.462353
22.7,2.7,2,10:06:13.489720
24.0,2.7,2,10:06:13.521268
24.0,2.7,2,10:06:13.550946
24.5,2.7,2,10:06:13.581298
24.5,2.7,2,10:06:13.610381
24.7,2.9,3,10:06:13.637453
24.7,2.9,3,10:06:13.664182
24.7,2.9,3,10:06:13.692257
25.3,3.0,3,10:06:13.723404
25.3,3.0,3,10:06:13.753358
25.8,2.9,3,10:06:13.785338
25.8,2.9,3,10:06:13.813823
25.4,3.0,3,10:06:13.840821
25.4,3.0,3,10:06:13.867649
25.7,3.1,3,10:06:13.896373
25.7,3.1,3,10:06:13.926940
25.7,3.1,3,10:06:13.957265
25.8,2.9,3,10:06:13.988200
25.8,2.9,3,10:06:14.015655
25.7,2.9,3,10:06:14.044572
25.7,2.9,3,10:06:14.071583
25.7,3.1,3,10:06:14.099663
25.7,3.1,3,10:06:14.130141
26.0,3.0,3,10:06:14.160074
26.0,3.0,3,10:06:14.190496
26.0,3.0,3,10:06:14.218407
25.8,2.9,3,10:06:14.248107
25.8,2.9,3,10:06:14.275391
25.8,3.2,3,10:06:14.304461
25.8,3.2,3,10:06:14.335345
26.4,3.0,3,10:06:14.366310
26.4,3.0,3,10:06:14.395490
26.0,3.0,3,10:06:14.425103
26.0,3.0,3,10:06:14.454590
26.0,3.0,3,10:06:14.485167
26.1,3.2,3,10:06:14.514968
26.1,3.2,3,10:06:14.542035
26.5,3.1,3,10:06:14.570346
26.5,3.1,3,10:06:14.597532
26.3,3.0,3,10:06:14.628323
26.3,3.0,3,10:06:14.658154
26.3,3.2,3,10:06:14.687937
26.3,3.2,3,10:06:14.716561
26.3,3.2,3,10:06:14.743140
26.7,3.1,3,10:06:14.771859
26.7,3.1,3,10:06:14.798884
26.5,3.1,3,10:06:14.828501
26.5,3.1,3,10:06:14.859118
26.7,3.3,3,10:06:14.889035
26.7,3.3,3,10:06:14.917228
26.7,3.3,3,10:06:14.944644
27.1,3.1,3,10:06:14.972248
27.1,3.1,3,10:06:14.999604
27.1,3.1,3,10:06:15.028997
27.1,3.1,3,10:06:15.059543
26.8,3.3,3,10:06:15.089772
26.8,3.3,3,10:06:15.118140
26.8,3.3,3,10:06:15.144810
27.5,3.1,3,10:06:15.172761
27.5,3.1,3,10:06:15.199862
27.4,3.1,3,10:06:15.226988
27.4,3.1,3,10:06:15.253728
27.5,3.3,3,10:06:15.281243
27.5,3.3,3,10:06:15.307893
27.5,3.3,3,10:06:15.335321
27.6,3.3,3,10:06:15.363064
27.6,3.3,3,10:06:15.390936
28.0,3.2,2,10:06:15.420343
28.0,3.2,2,10:06:15.449652
27.5,3.3,2,10:06:15.482689
27.5,3.3,2,10:06:15.512044
27.5,3.3,2,10:06:15.539308
28.2,3.3,2,10:06:15.567033
28.2,3.3,2,10:06:15.595597
29.6,3.3,2,10:06:15.627760
29.6,3.3,2,10:06:15.657729
30.7,3.4,2,10:06:15.687980
30.7,3.4,2,10:06:15.717591
30.6,3.5,2,10:06:15.745549
30.6,3.5,2,10:06:15.772292
30.6,3.5,2,10:06:15.799853
31.9,3.5,2,10:06:15.828418
31.9,3.5,2,10:06:15.856005
32.2,3.7,2,10:06:15.883410
32.2,3.7,2,10:06:15.910936
32.2,3.7,2,10:06:15.938399
31.8,3.8,2,10:06:15.966656
31.8,3.8,2,10:06:15.994186
32.4,3.8,3,10:06:16.025153
32.4,3.8,3,10:06:16.056005
32.0,3.9,3,10:06:16.087310
32.0,3.9,3,10:06:16.117376
31.4,4.0,3,10:06:16.145416
31.4,4.0,3,10:06:16.172377
31.4,4.0,3,10:06:16.200528
31.7,3.9,3,10:06:16.232814
31.7,3.9,3,10:06:16.262858
31.1,4.0,3,10:06:16.295717
31.1,4.0,3,10:06:16.323517
30.4,4.2,3,10:06:16.352765
30.4,4.2,3,10:06:16.379669
31.5,4.0,3,10:06:16.407335
31.5,4.0,3,10:06:16.434782
31.5,4.0,3,10:06:16.462276
31.2,4.0,3,10:06:16.490885
31.2,4.0,3,10:06:16.517948
30.6,4.4,3,10:06:16.546321
30.6,4.4,3,10:06:16.573388
31.4,4.2,3,10:06:16.603157
31.4,4.2,3,10:06:16.633830
31.4,4.2,3,10:06:16.665216
31.1,4.2,3,10:06:16.695198
31.1,4.2,3,10:06:16.723906
30.5,4.5,3,10:06:16.753610
30.5,4.5,3,10:06:16.781000
31.3,4.2,3,10:06:16.808439
31.3,4.2,3,10:06:16.836081
31.2,4.2,3,10:06:16.863736
31.2,4.2,3,10:06:16.891303
31.2,4.2,3,10:06:16.918458
30.5,4.6,3,10:06:16.946220
30.5,4.6,3,10:06:16.973180
30.4,4.4,3,10:06:17.001776
30.4,4.4,3,10:06:17.032130
31.1,4.3,3,10:06:17.066083
31.1,4.3,3,10:06:17.095965
31.1,4.3,3,10:06:17.125225
30.1,4.7,3,10:06:17.153307
30.1,4.7,3,10:06:17.180661
30.7,4.5,3,10:06:17.208308
30.7,4.5,3,10:06:17.235880
31.1,4.4,3,10:06:17.264234
31.1,4.4,3,10:06:17.291213
31.1,4.4,3,10:06:17.320326
30.9,4.4,3,10:06:17.351389
30.9,4.4,3,10:06:17.382683
31.0,4.6,3,10:06:17.414706
31.0,4.6,3,10:06:17.442226
30.9,4.5,3,10:06:17.469735
30.9,4.5,3,10:06:17.496947
30.8,4.5,3,10:06:17.524313
30.8,4.5,3,10:06:17.551925
30.8,4.5,3,10:06:17.579267
31.2,4.8,3,10:06:17.608257
31.2,4.8,3,10:06:17.637867
31.3,4.7,3,10:06:17.667796
31.3,4.7,3,10:06:17.698459
31.0,4.7,3,10:06:17.728231
31.0,4.7,3,10:06:17.756728
31.0,4.7,3,10:06:17.784038
31.3,4.9,3,10:06:17.813588
31.3,4.9,3,10:06:17.843352
31.4,4.8,3,10:06:17.874746
31.4,4.8,3,10:06:17.904630
30.8,4.8,3,10:06:17.932733
30.8,4.8,3,10:06:17.959770
30.8,5.2,3,10:06:17.986999
30.3,5.2,3,10:06:18.013841
30.3,5.2,3,10:06:18.041002
31.5,4.9,2,10:06:18.069454
31.5,4.9,2,10:06:18.096520
30.7,4.9,2,10:06:18.124818
30.7,4.9,2,10:06:18.151632
30.7,4.9,2,10:06:18.178490
30.2,5.3,2,10:06:18.206996
30.2,5.3,2,10:06:18.237353
26.6,5.2,2,10:06:18.269266
26.6,5.2,2,10:06:18.299469
17.9,5.3,2,10:06:18.330231
17.9,5.3,2,10:06:18.357745
8.0,5.8,2,10:06:18.385491
8.0,5.8,2,10:06:18.412888
8.0,5.8,2,10:06:18.443855
4.5,5.8,2,10:06:18.474353
4.5,5.8,2,10:06:18.504330
3.5,5.8,2,10:06:18.534579
3.5,5.8,2,10:06:18.561913
3.3,6.3,3,10:06:18.590440
3.3,6.3,3,10:06:18.618114
3.4,6.3,3,10:06:18.649695
3.4,6.3,3,10:06:18.679321
3.0,6.3,3,10:06:18.709655
3.0,6.3,3,10:06:18.737613
3.0,6.3,3,10:06:18.764619
3.0,6.8,3,10:06:18.792865
3.0,6.8,3,10:06:18.819995
3.3,6.7,3,10:06:18.848246
3.3,6.7,3,10:06:18.875894
3.3,6.7,3,10:06:18.903067
3.0,6.6,3,10:06:18.932142
3.0,6.6,3,10:06:18.959682
2.8,6.8,3,10:06:18.986597
2.8,6.8,3,10:06:19.013625
3.2,7.0,3,10:06:19.044483
3.2,7.0,3,10:06:19.074802
3.2,7.0,3,10:06:19.105618
3.0,6.9,4,10:06:19.135542
3.0,6.9,4,10:06:19.162651
2.8,7.1,4,10:06:19.190969
2.8,7.1,4,10:06:19.218958
3.2,7.3,5,10:06:19.249740
3.2,7.3,5,10:06:19.279878
3.0,7.4,5,10:06:19.312364
3.0,7.4,5,10:06:19.341064
3.0,7.4,5,10:06:19.368867
2.8,7.8,5,10:06:19.396709
2.8,7.8,5,10:06:19.423973
3.2,8.0,5,10:06:19.451097
3.2,8.0,5,10:06:19.478496
3.0,8.0,5,10:06:19.506550
3.0,8.0,5,10:06:19.534150
3.0,8.0,5,10:06:19.561395
2.7,8.3,5,10:06:19.590185
2.7,8.3,5,10:06:19.617754
2.7,8.5,5,10:06:19.647759
2.7,8.5,5,10:06:19.677201
2.9,8.5,5,10:06:19.708095
2.9,8.5,5,10:06:19.737078
2.9,8.5,5,10:06:19.764868
2.7,8.8,5,10:06:19.792997
2.7,8.8,5,10:06:19.820231
2.7,9.2,5,10:06:19.850409
2.7,9.2,5,10:06:19.881154
3.1,9.1,5,10:06:19.911085
3.1,9.1,5,10:06:19.939921
3.2,9.1,5,10:06:19.967768
3.2,9.1,5,10:06:19.994503
3.2,9.1,5,10:06:20.022691
3.4,8.9,5,10:06:20.051902
3.4,8.9,5,10:06:20.079138
4.2,8.1,5,10:06:20.107100
4.2,8.1,5,10:06:20.134101
4.5,8.1,5,10:06:20.161819
4.5,7.4,5,10:06:20.189977
4.5,7.4,5,10:06:20.217671
4.9,7.1,5,10:06:20.248441
4.9,7.1,5,10:06:20.278166
5.6,6.6,5,10:06:20.308119
5.6,6.6,5,10:06:20.337633
5.6,6.0,5,10:06:20.365440
6.0,6.0,5,10:06:20.392560
6.0,6.0,5,10:06:20.420205
6.4,5.4,5,10:06:20.451824
6.4,5.4,5,10:06:20.482052
7.2,4.4,5,10:06:20.515358
7.2,4.4,5,10:06:20.543815
7.5,3.7,5,10:06:20.571415
7.5,3.7,5,10:06:20.598550
8.0,3.7,5,10:06:20.626759
8.0,3.7,5,10:06:20.654402
8.0,3.7,5,10:06:20.681901
9.1,3.2,5,10:06:20.711852
9.1,3.2,5,10:06:20.738845
9.4,2.8,5,10:06:20.767345
9.4,2.8,5,10:06:20.794689
9.9,2.8,5,10:06:20.822624
9.9,2.8,4,10:06:20.853385
9.9,2.8,4,10:06:20.884603
11.0,2.6,4,10:06:20.916334
11.0,2.6,4,10:06:20.944734
11.1,2.6,3,10:06:20.973690
11.1,2.6,3,10:06:21.001084
11.1,2.9,3,10:06:21.029354
11.1,2.9,3,10:06:21.056323
11.1,2.9,3,10:06:21.083471
11.3,2.8,3,10:06:21.111693
11.3,2.8,3,10:06:21.138898
11.1,2.8,3,10:06:21.167259
11.1,2.8,3,10:06:21.194577
11.2,3.0,3,10:06:21.221575
11.2,3.0,3,10:06:21.251950
11.2,3.0,3,10:06:21.284125
11.5,3.0,3,10:06:21.315343
11.5,3.0,3,10:06:21.345779
11.5,2.8,3,10:06:21.378124
11.5,2.8,3,10:06:21.409086
11.5,3.1,3,10:06:21.441841
11.5,3.1,3,10:06:21.467419
11.7,3.0,3,10:06:21.492543
11.7,3.0,3,10:06:21.518145
11.7,3.0,3,10:06:21.543150
11.8,2.9,3,10:06:21.568760
11.8,2.9,3,10:06:21.594713
11.8,3.0,3,10:06:21.619107
11.8,3.0,3,10:06:21.644594
11.8,3.0,3,10:06:21.670420
11.8,3.1,4,10:06:21.695434
11.8,3.1,4,10:06:21.719940
11.8,3.1,4,10:06:21.744779
11.6,3.0,4,10:06:21.770376
11.6,3.0,4,10:06:21.794930
11.6,3.1,5,10:06:21.819795
11.6,3.1,5,10:06:21.844333
11.6,3.1,5,10:06:21.869073
11.3,3.2,5,10:06:21.893942
11.3,3.2,5,10:06:21.918421
11.0,3.2,5,10:06:21.943197
11.0,3.1,5,10:06:21.968411
11.0,3.1,5,10:06:21.992921
10.4,2.9,5,10:06:22.017927
10.4,2.9,5,10:06:22.042423
10.4,2.9,5,10:06:22.067004
9.8,2.9,4,10:06:22.091828
9.8,2.9,4,10:06:22.116245
9.0,2.9,4,10:06:22.142107
9.0,2.8,4,10:06:22.174066
9.0,2.8,4,10:06:22.204639
8.0,2.5,4,10:06:22.237441
8.0,2.5,4,10:06:22.265085
7.1,2.7,3,10:06:22.294333
7.1,2.7,3,10:06:22.321964
6.3,2.4,3,10:06:22.349914
6.3,2.4,3,10:06:22.377529
6.3,2.4,3,10:06:22.405946
5.7,2.3,3,10:06:22.434323
5.7,2.3,3,10:06:22.462674
5.8,2.6,3,10:06:22.492384
5.8,2.6,3,10:06:22.519361
6.1,2.3,3,10:06:22.546594
6.1,2.3,3,10:06:22.573293
6.1,2.3,3,10:06:22.600938
6.2,2.2,3,10:06:22.630247
6.2,2.2,3,10:06:22.660339
6.6,2.6,3,10:06:22.692908
6.6,2.6,3,10:06:22.723280
6.8,2.3,3,10:06:22.753904
6.8,2.3,3,10:06:22.781444
6.9,2.2,3,10:06:22.809424
6.9,2.2,3,10:06:22.837185
7.3,2.2,3,10:06:22.867687
7.3,2.6,3,10:06:22.898182
7.3,2.6,3,10:06:22.929225
7.6,2.4,2,10:06:22.959309
7.6,2.4,2,10:06:22.987021
7.7,2.2,2,10:06:23.014575
7.7,2.2,2,10:06:23.042166
8.5,2.5,2,10:06:23.069921
8.5,2.5,2,10:06:23.097629
8.5,2.5,2,10:06:23.124984
9.7,2.4,2,10:06:23.154253
9.7,2.4,2,10:06:23.181699
11.0,2.3,2,10:06:23.208841
11.0,2.3,2,10:06:23.236787
12.5,2.3,2,10:06:23.264381
12.5,2.6,2,10:06:23.293591
12.5,2.6,2,10:06:23.321359
14.3,2.6,2,10:06:23.350241
14.3,2.6,2,10:06:23.377780
15.9,2.5,2,10:06:23.404888
15.9,2.5,2,10:06:23.431773
15.9,2.5,2,10:06:23.461545
17.1,2.8,2,10:06:23.492692
17.1,2.8,2,10:06:23.522199
19.5,2.9,2,10:06:23.553584
19.5,2.9,2,10:06:23.580810
22.4,2.9,2,10:06:23.608026
22.4,2.9,2,10:06:23.635823
25.8,3.2,2,10:06:23.665972
25.8,3.2,2,10:06:23.696371
25.8,3.2,2,10:06:23.727384
28.5,3.3,2,10:06:23.756565
28.5,3.3,2,10:06:23.783706
30.1,3.4,2,10:06:23.812086
30.1,3.4,2,10:06:23.839708
32.0,3.8,2,10:06:23.869472
32.0,3.8,2,10:06:23.898815
33.1,4.1,2,10:06:23.930088
33.1,4.1,2,10:06:23.958534
33.1,4.1,2,10:06:23.985942
36.1,4.1,2,10:06:24.013992
36.1,4.1,2,10:06:24.041185
36.5,4.5,2,10:06:24.068682
36.5,4.5,2,10:06:24.095770
38.3,4.7,2,10:06:24.124190
38.3,4.7,2,10:06:24.152212
38.3,4.7,2,10:06:24.179549
40.2,4.8,2,10:06:24.208150
40.2,4.8,2,10:06:24.235361
36.1,5.0,3,10:06:24.266337
36.1,5.0,3,10:06:24.296266
21.8,5.5,3,10:06:24.326539
21.8,5.5,3,10:06:24.355935
21.8,5.5,3,10:06:24.383280
13.0,5.6,3,10:06:24.411308
13.0,5.6,3,10:06:24.438467
9.8,5.6,3,10:06:24.468847
9.8,5.6,3,10:06:24.499152
8.2,5.8,3,10:06:24.530169
8.2,5.8,3,10:06:24.559393
7.8,5.8,3,10:06:24.586490
7.8,5.8,3,10:06:24.613836
7.8,5.8,3,10:06:24.641282
6.8,5.8,2,10:06:24.674119
6.8,5.8,2,10:06:24.704413
6.3,5.9,2,10:06:24.734152
6.3,5.9,2,10:06:24.762742
5.8,6.0,2,10:06:24.791178
5.8,6.0,2,10:06:24.818344
5.8,6.0,2,10:06:24.845474
4.6,6.3,2,10:06:24.873718
4.6,6.3,2,10:06:24.901110
3.7,6.7,2,10:06:24.928029
3.7,6.7,2,10:06:24.955111
3.4,7.0,2,10:06:24.982117
3.4,7.0,2,10:06:25.009301
3.4,7.0,2,10:06:25.036532
2.8,7.5,3,10:06:25.066661
2.8,7.5,3,10:06:25.096654
2.5,8.0,3,10:06:25.126292
2.5,8.0,3,10:06:25.156979
2.7,8.2,3,10:06:25.184061
2.7,8.2,3,10:06:25.211315
2.7,8.2,3,10:06:25.238463
2.5,8.3,3,10:06:25.269081
2.5,8.3,3,10:06:25.300523
2.3,8.7,3,10:06:25.332327
2.3,8.7,3,10:06:25.361795
2.7,8.6,4,10:06:25.389110
2.7,8.6,4,10:06:25.416294
2.5,8.7,4,10:06:25.444034
2.5,8.7,4,10:06:25.473596
2.5,8.7,4,10:06:25.502945
2.3,9.1,5,10:06:25.534502
2.3,9.1,5,10:06:25.563465
2.5,9.0,5,10:06:25.590785
2.5,9.0,5,10:06:25.618069
2.5,9.1,5,10:06:25.645774
2.5,9.1,5,10:06:25.676272
2.5,9.1,5,10:06:25.706530
2.4,9.5,5,10:06:25.737732
2.4,9.5,5,10:06:25.766182
2.6,9.6,5,10:06:25.794786
2.6,9.6,5,10:06:25.821896
2.7,9.4,5,10:06:25.850083
2.7,9.4,5,10:06:25.877325
2.7,9.4,5,10:06:25.904778
2.7,9.5,5,10:06:25.932300
2.7,9.5,5,10:06:25.959379
2.9,9.7,5,10:06:25.986735
2.9,9.7,5,10:06:26.014156
3.1,9.4,5,10:06:26.041852
3.1,9.4,5,10:06:26.071470
3.3,9.4,5,10:06:26.101941
3.3,9.1,5,10:06:26.131975
3.3,9.1,5,10:06:26.161184
3.8,8.2,5,10:06:26.190186
3.8,8.2,5,10:06:26.217594
4.3,7.5,5,10:06:26.244576
4.3,7.5,5,10:06:26.275136
4.3,7.5,5,10:06:26.305654
4.6,6.8,5,10:06:26.337185
4.6,6.8,5,10:06:26.366768
5.4,6.2,5,10:06:26.397760
5.4,6.2,5,10:06:26.425042
6.0,5.6,5,10:06:26.453826
6.0,5.6,5,10:06:26.484103
6.4,4.8,5,10:06:26.514459
6.4,4.8,5,10:06:26.544371
7.0,4.4,5,10:06:26.572881
7.0,4.4,5,10:06:26.600248
7.0,4.4,5,10:06:26.627675
7.8,3.6,5,10:06:26.657381
7.8,3.6,5,10:06:26.684218
8.4,2.9,5,10:06:26.711617
8.4,2.9,5,10:06:26.738564
9.2,2.7,5,10:06:26.767114
9.2,2.7,5,10:06:26.794647
9.2,2.7,5,10:06:26.821745
10.1,2.1,5,10:06:26.852696
10.1,2.1,5,10:06:26.882462
10.7,2.0,4,10:06:26.913375
10.7,2.0,4,10:06:26.943235
11.5,2.2,4,10:06:26.971782
11.5,2.2,4,10:06:26.997997
12.2,2.2,4,10:06:27.026575
12.2,2.1,4,10:06:27.054360
12.2,2.1,4,10:06:27.081694
12.4,2.1,4,10:06:27.110773
12.4,2.1,4,10:06:27.137983
12.6,2.4,4,10:06:27.166530
12.6,2.4,4,10:06:27.193045
12.6,2.4,4,10:06:27.222632
12.5,2.2,4,10:06:27.251644
12.5,2.2,4,10:06:27.280594
12.1,2.0,4,10:06:27.310277
12.1,2.0,4,10:06:27.338197
11.8,2.3,4,10:06:27.367105
11.8,2.3,4,10:06:27.394975
11.4,2.1,4,10:06:27.424919
11.4,2.1,4,10:06:27.451914
11.4,2.1,4,10:06:27.480666
10.6,1.9,3,10:06:27.512094
10.6,1.9,3,10:06:27.539721
10.0,2.0,3,10:06:27.567742
10.0,2.0,3,10:06:27.595079
9.8,2.1,3,10:06:27.623467
9.8,2.1,3,10:06:27.651290
9.8,2.1,3,10:06:27.678197
9.7,2.0,3,10:06:27.709544
9.7,2.0,3,10:06:27.736889
9.8,2.2,3,10:06:27.763922
9.8,2.2,3,10:06:27.791150
10.2,2.2,3,10:06:27.818993
10.2,2.3,3,10:06:27.846765
10.2,2.3,3,10:06:27.875998
10.2,2.2,3,10:06:27.908515
10.2,2.2,3,10:06:27.938072
10.2,2.3,2,10:06:27.969543
10.2,2.3,2,10:06:27.997041
10.5,2.4,2,10:06:28.025037
10.5,2.4,2,10:06:28.052139
10.7,2.4,2,10:06:28.082891
10.7,2.3,2,10:06:28.113402
10.7,2.3,2,10:06:28.143773
11.5,2.3,2,10:06:28.173940
11.5,2.3,2,10:06:28.201471
12.2,2.4,2,10:06:28.229250
12.2,2.4,2,10:06:28.257501
13.1,2.1,2,10:06:28.287715
13.1,2.1,2,10:06:28.317666
13.6,2.1,2,10:06:28.348786
13.6,2.1,2,10:06:28.376637
13.6,2.1,2,10:06:28.403409
14.5,2.3,2,10:06:28.432857
14.5,2.3,2,10:06:28.459785
15.4,2.1,2,10:06:28.486946
15.4,2.1,2,10:06:28.513575
15.4,2.1,2,10:06:28.540711
16.0,2.1,2,10:06:28.569015
16.0,2.1,2,10:06:28.596309
16.7,2.3,2,10:06:28.623533
16.7,2.3,2,10:06:28.650601
17.4,2.2,2,10:06:28.682404
17.4,2.2,3,10:06:28.712728
18.0,2.2,3,10:06:28.743638
18.0,2.2,3,10:06:28.772880
18.0,2.2,3,10:06:28.799163
18.4,2.5,3,10:06:28.827970
18.4,2.5,3,10:06:28.854810
19.0,2.4,4,10:06:28.884746
19.0,2.4,4,10:06:28.914472
18.6,2.3,4,10:06:28.946029
18.6,2.3,4,10:06:28.975236
18.6,2.3,4,10:06:29.002115
18.4,2.5,4,10:06:29.030949
18.4,2.5,4,10:06:29.058067
18.7,2.3,4,10:06:29.088829
18.7,2.3,4,10:06:29.118294
18.2,2.2,3,10:06:29.148089
18.2,2.2,3,10:06:29.177021
18.1,2.4,3,10:06:29.205780
18.1,2.4,3,10:06:29.233385
18.1,2.4,3,10:06:29.260948
18.1,2.3,3,10:06:29.288907
18.1,2.3,3,10:06:29.315666
18.1,2.2,3,10:06:29.343536
18.1,2.2,3,10:06:29.370328
18.1,2.2,3,10:06:29.397781
18.2,2.3,3,10:06:29.427257
18.2,2.3,3,10:06:29.454293
18.6,2.3,3,10:06:29.483087
18.6,2.3,3,10:06:29.512489
18.8,2.3,2,10:06:29.541713
18.8,2.3,2,10:06:29.571366
18.4,2.3,2,10:06:29.599185
18.4,2.4,2,10:06:29.627523
18.4,2.4,2,10:06:29.654386
19.4,2.3,2,10:06:29.683558
19.4,2.3,2,10:06:29.714490
20.2,2.3,2,10:06:29.744073
20.2,2.3,2,10:06:29.773206
21.4,2.4,2,10:06:29.800822
21.4,2.4,2,10:06:29.827559
21.4,2.4,2,10:06:29.854736
22.4,2.4,2,10:06:29.885568
22.4,2.4,2,10:06:29.915191
23.5,2.3,2,10:06:29.946365
23.5,2.3,2,10:06:29.975910
24.3,2.6,2,10:06:30.004174
24.3,2.6,2,10:06:30.031042
24.3,2.6,2,10:06:30.057310
25.4,2.6,2,10:06:30.088461
25.4,2.6,2,10:06:30.118279
26.5,2.6,2,10:06:30.150304
26.5,2.6,2,10:06:30.179184
27.0,2.7,2,10:06:30.207004
27.0,2.7,2,10:06:30.233722
27.4,2.9,3,10:06:30.262203
27.4,2.9,3,10:06:30.289387
27.4,2.9,3,10:06:30.316646
28.2,2.9,3,10:06:30.345086
28.2,2.9,3,10:06:30.372037
28.3,3.0,3,10:06:30.400260
28.3,3.0,3,10:06:30.427164
28.3,3.0,3,10:06:30.454305
28.4,3.1,3,10:06:30.484693
28.4,3.1,3,10:06:30.514681
28.7,3.0,3,10:06:30.546938
28.7,3.0,3,10:06:30.575734
28.5,3.0,3,10:06:30.603324
28.5,3.0,3,10:06:30.630570
28.6,3.1,3,10:06:30.658868
28.6,3.1,3,10:06:30.688528
28.6,3.1,3,10:06:30.718536
28.8,3.0,3,10:06:30.751707
28.8,3.0,3,10:06:30.781434
28.8,3.0,3,10:06:30.809612
28.8,3.0,3,10:06:30.836398
28.5,3.1,3,10:06:30.864920
28.5,3.1,3,10:06:30.894721
29.1,3.0,3,10:06:30.924262
29.1,3.0,3,10:06:30.954678
29.1,3.0,3,10:06:30.984862
28.9,3.0,3,10:06:31.011972
28.9,3.0,3,10:06:31.039336
28.8,3.1,3,10:06:31.067409
28.8,3.1,3,10:06:31.097595
29.3,3.0,3,10:06:31.128533
29.3,3.0,3,10:06:31.159000
29.1,3.0,3,10:06:31.191936
29.1,3.0,3,10:06:31.224757
28.8,3.1,3,10:06:31.253366
28.8,3.1,3,10:06:31.282298
28.8,3.1,3,10:06:31.306620
29.4,3.0,3,10:06:31.331815
29.4,3.0,3,10:06:31.357028
