ir1,ir2,degree,time
22.9,2.2,5,10:40:43.167075
22.5,2.3,5,10:40:43.194337
22.5,2.3,5,10:40:43.221434
22.5,2.3,5,10:40:43.248768
22.8,2.6,5,10:40:43.276736
22.8,2.6,5,10:40:43.303721
22.4,2.8,5,10:40:43.330691
22.4,2.8,4,10:40:43.358097
22.0,3.3,4,10:40:43.386530
22.0,3.3,3,10:40:43.413345
22.0,3.3,3,10:40:43.441027
22.4,4.8,3,10:40:43.472335
22.4,4.8,3,10:40:43.503111
22.1,6.0,3,10:40:43.535623
22.1,6.0,2,10:40:43.565257
22.3,6.6,2,10:40:43.592545
22.3,6.6,2,10:40:43.619825
22.3,6.6,2,10:40:43.647679
23.4,7.2,1,10:40:43.677878
23.4,7.2,1,10:40:43.707878
25.3,6.9,1,10:40:43.740214
25.3,6.9,1,10:40:43.770788
28.6,6.0,1,10:40:43.801388
28.6,6.0,1,10:40:43.833207
33.8,5.3,1,10:40:43.863235
33.8,5.3,1,10:40:43.890886
38.3,4.1,1,10:40:43.919079
38.3,4.1,1,10:40:43.946407
38.3,4.1,1,10:40:43.976105
42.7,3.0,1,10:40:44.007672
42.7,3.0,1,10:40:44.039022
46.3,2.9,1,10:40:44.070581
46.3,2.9,1,10:40:44.097667
48.7,2.7,1,10:40:44.125326
48.7,2.7,1,10:40:44.154218
49.2,2.6,1,10:40:44.185493
49.2,2.6,1,10:40:44.217899
49.6,2.9,1,10:40:44.249626
49.6,2.9,2,10:40:44.274624
49.6,2.9,2,10:40:44.299382
51.2,2.9,2,10:40:44.324913
51.2,2.9,2,10:40:44.350357
52.0,2.9,2,10:40:44.375013
52.0,2.9,2,10:40:44.400019
52.0,2.9,2,10:40:44.424742
53.1,3.1,2,10:40:44.449618
53.1,3.1,2,10:40:44.475302
53.1,3.1,2,10:40:44.500057
54.2,3.0,2,10:40:44.526493
54.2,3.0,2,10:40:44.551235
55.5,3.1,2,10:40:44.576021
55.5,3.1,2,10:40:44.601518
55.5,3.1,2,10:40:44.626194
56.7,3.2,2,10:40:44.651363
56.7,3.2,1,10:40:44.676749
56.7,3.2,1,10:40:44.701520
58.0,3.5,1,10:40:44.727722
58.0,3.5,1,10:40:44.752450
59.5,3.5,1,10:40:44.777066
59.5,3.5,1,10:40:44.802346
59.5,3.5,1,10:40:44.827043
60.9,4.0,1,10:40:44.852278
60.9,4.0,1,10:40:44.878243
62.4,4.3,1,10:40:44.902966
62.4,4.3,1,10:40:44.927999
62.4,4.3,1,10:40:44.953000
64.3,4.5,1,10:40:44.980766
64.3,4.5,1,10:40:45.008839
66.1,4.7,1,10:40:45.036847
66.1,4.7,1,10:40:45.064386
66.1,4.7,1,10:40:45.092081
66.7,5.2,1,10:40:45.120505
66.7,5.2,1,10:40:45.147728
63.3,4.9,1,10:40:45.174815
63.3,4.9,1,10:40:45.202493
63.3,4.9,1,10:40:45.230106
62.1,4.8,1,10:40:45.257702
62.1,4.8,1,10:40:45.287981
63.9,5.2,1,10:40:45.320196
63.9,5.2,1,10:40:45.349876
63.1,5.1,1,10:40:45.378763
63.1,5.1,1,10:40:45.406294
62.5,4.9,1,10:40:45.433780
62.5,4.9,1,10:40:45.460893
62.5,4.9,1,10:40:45.490636
62.8,5.2,1,10:40:45.522309
62.8,5.2,1,10:40:45.552488
62.5,5.0,1,10:40:45.581824
62.5,5.0,1,10:40:45.608882
61.5,4.9,1,10:40:45.636549
61.5,4.9,1,10:40:45.664316
61.5,4.9,1,10:40:45.691267
62.0,5.1,1,10:40:45.719459
62.0,5.1,1,10:40:45.746449
62.5,5.1,1,10:40:45.773834
62.5,5.1,1,10:40:45.801230
62.9,5.0,1,10:40:45.829485
62.9,5.0,1,10:40:45.857035
62.9,5.0,1,10:40:45.886789
61.3,5.2,1,10:40:45.918443
61.3,5.2,1,10:40:45.948753
61.6,5.3,1,10:40:45.979001
61.6,5.3,1,10:40:46.005894
63.2,5.5,1,10:40:46.032990
63.2,5.5,1,10:40:46.059956
62.8,5.7,1,10:40:46.091816
62.8,5.7,1,10:40:46.123302
62.8,5.7,1,10:40:46.153316
63.9,5.7,1,10:40:46.182614
63.9,5.7,1,10:40:46.209714
65.2,5.9,1,10:40:46.236834
65.2,5.9,1,10:40:46.264602
65.1,6.4,1,10:40:46.291605
65.1,6.4,1,10:40:46.318973
65.1,6.4,1,10:40:46.346201
64.1,6.4,1,10:40:46.373833
64.1,6.4,1,10:40:46.401014
65.9,6.3,1,10:40:46.428618
65.9,6.3,1,10:40:46.456287
65.8,6.6,1,10:40:46.486190
65.8,6.6,1,10:40:46.515753
65.8,6.6,1,10:40:46.546038
65.9,6.6,1,10:40:46.576225
65.9,6.6,1,10:40:46.603435
65.8,6.4,1,10:40:46.630457
65.8,6.4,1,10:40:46.658210
65.8,6.5,1,10:40:46.687828
65.8,6.5,1,10:40:46.717453
65.8,6.5,1,10:40:46.746930
66.9,6.9,1,10:40:46.777312
66.9,6.9,1,10:40:46.804428
66.4,6.9,1,10:40:46.831646
66.4,6.9,1,10:40:46.859058
67.1,6.8,1,10:40:46.888308
67.1,6.8,1,10:40:46.918276
66.1,7.2,1,10:40:46.948566
66.1,7.2,1,10:40:46.978402
66.1,7.2,1,10:40:47.005464
65.9,7.3,1,10:40:47.033478
65.9,7.3,1,10:40:47.061261
65.9,7.3,1,10:40:47.091531
65.9,7.3,1,10:40:47.121420
65.6,7.6,1,10:40:47.152400
65.6,7.6,1,10:40:47.182331
65.6,7.6,1,10:40:47.209611
65.9,7.7,1,10:40:47.237365
65.9,7.7,1,10:40:47.264954
65.1,7.9,1,10:40:47.295500
65.1,7.9,1,10:40:47.326243
65.0,8.2,1,10:40:47.356301
65.0,8.2,1,10:40:47.385505
65.6,8.0,1,10:40:47.413095
65.6,8.0,1,10:40:47.440599
46.9,2.7,3,10:41:04.708385
46.9,2.7,3,10:41:04.738224
46.9,2.6,3,10:41:04.768280
46.9,2.6,3,10:41:04.800274
46.9,2.6,3,10:41:04.830804
46.8,2.6,3,10:41:04.861405
46.8,2.6,3,10:41:04.888447
46.7,2.7,3,10:41:04.916234
46.7,2.7,3,10:41:04.944790
46.5,2.6,3,10:41:04.975092
46.5,2.6,3,10:41:05.006304
46.3,2.6,3,10:41:05.037504
46.3,2.6,3,10:41:05.065776
46.3,2.6,3,10:41:05.093232
47.0,2.7,3,10:41:05.121877
47.0,2.7,3,10:41:05.149154
46.5,2.6,3,10:41:05.176507
46.5,2.6,3,10:41:05.203351
46.6,2.7,3,10:41:05.231767
46.6,2.7,3,10:41:05.259294
46.6,2.7,3,10:41:05.286873
46.6,2.7,3,10:41:05.314226
46.6,2.7,3,10:41:05.341883
46.6,2.6,3,10:41:05.372364
46.6,2.6,3,10:41:05.403667
46.9,2.7,3,10:41:05.434197
46.9,2.7,3,10:41:05.463794
46.9,2.7,3,10:41:05.491575
46.4,2.8,3,10:41:05.519320
46.4,2.8,2,10:41:05.546636
46.8,2.6,2,10:41:05.576617
46.8,2.6,2,10:41:05.606912
46.2,2.7,2,10:41:05.636166
46.2,2.7,2,10:41:05.665555
45.9,2.9,2,10:41:05.693102
45.9,2.9,2,10:41:05.720111
45.9,2.9,2,10:41:05.747531
44.4,2.7,2,10:41:05.779896
44.4,2.7,2,10:41:05.809729
41.8,2.7,2,10:41:05.839290
41.8,2.7,2,10:41:05.868157
38.8,2.9,2,10:41:05.896219
38.8,2.9,2,10:41:05.923310
38.8,2.9,2,10:41:05.952476
36.6,2.7,2,10:41:05.981056
36.6,2.7,2,10:41:06.007636
33.5,2.7,2,10:41:06.035093
33.5,2.7,3,10:41:06.063196
30.2,2.8,3,10:41:06.093901
30.2,2.8,3,10:41:06.123921
27.8,2.8,3,10:41:06.153858
27.8,2.8,3,10:41:06.181810
27.8,2.8,3,10:41:06.209117
25.9,2.7,3,10:41:06.236878
25.9,2.7,3,10:41:06.264860
25.0,2.8,3,10:41:06.293353
25.0,2.8,3,10:41:06.321051
25.0,2.8,3,10:41:06.348515
24.4,2.8,3,10:41:06.378592
24.4,2.8,3,10:41:06.408805
23.7,2.6,3,10:41:06.441572
23.7,2.6,3,10:41:06.469920
22.8,2.7,3,10:41:06.496757
22.8,2.7,3,10:41:06.524612
22.7,2.8,3,10:41:06.552275
22.7,2.8,3,10:41:06.579848
22.7,2.8,3,10:41:06.606889
21.9,2.7,3,10:41:06.634395
21.9,2.7,4,10:41:06.662100
21.2,2.6,4,10:41:06.690060
21.2,2.6,4,10:41:06.717611
21.2,2.6,4,10:41:06.744508
21.0,2.8,4,10:41:06.774599
21.0,2.8,4,10:41:06.804483
21.2,2.7,4,10:41:06.836304
21.2,2.7,4,10:41:06.865408
21.6,2.7,4,10:41:06.892471
21.6,2.7,4,10:41:06.920354
22.9,3.0,4,10:41:06.948576
22.9,3.0,4,10:41:06.978830
22.9,3.0,4,10:41:07.008761
23.2,2.9,4,10:41:07.040597
23.2,2.9,4,10:41:07.069827
23.7,2.9,4,10:41:07.097551
23.7,2.9,4,10:41:07.124762
24.4,3.1,4,10:41:07.152870
24.4,3.1,4,10:41:07.182779
25.2,3.1,4,10:41:07.212860
25.2,3.1,4,10:41:07.243700
25.2,3.1,4,10:41:07.272184
25.6,3.1,4,10:41:07.300215
25.6,3.1,4,10:41:07.327455
26.0,3.3,4,10:41:07.354497
26.0,3.3,4,10:41:07.382270
26.4,3.3,4,10:41:07.409524
26.4,3.3,3,10:41:07.436459
26.4,3.3,3,10:41:07.463775
26.7,3.2,3,10:41:07.492352
26.7,3.2,3,10:41:07.519898
26.4,3.3,3,10:41:07.548000
26.4,3.3,3,10:41:07.576903
26.9,3.3,3,10:41:07.606136
26.9,3.3,3,10:41:07.635613
26.9,3.3,3,10:41:07.664848
26.7,3.2,3,10:41:07.692956
26.7,3.2,3,10:41:07.720121
26.7,3.3,3,10:41:07.747226
26.7,3.3,3,10:41:07.775890
27.0,3.4,3,10:41:07.805947
27.0,3.4,3,10:41:07.835593
27.0,3.4,3,10:41:07.865000
26.9,3.3,3,10:41:07.893672
26.9,3.3,3,10:41:07.920715
26.9,3.3,3,10:41:07.948009
26.9,3.3,3,10:41:07.977936
27.2,3.5,3,10:41:08.008799
27.2,3.5,3,10:41:08.039535
27.2,3.4,3,10:41:08.069746
26.9,3.4,3,10:41:08.096807
26.9,3.4,2,10:41:08.124231
27.0,3.2,2,10:41:08.152003
27.0,3.2,2,10:41:08.182760
27.0,3.5,2,10:41:08.213528
27.0,3.5,2,10:41:08.244704
26.8,3.5,2,10:41:08.275217
26.8,3.5,2,10:41:08.302939
26.7,3.6,2,10:41:08.331376
26.7,3.6,3,10:41:08.359730
26.7,3.6,3,10:41:08.389861
26.9,4.0,3,10:41:08.422153
26.9,4.0,3,10:41:08.452767
26.8,4.0,3,10:41:08.479869
26.8,4.0,3,10:41:08.507456
26.5,3.9,3,10:41:08.535080
26.5,3.9,3,10:41:08.563012
26.5,3.9,3,10:41:08.591185
26.5,4.1,3,10:41:08.619619
26.5,4.1,3,10:41:08.647562
26.3,4.1,3,10:41:08.675893
26.3,4.1,3,10:41:08.704296
26.1,4.0,3,10:41:08.732712
26.1,4.0,3,10:41:08.760985
26.1,4.0,3,10:41:08.788850
26.3,4.1,3,10:41:08.817890
26.3,4.1,3,10:41:08.846467
26.1,4.2,3,10:41:08.874821
26.1,4.2,3,10:41:08.904039
25.9,4.1,3,10:41:08.932522
25.9,4.1,3,10:41:08.961068
25.9,4.1,3,10:41:08.989128
26.0,4.3,3,10:41:09.017872
26.0,4.3,3,10:41:09.046420
26.0,4.3,3,10:41:09.074374
26.0,4.3,3,10:41:09.102250
25.9,4.3,3,10:41:09.130515
25.9,4.3,3,10:41:09.158538
25.9,4.3,3,10:41:09.186552
26.0,4.4,3,10:41:09.216318
26.0,4.4,3,10:41:09.244643
25.8,4.5,3,10:41:09.273302
25.8,4.5,3,10:41:09.301305
25.8,4.5,3,10:41:09.329671
25.8,4.5,3,10:41:09.358827
25.7,4.6,3,10:41:09.388025
25.7,4.6,3,10:41:09.414915
25.7,4.6,3,10:41:09.442296
25.8,4.7,3,10:41:09.469056
25.8,4.7,3,10:41:09.500198
25.7,4.7,3,10:41:09.531616
25.7,4.7,3,10:41:09.560868
25.2,4.7,3,10:41:09.588449
25.2,4.7,3,10:41:09.615966
25.2,4.7,3,10:41:09.642535
24.9,4.9,3,10:41:09.670390
24.9,4.9,3,10:41:09.697708
24.5,4.8,3,10:41:09.725670
24.5,4.8,3,10:41:09.752971
24.5,4.8,3,10:41:09.780159
23.2,4.8,3,10:41:09.809076
23.2,4.8,3,10:41:09.835807
22.3,5.0,3,10:41:09.863634
22.3,5.0,3,10:41:09.894411
20.8,4.9,3,10:41:09.926477
20.8,4.9,3,10:41:09.957930
18.9,5.0,3,10:41:09.987285
18.9,5.0,3,10:41:10.014963
18.9,5.0,3,10:41:10.041348
17.2,5.2,3,10:41:10.070068
17.2,5.2,3,10:41:10.096652
15.2,5.2,3,10:41:10.124157
15.2,5.2,3,10:41:10.151295
15.2,5.2,3,10:41:10.178811
12.8,5.2,3,10:41:10.205147
12.8,5.2,3,10:41:10.232476
10.8,5.4,3,10:41:10.259947
10.8,5.4,3,10:41:10.289769
9.1,5.5,3,10:41:10.320758
9.1,5.5,3,10:41:10.350664
7.1,5.3,3,10:41:10.380145
7.1,5.3,3,10:41:10.407262
7.1,5.3,3,10:41:10.434574
5.9,5.5,3,10:41:10.463038
5.9,5.5,3,10:41:10.493009
5.2,5.7,3,10:41:10.522500
5.2,5.7,3,10:41:10.554386
4.3,5.6,3,10:41:10.584013
4.3,5.6,3,10:41:10.611867
4.3,5.6,3,10:41:10.638817
3.8,5.7,3,10:41:10.667541
3.8,5.7,3,10:41:10.697925
3.7,6.0,3,10:41:10.729339
3.7,6.0,3,10:41:10.759961
3.4,5.9,3,10:41:10.788713
3.4,5.9,3,10:41:10.816441
3.1,6.0,3,10:41:10.843860
3.1,6.0,3,10:41:10.871216
3.1,6.0,3,10:41:10.898720
3.3,6.3,3,10:41:10.928022
3.3,6.3,3,10:41:10.955533
3.1,6.3,3,10:41:10.982955
3.1,6.3,3,10:41:11.010890
2.8,6.3,3,10:41:11.038037
2.8,6.3,3,10:41:11.065615
2.8,6.3,3,10:41:11.094704
2.9,6.5,3,10:41:11.125832
2.9,6.5,3,10:41:11.156246
2.9,6.6,3,10:41:11.186229
2.9,6.6,3,10:41:11.214609
2.7,6.6,3,10:41:11.242914
2.7,6.6,3,10:41:11.270290
2.7,6.6,3,10:41:11.300103
2.7,6.8,3,10:41:11.331768
2.7,6.8,3,10:41:11.362073
2.7,6.9,3,10:41:11.391580
2.7,6.9,3,10:41:11.418540
2.6,7.0,3,10:41:11.446364
2.6,7.0,3,10:41:11.474041
2.5,7.1,3,10:41:11.504915
2.5,7.1,3,10:41:11.534957
2.5,7.1,3,10:41:11.565455
2.6,7.3,4,10:41:11.594716
2.6,7.3,4,10:41:11.621806
2.5,7.4,4,10:41:11.648871
2.5,7.4,5,10:41:11.676441
2.4,7.5,5,10:41:11.704227
2.4,7.5,5,10:41:11.731343
2.4,7.5,5,10:41:11.758486
2.7,7.7,5,10:41:11.786255
2.7,7.7,5,10:41:11.813666
2.5,7.6,5,10:41:11.841061
2.5,7.6,5,10:41:11.868210
2.7,7.0,5,10:41:11.898251
2.7,7.0,5,10:41:11.929349
2.7,7.0,5,10:41:11.959516
3.3,6.4,5,10:41:11.990359
3.3,6.4,5,10:41:12.017492
3.7,5.2,5,10:41:12.045162
3.7,5.2,5,10:41:12.072926
4.2,5.0,5,10:41:12.103836
4.2,5.0,5,10:41:12.133207
5.1,5.0,5,10:41:12.163279
5.1,5.0,5,10:41:12.193031
5.1,5.0,5,10:41:12.220243
5.6,4.2,5,10:41:12.249629
5.6,4.2,5,10:41:12.276731
6.2,4.5,5,10:41:12.306380
6.2,4.5,5,10:41:12.337275
7.3,4.9,5,10:41:12.368496
7.3,4.9,5,10:41:12.397458
7.8,4.5,5,10:41:12.424683
7.8,4.5,5,10:41:12.452097
7.8,4.5,5,10:41:12.479313
8.3,3.7,5,10:41:12.510078
8.3,3.7,5,10:41:12.540737
9.2,3.1,5,10:41:12.570338
9.2,3.1,5,10:41:12.599297
9.6,2.5,5,10:41:12.626654
9.6,2.5,5,10:41:12.653826
9.6,2.5,5,10:41:12.681073
9.8,2.3,5,10:41:12.709112
9.8,2.3,5,10:41:12.736447
10.1,2.4,5,10:41:12.763622
10.1,2.4,5,10:41:12.790935
10.1,2.4,5,10:41:12.818149
10.3,2.8,5,10:41:12.846239
10.3,2.8,5,10:41:12.873802
10.2,2.9,5,10:41:12.902973
10.2,2.9,5,10:41:12.934079
10.4,3.0,5,10:41:12.963770
10.4,3.0,4,10:41:12.993769
10.3,3.1,4,10:41:13.021419
10.3,3.1,4,10:41:13.048999
10.3,3.1,4,10:41:13.076086
10.0,3.0,4,10:41:13.107094
10.0,3.0,3,10:41:13.137206
9.2,2.9,3,10:41:13.167524
9.2,2.9,3,10:41:13.197266
8.3,3.0,3,10:41:13.225958
8.3,3.0,3,10:41:13.253118
8.3,3.0,3,10:41:13.280308
8.0,2.9,3,10:41:13.311048
8.0,2.9,3,10:41:13.341284
8.9,2.8,3,10:41:13.372648
8.9,2.8,3,10:41:13.401265
9.4,3.1,3,10:41:13.428979
9.4,3.1,2,10:41:13.455898
9.9,2.9,2,10:41:13.484296
9.9,2.9,2,10:41:13.515202
9.9,2.9,2,10:41:13.545434
11.0,2.9,2,10:41:13.576308
11.0,2.9,2,10:41:13.604336
12.6,3.2,2,10:41:13.632506
12.6,3.2,2,10:41:13.659988
15.0,3.2,2,10:41:13.687187
15.0,3.2,2,10:41:13.714009
15.0,3.2,2,10:41:13.741275
17.0,3.3,2,10:41:13.769171
17.0,3.3,2,10:41:13.796371
17.0,3.7,2,10:41:13.823715
17.0,3.7,3,10:41:13.851490
14.7,3.7,3,10:41:13.879617
14.7,3.7,3,10:41:13.909352
14.7,3.7,3,10:41:13.939595
13.3,3.7,3,10:41:13.970886
13.3,3.7,3,10:41:14.000314
12.6,4.0,3,10:41:14.028258
12.6,4.0,3,10:41:14.055786
12.3,3.9,3,10:41:14.083746
12.3,3.9,3,10:41:14.113310
12.2,3.9,3,10:41:14.143377
12.2,3.9,3,10:41:14.173141
12.2,3.9,3,10:41:14.202266
12.4,4.1,3,10:41:14.230547
12.4,4.1,3,10:41:14.257727
12.5,4.1,3,10:41:14.285747
12.5,4.1,3,10:41:14.316308
12.9,4.0,3,10:41:14.347555
12.9,4.0,3,10:41:14.376912
14.1,4.1,3,10:41:14.405822
14.1,4.1,3,10:41:14.433375
14.1,4.1,3,10:41:14.460468
14.7,4.2,3,10:41:14.487630
14.7,4.2,3,10:41:14.518577
15.0,4.1,3,10:41:14.548536
15.0,4.1,3,10:41:14.579171
14.8,4.2,3,10:41:14.608215
14.8,4.2,3,10:41:14.635786
14.8,4.2,3,10:41:14.663296
15.1,4.3,3,10:41:14.691242
15.1,4.3,3,10:41:14.718677
15.2,4.3,3,10:41:14.746265
15.2,4.3,3,10:41:14.773040
15.2,4.3,3,10:41:14.800426
14.9,4.3,3,10:41:14.827411
14.9,4.3,3,10:41:14.855317
15.3,4.5,3,10:41:14.882365
15.3,4.5,3,10:41:14.912150
15.4,4.4,3,10:41:14.943440
15.4,4.4,3,10:41:14.974921
15.2,4.5,3,10:41:15.005104
15.2,4.5,3,10:41:15.032487
15.2,4.5,3,10:41:15.060103
15.2,4.7,3,10:41:15.088127
15.2,4.7,3,10:41:15.118662
15.4,4.6,3,10:41:15.148735
15.4,4.6,3,10:41:15.179028
15.0,4.7,3,10:41:15.208083
15.0,4.7,3,10:41:15.235965
15.3,4.9,3,10:41:15.264213
15.3,4.9,3,10:41:15.292722
15.3,4.9,3,10:41:15.322949
15.0,4.8,3,10:41:15.354694
15.0,4.8,3,10:41:15.384460
14.8,4.8,3,10:41:15.412567
14.8,4.8,3,10:41:15.440401
14.8,5.0,3,10:41:15.467830
14.8,5.0,3,10:41:15.495019
14.8,5.0,3,10:41:15.522262
14.3,4.9,3,10:41:15.550316
14.3,4.9,3,10:41:15.577845
14.2,5.0,3,10:41:15.605006
14.2,5.0,3,10:41:15.632574
14.6,5.2,3,10:41:15.660024
14.6,5.2,3,10:41:15.687792
14.6,5.2,3,10:41:15.717953
15.0,5.2,3,10:41:15.747869
15.0,5.2,3,10:41:15.778098
14.5,5.2,3,10:41:15.808043
14.5,5.2,3,10:41:15.835982
13.7,5.4,3,10:41:15.863746
13.7,5.4,3,10:41:15.891682
13.7,5.4,3,10:41:15.921242
13.2,5.4,3,10:41:15.952320
13.2,5.4,3,10:41:15.982323
12.3,5.4,3,10:41:16.012118
12.3,5.4,3,10:41:16.039133
12.0,5.4,3,10:41:16.066006
12.0,5.4,3,10:41:16.092796
12.0,5.7,3,10:41:16.122915
12.0,5.7,3,10:41:16.153592
12.0,5.7,3,10:41:16.183325
11.4,5.6,3,10:41:16.213323
11.4,5.6,3,10:41:16.240857
11.0,5.7,3,10:41:16.267870
11.0,5.7,3,10:41:16.295807
10.6,5.9,3,10:41:16.326193
10.6,5.9,3,10:41:16.355532
9.8,5.9,3,10:41:16.386367
9.8,5.9,3,10:41:16.416135
9.8,5.9,3,10:41:16.446455
8.8,5.9,3,10:41:16.477211
8.8,5.9,3,10:41:16.506767
8.2,6.1,3,10:41:16.534162
8.2,6.1,3,10:41:16.561419
7.2,6.2,3,10:41:16.589316
7.2,6.2,3,10:41:16.618051
7.2,6.2,3,10:41:16.648578
6.3,6.2,3,10:41:16.679339
6.3,6.2,3,10:41:16.709125
5.6,6.5,3,10:41:16.741766
5.6,6.5,3,10:41:16.771321
4.9,6.5,3,10:41:16.802229
4.9,6.5,3,10:41:16.829561
4.2,6.6,3,10:41:16.856956
4.2,6.6,3,10:41:16.884590
4.2,6.6,3,10:41:16.911231
3.9,6.8,3,10:41:16.939907
3.9,6.8,3,10:41:16.966650
3.6,6.9,3,10:41:16.993288
3.6,6.9,3,10:41:17.025356
3.3,6.9,3,10:41:17.054746
3.3,6.9,3,10:41:17.085396
3.1,7.1,3,10:41:17.115382
3.1,7.1,3,10:41:17.142836
3.1,7.1,3,10:41:17.169417
2.9,7.2,3,10:41:17.198140
2.9,7.2,3,10:41:17.227902
2.8,7.3,3,10:41:17.257979
2.8,7.3,3,10:41:17.289994
2.7,7.5,3,10:41:17.319946
2.7,7.5,3,10:41:17.347884
2.7,7.5,3,10:41:17.374837
2.8,7.6,3,10:41:17.402954
2.8,7.6,3,10:41:17.430242
2.6,7.6,3,10:41:17.458153
2.6,7.6,3,10:41:17.485936
2.6,7.9,3,10:41:17.513719
2.6,7.9,3,10:41:17.541067
2.6,7.9,3,10:41:17.568361
2.7,8.1,3,10:41:17.597051
2.7,8.1,3,10:41:17.627103
2.5,8.1,3,10:41:17.656804
2.5,8.1,3,10:41:17.687511
2.4,8.2,3,10:41:17.716807
2.4,8.2,4,10:41:17.743869
2.4,8.6,4,10:41:17.771746
2.6,8.6,4,10:41:17.799598
2.6,8.6,5,10:41:17.829379
2.4,8.5,5,10:41:17.862042
2.4,8.5,5,10:41:17.891704
2.3,8.6,5,10:41:17.920212
2.3,8.6,5,10:41:17.947345
2.7,8.9,5,10:41:17.974421
2.7,8.9,5,10:41:18.001204
2.7,8.9,5,10:41:18.031524
2.6,8.9,5,10:41:18.061955
2.6,8.9,5,10:41:18.091263
2.7,8.6,5,10:41:18.121130
2.7,8.6,5,10:41:18.148426
3.2,8.7,5,10:41:18.175976
3.2,8.7,5,10:41:18.203168
3.2,8.7,5,10:41:18.232732
3.5,8.4,5,10:41:18.264068
3.5,8.4,5,10:41:18.294382
3.9,7.4,5,10:41:18.326601
3.9,7.4,5,10:41:18.356139
4.5,6.5,5,10:41:18.386621
4.5,6.5,5,10:41:18.415778
5.0,5.1,5,10:41:18.442932
5.0,5.1,5,10:41:18.469925
5.0,4.1,5,10:41:18.497765
5.5,4.1,5,10:41:18.526474
5.5,4.1,5,10:41:18.556313
6.0,3.7,5,10:41:18.587732
6.0,3.7,5,10:41:18.617009
6.5,3.2,5,10:41:18.643860
6.5,3.2,5,10:41:18.670853
6.6,3.1,5,10:41:18.698054
6.6,3.1,5,10:41:18.727164
6.6,3.1,5,10:41:18.756785
6.5,3.0,5,10:41:18.789198
6.5,3.0,5,10:41:18.819811
6.1,2.6,5,10:41:18.847668
6.1,2.6,5,10:41:18.874821
5.4,2.2,5,10:41:18.901898
5.4,2.2,5,10:41:18.930782
4.5,2.1,5,10:41:18.961090
4.5,2.1,5,10:41:18.990608
4.5,2.1,5,10:41:19.020787
4.5,2.2,5,10:41:19.048210
4.5,2.2,5,10:41:19.075204
3.6,2.2,5,10:41:19.102236
3.6,2.2,5,10:41:19.130470
3.2,2.3,5,10:41:19.161880
3.2,2.3,5,10:41:19.191357
3.2,2.3,5,10:41:19.220504
3.6,2.4,5,10:41:19.248370
3.6,2.4,5,10:41:19.274900
3.0,2.2,5,10:41:19.303277
3.0,2.2,5,10:41:19.331154
2.9,2.1,5,10:41:19.361846
2.9,2.1,5,10:41:19.391148
2.9,2.1,5,10:41:19.420105
3.4,2.3,5,10:41:19.447791
3.4,2.3,5,10:41:19.474390
2.9,2.4,5,10:41:19.501145
2.9,2.4,5,10:41:19.529638
2.7,2.4,5,10:41:19.559799
2.7,2.4,4,10:41:19.588729
2.7,2.4,4,10:41:19.618367
3.2,3.4,4,10:41:19.646236
3.2,3.4,3,10:41:19.673270
2.9,4.2,3,10:41:19.699809
2.9,4.2,2,10:41:19.726675
2.9,5.4,2,10:41:19.753819
2.9,5.4,2,10:41:19.781427
2.9,5.4,2,10:41:19.808882
3.2,6.2,2,10:41:19.838960
3.2,6.2,2,10:41:19.868748
3.2,5.9,2,10:41:19.897600
3.2,5.9,1,10:41:19.927475
3.4,5.3,1,10:41:19.955624
3.4,5.3,1,10:41:19.982649
3.4,5.3,1,10:41:20.009650
5.1,5.0,1,10:41:20.037440
5.1,5.0,1,10:41:20.067204
12.4,4.2,1,10:41:20.097031
12.4,4.2,1,10:41:20.126603
17.6,3.3,1,10:41:20.154063
17.6,3.3,1,10:41:20.181129
17.6,3.3,1,10:41:20.207716
20.6,2.9,1,10:41:20.236596
20.6,2.9,1,10:41:20.266918
23.4,2.7,1,10:41:20.296305
23.4,2.7,1,10:41:20.325840
25.7,2.6,1,10:41:20.353105
25.7,2.6,1,10:41:20.380090
25.7,2.6,1,10:41:20.406635
27.4,2.6,1,10:41:20.434200
27.4,2.6,1,10:41:20.460795
29.5,2.7,1,10:41:20.488782
29.5,2.7,1,10:41:20.515268
29.6,2.8,1,10:41:20.545865
29.6,2.8,1,10:41:20.575122
29.6,2.8,1,10:41:20.604245
29.0,2.7,1,10:41:20.634902
29.0,2.7,1,10:41:20.661797
27.8,3.1,1,10:41:20.688418
27.8,3.1,1,10:41:20.714997
25.3,2.9,1,10:41:20.746033
25.3,2.9,2,10:41:20.775650
25.3,2.9,2,10:41:20.804901
22.3,2.8,3,10:41:20.836106
22.3,2.8,3,10:41:20.862970
20.2,3.0,3,10:41:20.890409
20.2,3.0,4,10:41:20.917069
18.0,2.8,4,10:41:20.948958
18.0,2.8,4,10:41:20.978540
17.2,2.6,4,10:41:21.007785
17.2,2.6,4,10:41:21.038024
17.2,2.6,4,10:41:21.065527
17.7,3.0,4,10:41:21.093641
17.7,3.0,4,10:41:21.120798
18.0,3.0,4,10:41:21.150296
18.0,3.0,4,10:41:21.179944
18.3,3.0,4,10:41:21.209602
18.3,3.0,4,10:41:21.238729
18.3,3.0,4,10:41:21.265773
19.3,3.3,4,10:41:21.295630
19.3,3.3,4,10:41:21.322978
19.8,3.3,4,10:41:21.352527
19.8,3.3,4,10:41:21.383031
19.9,3.2,4,10:41:21.412744
