ir_L,ir_R,degree
18.9,3.6,46.32
19.4,3.5,46.34
19.8,3.4,46.32
19.4,3.4,46.36
19.2,3.6,46.29
19.3,3.7,46.27
18.9,3.7,46.29
19.2,3.7,46.42
19.4,3.7,46.3
18.9,3.7,46.29
19.0,3.8,46.33
19.4,4.0,46.31
19.3,4.1,46.31
19.4,4.2,46.37
19.3,3.9,46.32
19.3,3.9,46.29
18.9,4.2,46.3
19.0,4.2,46.33
19.1,4.3,46.31
19.0,4.3,46.36
19.0,4.4,46.36
18.7,4.4,46.28
19.0,4.6,46.29
19.2,4.8,46.26
19.3,5.0,46.3
19.7,4.9,46.27
20.0,5.0,46.27
20.3,5.1,46.29
21.5,5.3,46.28
21.6,5.6,46.29
22.4,5.8,46.28
23.3,6.1,46.4
22.7,5.9,46.29
22.1,6.1,46.26
21.2,6.5,46.31
21.7,6.8,46.4
21.9,7.1,46.31
21.4,7.2,46.27
21.5,7.6,46.28
19.9,7.8,46.33
18.9,8.2,46.37
18.9,8.5,46.33
18.9,9.0,46.28
19.0,9.4,46.33
19.0,9.7,46.29
19.0,10.0,46.35
18.8,10.6,46.33
18.8,11.1,46.33
18.8,11.7,46.3
18.9,12.5,46.3
18.7,12.8,46.28
18.6,13.6,46.27
18.0,14.3,46.29
17.8,15.2,46.25
17.8,16.5,46.32
17.5,17.4,46.28
17.2,19.1,46.18
16.6,20.8,38.36
15.3,22.6,14.82
11.7,25.8,0.13
6.9,27.8,0.03
5.2,28.7,0.06
7.0,28.5,0.05
6.1,27.1,0.18
6.1,24.4,0.28
12.2,22.3,0.05
22.2,17.1,0.11
29.4,11.7,0.04
38.2,8.5,0.04
42.5,7.7,0.12
44.6,4.5,0.06
43.1,2.7,21.49
42.9,2.6,33.31
42.3,2.5,37.47
43.2,2.5,38.97
43.8,2.6,39.05
45.5,2.6,39.01
45.6,2.6,29.97
45.7,2.7,28.3
44.8,2.8,28.36
42.9,2.7,31.28
40.7,2.8,37.23
40.3,2.9,41.49
39.6,3.0,42.34
39.8,3.1,44.2
40.1,2.8,44.18
41.2,2.8,44.17
41.1,2.9,44.11
41.4,2.9,44.03
42.1,3.0,44.01
41.6,3.1,44.01
42.0,2.9,44.07
40.1,2.9,44.03
38.7,2.9,44.02
36.7,3.1,44.03
38.0,3.0,44.03
49.7,3.0,44.03
59.6,3.0,44.07
63.4,3.0,41.57
68.2,3.1,26.89
69.1,3.2,18.31
63.5,3.4,17.19
54.7,3.7,17.25
47.9,3.8,14.55
37.1,3.7,13.54
27.9,3.7,13.54
23.1,3.9,29.01
19.1,4.0,41.06
18.5,4.1,63.06
19.0,3.9,71.31
19.5,4.0,79.8
19.7,4.1,79.88
19.9,4.2,79.89
20.6,4.4,79.91
21.3,4.4,81.16
22.2,4.3,81.2
22.5,4.4,81.37
22.4,4.7,81.39
23.4,4.8,81.31
24.3,5.0,81.35
26.8,5.2,81.59
27.4,5.2,82.89
26.2,5.4,82.66
27.2,5.7,66.9
27.4,6.1,61.65
27.9,6.3,54.58
27.9,6.5,51.04
26.7,6.4,50.44
27.0,6.6,48.12
26.1,6.8,47.13
25.6,7.1,43.57
22.5,7.3,43.59
20.7,7.4,47.47
20.3,7.7,47.75
19.9,7.9,47.74
19.4,8.2,47.84
19.1,8.5,47.76
18.5,8.9,47.73
18.4,9.2,47.81
18.0,9.4,47.76
17.5,9.8,47.75
17.2,10.3,47.75
16.4,10.8,47.82
16.0,11.3,47.76
15.5,11.4,47.85
14.6,11.9,47.75
13.6,12.6,47.78
12.1,13.1,47.77
11.1,13.9,47.73
9.6,14.7,47.73
8.4,15.2,47.75
7.8,16.1,47.68
7.0,16.7,47.1
6.6,17.8,19.02
5.9,18.4,0.13
5.7,18.6,0.05
6.6,17.3,0.03
4.4,15.6,0.04
5.7,12.5,0.02
8.4,10.1,0.06
12.2,10.2,0.23
14.9,5.9,0.04
18.2,3.7,2.75
20.1,3.0,18.87
20.6,3.2,23.86
20.9,3.6,27.29
21.0,3.7,28.26
20.4,3.6,30.72
19.6,3.7,33.76
18.9,3.8,41.71
18.5,4.0,41.74
17.9,4.1,43.68
16.8,4.1,44.63
15.6,4.2,44.61
15.5,4.2,44.6
17.1,4.3,44.62
18.9,4.4,44.6
20.7,4.5,44.64
21.6,4.5,44.58
21.6,4.6,44.6
21.7,4.5,44.58
21.8,4.6,44.57
21.7,5.0,44.59
21.6,5.1,44.61
21.6,5.0,44.61
21.4,5.0,44.61
20.7,5.2,44.58
20.3,5.3,44.64
19.5,5.6,44.63
19.0,5.8,44.61
17.4,5.5,44.61
15.9,5.7,44.6
15.0,6.0,44.58
14.4,6.2,44.59
14.6,6.3,44.64
15.4,6.4,44.61
15.9,6.5,44.64
15.5,6.8,44.63
14.5,7.0,44.6
13.9,7.3,46.05
13.7,7.7,48.77
14.0,8.1,50.74
14.0,8.4,54.88
14.2,8.5,58.05
14.3,8.9,62.43
14.4,9.5,63.04
14.7,10.1,62.86
15.0,10.7,60.9
15.0,11.0,59.39
14.8,11.6,53.68
14.4,12.1,52.94
14.1,12.7,46.36
14.0,13.2,46.36
13.5,13.1,46.39
13.1,13.5,46.34
12.7,14.0,46.34
12.4,14.8,46.5
12.3,15.6,46.59
12.1,16.0,46.29
11.9,16.9,43.59
11.5,17.5,37.08
10.8,18.4,29.3
10.1,18.8,23.3
8.8,18.6,21.4
8.0,18.6,9.81
6.9,18.0,0.48
5.5,16.3,0.03
6.1,8.1,0.03
11.0,4.3,0.05
18.1,5.0,0.13
18.9,4.5,0.04
20.1,3.1,13.3
20.7,2.4,26.83
21.1,2.5,29.79
19.4,2.7,34.6
15.3,2.6,39.65
11.1,2.6,39.99
9.9,2.7,42.41
9.1,2.9,43.31
8.5,2.9,43.27
8.4,2.9,43.31
8.4,2.9,43.28
8.3,3.0,43.35
8.0,3.0,43.28
8.3,3.0,43.28
9.3,3.1,43.3
13.1,3.3,43.26
16.3,3.4,43.34
19.5,3.2,44.58
21.1,3.3,48.21
21.3,3.3,48.43
20.9,3.5,48.49
20.1,3.6,49.77
18.2,3.5,49.68
17.3,3.6,49.7
17.0,3.6,49.72
17.7,3.7,49.71
18.0,3.8,49.68
18.3,3.9,49.67
18.4,3.7,54.59
18.4,3.8,56.14
18.2,3.9,56.13
17.6,4.0,57.03
17.0,4.1,57.41
15.7,4.1,57.53
15.2,4.1,58.5
14.3,4.1,60.13
14.0,4.1,60.51
14.0,4.1,60.57
14.6,4.4,60.56
15.2,4.4,60.52
15.7,4.2,60.57
16.2,4.3,60.56
16.6,4.3,60.52
17.2,4.5,60.58
17.7,4.6,63.78
18.1,4.6,65.21
18.3,4.7,65.26
18.2,4.8,65.31
17.3,5.0,65.28
16.8,5.2,65.26
15.9,5.4,60.73
16.2,5.4,56.09
17.0,5.5,55.68
17.5,5.6,54.32
16.4,5.8,52.73
17.2,6.1,52.77
17.7,6.2,52.75
16.4,6.4,52.74
16.1,6.2,52.74
15.3,6.4,52.77
16.0,6.5,52.43
15.9,6.8,48.14
15.9,7.0,60.07
13.7,7.1,64.34
13.0,7.5,73.43
13.3,8.1,74.13
13.6,8.6,62.9
13.8,9.0,59.9
13.4,9.5,58.13
13.3,9.9,47.59
13.3,10.1,47.55
13.1,10.4,47.51
12.9,11.1,47.49
12.6,11.5,47.48
12.3,12.0,47.51
12.1,12.6,47.62
11.8,12.6,47.62
11.4,13.3,47.51
10.6,13.8,47.26
9.6,14.6,35.78
8.1,15.1,33.63
6.6,15.4,33.46
5.9,15.9,3.13
4.7,16.1,0.1
5.7,14.6,0.03
5.1,11.6,0.06
5.8,12.0,0.03
8.3,8.1,0.03
10.7,5.4,0.03
13.1,4.2,4.08
14.0,3.0,27.44
14.8,3.0,34.19
15.1,3.0,36.6
15.6,3.2,37.36
15.9,3.1,37.48
16.0,3.0,37.37
15.8,3.2,37.4
15.5,3.2,37.38
15.5,3.3,37.37
17.0,3.3,37.36
19.2,3.3,37.37
20.1,3.3,37.35
19.8,3.3,37.31
19.7,3.4,33.76
19.3,3.8,33.23
18.7,3.9,33.24
18.7,4.1,33.3
17.5,3.9,33.28
16.6,4.1,33.44
15.6,4.4,33.94
14.5,4.6,34.21
13.9,4.8,34.22
13.0,4.9,34.21
12.0,5.0,36.41
11.4,4.8,44.23
10.9,4.9,46.74
10.7,5.1,47.65
10.3,5.3,47.76
10.1,5.3,47.72
10.1,5.4,47.76
9.6,5.3,53.78
9.0,5.4,60.94
8.7,5.8,67.01
8.9,6.0,70.1
9.1,6.4,71.84
9.4,6.5,71.78
9.5,7.0,71.3
9.6,7.4,67.53
9.3,7.8,65.83
9.4,8.4,64.48
9.3,8.9,64.45
9.2,9.3,64.53
9.2,9.6,64.49
9.1,10.1,42.68
8.7,10.5,40.56
8.2,10.8,40.6
7.7,11.2,38.38
7.3,11.5,38.29
6.5,11.7,36.37
5.7,11.8,18.26
4.3,11.7,8.34
3.7,10.5,0.06
4.1,8.9,0.03
3.2,7.6,0.06
3.9,6.7,0.06
6.1,6.4,0.03
8.2,4.1,7.75
9.5,2.9,31.06
10.5,2.9,35.61
11.0,2.7,37.89
11.5,2.4,40.87
12.0,2.4,42.07
12.2,2.4,42.07
12.7,2.6,42.13
13.0,2.6,42.09
13.4,2.5,42.05
13.7,2.6,42.06
14.0,2.6,42.1
14.4,2.6,42.1
14.7,2.6,42.14
15.0,2.8,42.15
15.3,2.9,42.08
15.5,2.8,42.09
15.6,2.8,42.06
15.6,2.9,42.1
15.6,2.9,43.57
15.7,3.1,44.77
15.7,3.2,46.45
15.5,3.0,46.45
15.3,3.1,46.47
15.4,3.2,46.46
16.0,3.3,46.76
17.1,3.3,55.19
18.6,3.5,60.5
19.7,3.5,60.52
20.2,3.5,60.49
20.7,3.4,60.51
21.3,3.3,60.43
21.7,3.5,59.93
21.9,3.5,58.14
22.4,3.6,57.75
22.6,3.5,57.72
22.7,3.6,57.74
22.2,3.6,55.5
22.7,3.7,55.56
22.9,3.9,55.57
22.9,4.0,59.95
23.1,3.9,68.65
23.7,3.8,68.65
24.2,3.9,68.68
24.0,4.0,66.35
23.8,4.2,61.84
24.4,4.4,58.32
24.0,4.5,55.19
24.2,4.3,55.16
23.9,4.5,55.15
24.0,4.7,55.18
24.0,4.8,55.3
24.5,5.0,55.22
24.9,5.0,55.21
27.0,5.2,55.2
27.8,5.3,55.24
28.3,5.5,55.24
28.7,5.7,55.24
29.3,5.9,55.36
28.9,6.1,55.33
29.6,6.0,55.3
28.7,6.3,55.28
27.9,6.7,55.26
31.2,6.9,55.2
28.3,7.3,53.97
27.7,7.4,50.28
23.4,7.6,43.12
22.6,7.9,40.78
22.0,8.3,40.44
21.2,8.7,40.59
21.0,9.1,45.98
20.5,9.5,47.4
20.2,9.9,47.48
19.7,10.1,47.38
19.4,10.7,32.65
18.7,11.2,0.13
14.4,11.7,0.02
9.6,11.1,0.05
5.2,10.5,0.15
4.7,9.4,0.1
4.6,8.0,0.03
3.5,7.2,0.04
4.1,6.1,0.09
6.1,4.7,0.08
7.7,3.2,2.31
8.6,2.8,16.21
9.5,3.0,18.13
9.9,3.3,40.04
10.3,3.4,42.2
10.6,3.5,45.9
10.9,3.6,46.63
11.1,3.4,46.75
11.1,3.4,46.72
11.1,3.6,46.61
11.2,3.7,46.63
11.3,3.8,46.68
11.5,3.7,46.6
11.5,3.7,46.6
11.5,3.8,46.3
11.6,3.8,45.38
11.6,3.9,45.41
11.5,4.2,45.39
11.4,4.2,45.48
11.4,4.3,45.37
11.2,4.0,45.41
11.1,4.1,45.38
11.6,4.3,45.37
12.7,4.4,45.39
13.6,4.7,45.4
14.4,4.6,45.37
14.5,4.6,45.36
14.8,4.8,45.4
14.9,5.1,45.38
14.8,5.3,45.37
14.7,5.6,45.37
14.8,5.9,45.46
14.6,5.9,45.4
14.0,6.1,45.39
13.5,6.3,45.44
13.0,6.7,45.4
12.2,7.0,45.44
11.8,7.2,45.45
11.3,7.3,45.44
11.1,7.5,45.46
11.1,7.7,45.42
11.8,8.1,45.39
12.2,8.4,45.4
12.7,8.8,45.35
12.8,9.2,45.36
12.6,9.1,45.38
12.2,9.5,45.39
11.9,10.1,45.38
11.9,10.6,45.45
12.3,11.2,45.39
12.7,11.3,45.36
13.1,11.7,45.46
13.3,12.3,45.49
13.6,12.8,43.84
13.5,13.2,43.19
13.5,13.8,39.37
13.4,14.3,33.79
13.1,14.8,33.58
12.4,15.0,33.6
11.8,15.2,33.66
11.2,15.5,33.58
10.6,15.8,33.6
10.3,16.1,33.62
9.6,16.4,28.9
8.7,16.7,14.71
7.7,16.4,0.3
6.3,15.6,0.04
4.9,10.9,0.06
5.6,4.3,0.19
9.7,4.5,0.04
13.2,4.9,0.04
14.4,4.0,0.03
15.9,2.7,4.94
16.3,2.4,14.38
13.1,2.8,20.82
9.4,3.1,37.3
8.1,2.9,41.07
7.8,2.9,41.07
7.5,3.0,41.05
7.1,3.2,41.04
6.9,3.2,41.02
6.9,3.3,41.05
7.7,3.4,41.51
9.0,3.5,46.38
11.0,3.4,46.86
12.6,3.4,48.84
13.4,3.6,51.75
13.9,3.6,56.97
14.2,3.6,63.14
14.0,3.6,66.75
13.6,3.6,72.58
13.5,3.6,73.82
13.2,3.6,73.63
13.4,3.7,70.29
13.7,3.8,62.54
14.0,3.7,56.05
14.5,3.7,51.91
14.6,3.8,50.76
14.6,3.9,50.71
14.7,4.1,50.72
14.9,4.2,50.73
15.1,4.2,50.92
14.7,3.9,50.97
14.2,4.0,53.82
13.4,4.2,53.96
12.9,4.2,55.7
12.7,4.2,56.98
12.3,4.3,56.97
12.4,4.4,57.02
12.6,4.3,56.95
13.1,4.4,56.98
13.6,4.4,56.92
14.2,4.6,56.91
14.8,4.6,56.93
15.4,4.6,56.93
16.1,4.7,56.98
16.2,4.7,60.6
16.4,4.9,62.14
16.0,5.1,64.09
15.6,5.2,64.11
14.7,5.2,64.12
14.4,5.3,64.12
15.2,5.5,64.11
15.9,5.6,64.14
15.7,5.9,64.12
15.6,6.2,64.11
15.8,6.4,64.07
16.0,6.3,64.03
15.3,6.6,63.83
14.7,6.8,61.04
15.2,7.1,58.62
15.8,7.4,58.39
14.5,7.6,56.49
13.2,7.8,56.27
12.8,8.1,54.02
12.8,8.2,52.17
12.9,8.6,50.44
12.8,8.9,50.26
12.7,9.3,50.28
12.7,9.7,50.28
12.5,9.8,50.36
12.2,10.2,50.28
12.0,10.5,50.27
11.8,11.0,50.26
11.8,11.6,50.26
11.6,11.8,52.52
11.4,12.5,55.43
11.2,12.9,55.5
10.6,13.6,55.43
10.1,14.4,52.73
9.2,15.1,35.96
7.5,15.7,14.7
6.0,15.6,14.05
4.8,15.6,14.07
4.8,14.8,14.08
5.5,14.1,14.19
4.6,12.6,14.27
5.2,12.9,14.51
7.0,11.9,14.68
8.3,9.0,16.42
10.9,7.5,31.34
12.6,6.5,41.41
13.2,6.6,43.76
14.4,6.8,44.8
15.3,7.0,44.86
16.6,7.0,32.9
18.5,6.6,22.89
19.6,5.7,13.91
21.2,5.0,13.78
22.0,3.4,13.6
21.9,3.3,13.61
24.8,3.3,13.61
25.5,3.3,23.88
22.9,3.5,39.12
22.1,3.6,45.62
22.5,3.7,46.31
22.6,4.0,46.33
22.7,4.0,46.29
22.8,3.7,46.33
22.4,3.8,46.32
21.6,3.8,46.33
21.7,4.1,46.28
21.5,4.1,46.38
21.7,4.4,46.27
21.6,4.3,46.27
20.6,4.2,46.32
20.9,4.4,46.29
20.8,4.6,46.28
21.0,4.7,46.28
21.0,4.9,46.29
21.3,5.1,46.27
21.2,4.9,48.16
20.4,5.1,53.86
20.8,5.3,56.51
22.6,5.6,62.49
22.7,5.8,66.81
23.7,5.8,67.95
23.8,6.0,69.5
22.8,6.2,59.83
22.5,6.4,59.85
23.6,6.7,59.72
23.4,7.1,59.78
22.8,7.4,59.74
22.4,7.8,59.78
21.4,7.8,59.77
19.9,8.2,59.76
19.5,8.6,59.79
19.4,9.0,59.74
19.7,9.6,59.74
19.4,9.8,59.76
19.0,10.4,59.79
18.8,11.0,59.75
18.7,11.6,59.76
18.8,12.4,59.76
18.7,12.9,59.75
18.5,13.8,59.74
18.3,14.9,59.79
17.6,15.6,59.82
17.5,17.0,59.76
17.0,18.0,59.76
16.5,19.7,54.23
16.0,21.5,42.05
14.4,22.9,20.1
10.6,25.7,0.03
6.7,27.3,0.12
5.3,27.7,0.04
7.1,27.3,0.07
6.0,26.4,0.03
7.6,23.6,0.04
13.0,20.6,0.03
23.2,15.3,0.06
29.3,11.1,0.17
38.1,8.7,0.05
42.7,8.0,0.06
44.5,3.5,0.03
42.5,2.5,0.1
41.8,2.5,23.06
38.4,2.6,29.47
37.9,2.8,29.41
36.7,2.9,55.63
35.5,2.8,62.79
36.8,2.7,62.92
38.3,2.8,62.96
38.8,2.8,62.95
38.3,2.8,62.94
39.0,3.0,62.97
39.4,3.0,62.92
41.4,3.0,62.93
42.8,2.7,62.91
43.8,2.7,61.75
44.7,2.8,50.35
45.8,2.8,46.83
46.5,2.9,42.46
47.7,2.7,40.98
47.8,2.8,36.25
45.6,2.8,32.23
36.9,3.0,32.23
46.0,3.1,32.22
56.6,3.1,32.25
54.1,3.2,32.45
51.6,3.3,32.38
47.0,3.4,32.39
43.1,3.6,32.36
39.5,3.8,32.36
35.3,3.9,32.38
32.3,3.9,32.65
28.8,3.6,32.64
25.5,3.7,36.75
24.0,3.8,46.91
24.5,3.9,62.75
25.7,4.0,74.82
27.2,4.0,77.39
27.1,4.1,77.42
27.8,4.1,77.4
28.5,4.2,77.39
30.3,4.4,77.4
31.5,4.6,77.4
34.6,4.6,77.42
35.3,4.7,77.35
36.7,4.7,75.41
39.6,4.7,49.55
40.1,5.0,43.29
49.4,5.1,43.44
49.0,5.3,44.1
48.1,5.3,44.14
49.6,5.5,44.15
48.0,5.7,44.15
47.6,5.9,44.14
47.7,6.1,43.81
46.5,6.3,42.13
45.2,6.5,20.13
44.4,7.0,10.2
25.7,7.3,10.06
21.3,7.2,10.12
15.3,7.2,12.0
10.4,6.6,42.85
9.2,6.5,50.39
8.5,6.6,50.4
7.9,6.8,50.39
6.9,7.0,45.53
6.1,7.3,37.52
5.5,7.5,23.61
4.6,7.4,23.26
4.0,7.1,23.34
4.1,6.9,23.41
4.1,6.5,23.2
3.9,6.3,23.21
3.5,6.5,23.31
3.5,6.1,23.28
3.9,5.5,23.25
5.0,4.6,23.22
5.4,3.9,20.16
6.4,3.6,2.85
7.5,3.0,0.05
8.6,2.9,0.08
9.7,3.3,0.06
10.0,3.5,16.24
9.9,4.0,38.87
9.8,4.4,56.91
9.8,4.5,60.57
9.7,4.7,60.63
9.8,4.6,60.55
9.7,4.5,71.82
9.6,4.6,77.35
9.4,4.6,77.38
9.3,4.8,77.39
9.5,4.6,77.39
9.8,4.2,77.39
10.3,4.2,77.38
10.5,4.2,77.38
11.1,4.4,77.38
12.0,4.4,77.38
12.7,4.5,77.39
13.6,4.5,77.37
14.1,4.6,77.4
15.0,4.6,77.38
16.0,4.8,62.66
16.6,4.9,36.5
17.5,5.1,20.17
18.4,5.4,7.62
17.8,5.7,7.68
14.4,6.5,34.19
14.4,7.0,45.84
15.5,7.3,45.91
16.1,7.7,48.95
16.2,7.9,59.48
15.8,8.1,73.25
16.4,8.3,74.47
16.9,8.5,74.49
17.5,8.9,74.49
18.7,9.3,74.46
20.2,9.7,55.67
20.9,10.1,22.79
21.5,10.8,22.02
20.7,12.5,17.35
19.7,13.8,11.98
17.3,15.5,18.19
15.6,18.5,28.06
13.6,18.2,41.03
13.0,19.0,43.94
12.7,20.1,25.92
11.6,21.5,12.67
10.3,21.3,12.03
8.3,20.2,11.94
7.1,19.0,11.98
6.3,17.1,11.92
7.1,14.5,8.81
9.0,6.7,0.05
17.0,4.0,0.03
22.1,4.8,0.06
21.9,3.7,0.22
23.4,2.9,13.12
23.3,2.4,43.15
23.8,2.4,44.54
24.1,2.4,42.86
24.2,2.4,42.99
24.6,2.5,42.87
22.6,2.6,44.2
19.6,2.4,47.06
14.5,2.5,47.13
12.3,2.5,52.39
11.0,2.6,52.35
10.4,2.6,52.33
9.9,2.6,47.86
9.3,2.6,44.08
9.0,2.6,44.12
8.9,2.7,43.08
9.4,2.7,42.86
9.6,2.8,42.9
9.8,3.0,43.17
10.8,2.9,43.07
15.7,2.9,47.08
23.9,3.0,52.17
27.7,3.1,52.18
31.2,3.2,52.18
32.0,3.3,52.08
31.7,3.1,50.78
30.6,3.2,50.76
29.2,3.2,50.79
27.1,3.4,50.79
26.2,3.4,50.83
26.6,3.4,50.78
27.9,3.5,50.82
28.1,3.5,50.8
28.7,3.5,50.83
29.2,3.5,50.8
29.6,3.7,50.83
30.2,3.8,48.77
30.9,3.9,45.69
30.9,3.7,45.52
29.3,3.8,44.57
27.7,3.9,44.41
26.1,3.9,41.78
25.4,4.1,39.98
24.6,4.2,37.93
25.0,4.2,35.68
26.0,4.3,35.7
26.5,4.4,39.2
27.1,4.5,44.57
27.9,4.6,45.86
28.9,4.7,47.9
27.9,4.6,47.9
25.9,4.6,47.94
23.9,4.7,47.9
22.0,4.9,47.94
20.2,5.0,47.94
19.4,5.0,47.91
18.5,4.9,50.47
19.6,5.0,62.1
20.5,5.1,63.22
20.1,5.3,65.66
20.4,5.5,65.76
21.8,5.9,65.66
22.1,6.2,65.65
21.3,6.1,65.63
22.6,6.4,65.62
22.2,6.9,65.6
23.8,7.2,65.59
20.5,7.7,58.69
19.1,8.0,48.47
18.9,7.9,47.23
18.5,8.2,47.26
18.3,8.5,47.29
17.9,8.9,47.21
17.5,9.2,47.21
16.9,9.3,47.23
16.5,9.7,47.23
15.6,9.8,47.19
15.2,10.2,47.27
14.9,10.5,47.22
14.3,11.0,47.18
14.1,11.5,47.2
13.5,11.6,47.19
12.5,12.1,47.2
11.4,12.7,47.15
9.8,13.2,47.24
8.9,14.0,47.29
7.8,14.5,42.98
7.1,15.5,41.62
6.7,16.1,41.46
6.2,16.8,41.43
5.7,17.7,13.59
5.1,18.2,0.03
6.7,17.5,0.03
6.1,14.1,0.04
6.6,11.7,0.08
9.3,10.1,0.07
11.5,6.4,0.12
14.5,5.0,0.1
16.4,3.5,0.06
17.8,2.8,0.03
17.2,3.0,9.37
15.9,3.1,34.58
14.2,3.2,34.63
13.8,3.3,42.34
14.4,3.6,43.45
15.3,3.7,43.57
16.1,3.7,43.47
16.7,3.4,45.4
16.6,3.5,46.56
16.4,3.7,46.5
16.1,3.8,46.53
16.1,4.0,46.5
15.9,3.7,46.55
15.6,3.7,46.56
15.4,3.8,46.55
15.2,4.0,46.52
15.2,4.1,46.53
15.2,4.1,46.52
15.0,4.1,46.52
14.9,4.2,46.48
14.6,4.3,46.51
14.4,4.4,46.49
14.2,4.7,46.5
13.9,4.8,46.55
13.9,4.9,46.48
13.6,4.7,46.51
13.2,4.7,46.49
13.0,5.0,46.45
12.9,5.1,46.51
13.0,5.3,46.49
12.8,5.3,46.53
12.5,5.5,46.54
12.5,5.6,46.77
13.1,5.7,55.08
12.7,6.0,57.0
12.6,6.4,60.97
13.1,6.3,65.35
12.8,6.4,72.07
12.9,6.8,73.97
12.7,7.3,73.68
13.1,7.8,73.49
13.1,8.2,71.07
13.5,8.2,57.66
12.6,8.6,49.44
11.8,9.1,47.67
11.5,9.5,47.73
11.3,9.9,47.69
11.3,10.2,47.83
11.1,10.6,47.7
10.7,11.1,47.75
10.5,11.5,47.83
10.4,12.0,47.76
10.3,12.5,46.49
9.9,13.2,25.22
9.3,13.6,15.26
6.8,13.6,15.26
4.7,13.2,15.26
3.8,12.2,15.26
4.4,11.4,11.11
4.2,10.3,0.24
3.6,8.9,0.18
5.7,7.0,0.04
7.8,5.7,0.19
10.2,4.0,0.09
11.5,2.8,0.15
12.8,2.4,0.04
13.5,2.7,3.56
13.5,3.1,50.78
13.1,3.2,52.01
13.0,3.2,67.0
13.2,3.4,68.55
13.3,3.4,68.61
13.4,3.3,68.53
13.5,3.1,62.6
13.5,3.1,53.18
13.3,3.3,53.23
13.3,3.3,53.21
13.2,3.4,53.25
13.2,3.4,53.26
12.9,3.6,53.22
12.5,3.4,53.3
11.8,3.6,53.22
11.6,3.7,61.51
11.8,3.9,68.75
12.6,3.8,70.35
13.5,3.9,73.51
14.3,3.7,73.5
14.8,3.7,73.54
15.0,4.0,73.55
15.3,4.0,73.51
15.7,3.9,73.5
16.1,3.7,73.52
16.6,3.7,73.52
16.7,3.8,73.53
16.9,3.8,73.51
17.2,3.8,73.5
17.2,4.0,73.5
17.5,4.0,73.54
18.1,3.7,73.51
18.4,3.7,73.5
18.6,3.8,73.47
18.7,4.0,73.11
19.1,4.0,65.33
19.4,4.1,63.71
19.7,4.0,62.14
19.7,4.1,59.78
20.0,4.2,59.9
20.3,4.4,59.9
20.4,4.5,59.83
20.6,4.5,53.49
20.7,4.6,52.26
20.9,4.7,52.24
21.5,4.9,52.26
22.6,5.2,52.25
23.1,5.5,52.27
23.4,5.8,52.23
24.1,5.7,52.49
23.7,6.0,52.59
23.8,6.2,52.51
23.7,6.5,53.34
23.5,6.7,53.27
26.2,6.8,53.28
23.8,7.1,53.26
22.9,7.4,53.3
20.0,7.7,53.3
19.4,8.0,53.29
19.5,8.4,53.27
19.2,8.8,53.29
18.9,8.9,53.27
18.4,9.2,53.26
18.0,9.6,53.33
17.8,10.1,53.28
17.5,10.6,53.29
17.2,11.1,53.26
17.0,11.3,54.77
16.7,11.9,62.26
16.8,12.7,62.28
16.6,13.4,62.32
16.7,14.3,62.21
16.6,15.0,62.08
16.3,16.2,61.26
15.8,17.4,60.65
14.6,18.3,54.04
13.6,19.6,16.63
9.4,21.4,0.07
6.3,22.6,0.06
5.5,22.3,0.03
6.9,21.4,0.03
4.7,18.8,0.03
5.3,15.6,0.03
9.7,12.4,0.07
13.1,11.9,0.04
17.5,8.7,0.04
21.2,4.5,0.04
22.5,3.0,7.98
23.2,3.1,24.62
24.0,3.5,35.08
23.6,3.5,35.09
23.6,3.6,35.1
23.4,3.7,40.1
22.9,3.7,42.49
22.7,3.8,42.45
22.6,4.0,45.22
22.4,4.1,47.65
22.3,4.1,48.75
21.2,4.0,48.85
19.6,4.1,48.84
19.3,4.2,48.83
22.2,4.3,48.83
25.0,4.4,48.78
26.5,4.5,48.83
27.3,4.6,48.85
27.7,4.6,48.82
27.2,4.6,48.86
27.1,4.7,48.89
27.2,4.9,48.85
27.1,5.1,52.5
27.2,5.2,52.5
27.1,5.1,52.34
26.3,5.2,52.33
26.0,5.4,52.33
25.8,5.6,52.34
25.4,5.7,52.39
24.7,5.7,52.36
23.4,5.8,52.3
21.8,6.0,52.34
21.5,6.1,52.4
21.3,6.4,52.37
21.5,6.7,52.34
22.0,6.9,52.41
22.9,6.7,52.37
22.3,6.9,52.33
21.6,7.1,52.34
21.0,7.5,52.35
21.0,7.8,52.41
21.1,7.9,56.64
21.3,8.1,61.14
21.4,8.4,61.27
21.7,8.8,61.25
21.7,9.2,61.22
21.9,9.7,61.21
22.0,10.0,61.29
22.4,10.6,61.16
22.2,10.9,61.21
22.1,11.5,61.18
22.0,12.2,61.18
22.5,12.8,61.18
22.7,13.6,61.18
22.7,14.1,61.17
22.6,15.0,61.13
22.0,16.1,60.93
21.9,16.9,60.92
22.4,18.3,60.91
22.3,19.3,60.9
22.1,20.9,55.09
21.9,22.5,30.46
20.7,24.1,8.78
18.2,26.9,0.08
13.9,29.9,0.06
10.4,30.6,0.07
9.2,25.4,0.06
7.6,23.2,0.06
10.1,18.3,0.04
18.8,12.5,0.03
30.6,4.4,0.03
36.6,4.2,0.02
33.8,4.1,0.09
35.3,2.9,2.18
34.5,2.4,20.7
32.4,2.5,22.99
30.6,2.6,28.2
19.4,2.9,41.14
14.1,2.9,43.19
