ir_L,ir_R,degree
1.9,4.8,0.1
1.7,5.0,0.24
1.8,5.3,0.1
1.9,6.9,0.22
2.0,8.7,0.17
2.5,10.8,0.02
2.5,11.3,2.43
2.0,11.6,11.49
2.0,11.8,16.63
2.2,11.9,16.82
2.3,11.7,16.87
2.4,11.5,19.92
2.5,11.4,19.79
2.3,11.2,19.51
2.7,10.8,17.95
2.9,10.3,25.84
2.8,9.7,32.39
3.1,9.5,32.38
3.2,9.6,32.37
3.2,9.7,32.38
3.5,9.5,32.41
3.6,9.3,32.37
3.2,9.2,32.32
3.3,9.1,32.37
3.5,9.2,32.39
3.4,8.9,32.23
3.2,9.0,32.0
3.1,9.1,28.34
3.2,9.1,26.42
3.5,8.7,26.26
4.0,8.1,30.98
4.4,7.6,34.84
4.3,7.5,43.39
4.2,7.4,46.46
4.1,7.5,50.17
3.9,7.6,50.83
3.6,7.6,50.76
3.2,7.7,50.75
2.8,7.9,50.74
2.8,8.1,50.01
2.6,8.1,45.91
2.4,8.3,42.44
2.3,8.5,42.44
2.4,8.7,40.18
2.4,9.0,40.09
2.6,9.1,39.85
2.7,9.0,38.33
2.4,9.1,33.64
2.4,9.3,31.72
2.5,9.1,31.72
2.5,9.0,31.67
2.4,8.7,31.81
2.4,8.5,31.67
2.4,8.4,31.65
2.4,8.2,31.72
2.6,7.8,31.82
2.5,7.7,31.63
2.4,7.7,31.7
2.5,7.3,31.66
2.4,7.1,31.62
2.5,6.9,31.65
2.5,6.6,31.74
2.4,6.4,34.48
2.3,6.4,34.66
2.5,6.3,34.6
2.5,6.1,34.59
2.4,6.0,29.99
2.5,5.9,6.96
2.4,5.4,5.95
2.3,5.1,16.13
2.4,5.1,32.13
2.4,4.9,32.47
2.3,5.1,32.24
2.3,5.2,32.26
2.4,5.1,24.14
2.4,5.2,10.58
2.3,5.4,8.67
2.4,6.2,7.75
2.3,7.1,17.93
2.4,7.8,27.48
2.5,7.8,27.84
2.5,8.4,27.9
2.5,9.1,27.8
2.6,9.7,27.67
2.7,9.9,11.52
2.8,10.7,4.05
2.8,11.2,4.36
2.9,12.0,3.57
3.2,11.8,1.86
3.5,10.4,2.15
3.8,11.2,8.71
3.8,12.5,17.42
3.7,12.3,20.26
3.7,12.0,21.27
3.7,11.7,19.5
3.7,11.2,15.26
3.6,10.2,9.61
3.3,9.6,9.26
3.2,8.3,9.3
3.1,7.4,9.26
3.0,6.5,15.72
2.9,6.0,26.95
2.7,5.7,29.31
2.7,5.7,29.06
2.8,5.7,28.64
2.8,5.7,22.62
2.6,5.6,21.73
2.5,5.3,21.8
2.5,4.9,20.92
2.4,4.8,18.48
2.4,5.4,9.68
2.2,5.8,8.61
1.9,5.9,8.5
1.9,6.4,3.0
2.1,10.6,2.6
2.3,14.9,2.7
2.2,17.0,2.75
2.3,19.1,2.63
2.4,19.7,2.68
2.4,18.5,2.8
2.6,17.3,13.11
3.1,15.4,19.47
3.4,14.3,23.0
3.9,13.4,23.64
4.3,12.7,23.6
4.6,12.0,24.78
5.3,11.3,27.15
6.0,10.4,34.48
7.0,10.0,45.32
7.3,9.9,57.19
7.0,10.1,64.67
6.6,10.6,64.91
5.8,11.2,64.89
5.6,12.0,64.9
4.9,12.5,64.91
4.4,13.7,64.89
3.8,14.6,63.15
3.5,15.9,52.73
3.4,16.4,49.05
3.4,16.7,43.88
3.3,17.3,43.9
3.1,17.9,43.91
2.9,18.4,43.9
2.9,19.0,39.94
2.8,19.9,34.63
2.7,20.6,30.35
2.7,20.8,30.09
2.7,20.6,30.09
2.8,19.4,30.2
2.9,18.3,30.16
2.7,17.4,32.48
2.7,17.1,36.55
2.8,16.4,37.27
2.7,16.1,37.33
2.7,15.9,37.29
2.7,16.0,37.33
2.6,16.2,37.27
2.6,16.4,37.27
2.7,16.3,31.54
2.7,16.0,27.05
2.5,15.5,26.72
2.5,14.4,26.84
2.6,13.5,26.75
2.6,12.4,26.75
2.6,11.8,26.76
2.6,10.8,26.77
2.5,10.2,26.77
2.5,9.1,26.79
2.5,8.4,26.75
2.4,7.4,26.75
2.4,6.9,27.36
2.4,6.3,62.58
2.4,6.2,64.92
2.5,6.7,64.85
2.4,6.8,64.59
2.3,7.3,63.54
2.3,7.6,63.53
2.5,8.2,55.38
2.6,8.2,55.18
2.6,8.4,55.16
2.7,8.4,54.17
2.7,8.6,49.99
2.8,8.8,47.33
2.9,8.7,46.82
3.0,8.9,39.98
2.9,9.1,30.77
3.0,8.9,21.01
3.0,8.4,16.08
3.0,7.2,2.56
2.9,6.6,0.04
2.4,6.4,0.12
2.3,6.9,0.08
2.3,7.6,0.04
2.4,8.2,0.04
2.5,9.7,2.42
2.3,10.9,13.43
2.4,12.7,27.88
2.6,13.7,27.94
2.7,15.0,27.97
2.9,15.3,27.94
2.7,16.5,27.88
2.7,17.1,27.94
2.8,17.7,27.85
3.0,18.8,26.72
3.1,19.3,18.85
3.1,19.4,13.53
3.1,19.1,11.56
3.3,18.0,8.34
3.3,16.0,6.69
3.3,15.0,6.74
3.2,14.6,8.99
3.0,12.0,26.95
2.8,11.6,37.54
3.0,10.5,44.67
3.1,10.3,45.08
2.9,10.5,44.96
3.0,10.7,44.99
3.1,10.9,44.64
3.2,11.0,31.8
3.4,11.1,11.12
3.4,10.8,1.33
3.1,9.4,0.08
2.9,8.3,0.06
2.8,6.9,0.04
2.5,6.0,0.13
2.1,6.0,0.17
2.0,6.0,0.1
1.9,5.3,0.05
2.1,5.1,0.04
2.2,5.7,0.02
1.7,5.9,0.03
1.8,6.8,0.14
2.1,11.1,0.04
2.2,13.3,0.07
2.0,14.2,0.04
2.0,14.6,0.04
2.0,15.3,0.03
2.1,14.8,0.03
2.4,14.0,0.03
2.6,13.3,0.09
2.2,12.5,0.03
2.8,11.0,0.03
3.4,10.0,8.64
4.7,8.6,26.87
5.4,7.8,45.45
5.6,7.6,49.72
5.2,7.8,49.91
5.3,8.0,49.84
5.2,7.8,49.8
4.8,8.0,49.65
4.6,8.2,49.64
4.5,8.3,49.68
4.3,8.6,49.78
4.4,8.9,49.67
4.1,8.9,47.52
3.6,9.2,42.56
3.3,9.5,41.55
3.4,9.6,35.99
3.1,9.6,35.93
2.9,9.7,35.89
2.8,9.8,33.75
2.7,9.9,32.32
2.6,9.9,30.08
2.8,9.6,28.64
2.8,9.3,25.76
2.6,9.1,24.88
2.7,8.6,24.94
2.8,8.3,24.91
3.0,7.7,25.01
3.2,7.2,24.92
3.3,6.7,24.93
3.6,6.5,31.02
3.7,6.2,40.04
3.2,6.1,40.02
2.8,6.1,40.01
2.6,6.1,40.01
2.5,6.1,40.1
2.4,6.3,40.0
2.6,6.3,39.99
2.5,6.0,40.07
2.3,6.0,40.03
2.3,6.2,40.01
2.4,6.2,39.97
2.4,6.2,40.05
2.4,6.1,39.93
2.4,6.1,40.04
2.4,6.3,39.96
2.3,6.3,39.96
2.5,6.1,39.43
2.5,6.1,36.64
2.3,6.2,32.43
2.3,6.1,31.15
2.4,6.0,31.17
2.4,5.8,31.21
2.4,5.5,31.28
2.3,5.2,31.18
2.3,5.3,31.17
2.3,5.2,31.39
2.4,5.0,31.16
2.5,4.9,28.83
2.3,4.9,27.75
2.2,5.0,26.95
2.3,5.2,25.18
2.4,5.4,24.9
2.5,5.1,22.91
2.3,5.3,20.88
2.3,5.6,18.92
2.4,6.0,16.07
2.5,6.8,15.08
2.5,7.2,14.09
2.5,8.0,14.15
2.5,8.7,14.15
2.5,9.7,14.05
2.6,10.2,13.52
2.8,11.4,11.97
2.9,12.0,11.95
2.9,12.7,10.49
3.1,12.7,10.46
3.2,11.9,9.68
3.5,11.2,9.68
3.6,13.5,9.73
3.8,14.1,9.71
3.7,13.4,9.68
3.7,12.7,9.76
3.7,11.5,15.01
3.6,10.9,39.71
3.4,10.2,50.66
3.5,10.4,51.56
3.7,10.7,51.54
3.8,11.0,51.62
4.0,11.3,51.52
4.2,11.7,49.98
4.1,12.0,46.68
4.3,12.4,40.95
4.5,12.7,39.56
4.6,12.9,38.79
4.7,13.1,38.86
4.9,13.3,38.9
5.0,13.6,38.79
5.3,13.8,36.67
5.5,14.0,34.9
5.5,14.0,22.84
5.6,13.9,14.02
5.7,12.8,9.59
5.4,11.4,9.7
5.2,9.7,3.85
4.9,8.8,2.18
4.5,8.4,0.04
4.1,8.3,0.03
3.8,6.7,0.13
3.3,6.7,0.03
3.0,10.5,0.03
2.6,8.9,0.03
