ir_L,ir_R,degree
3.0,21.2,42.02
2.9,21.9,42.09
2.9,20.9,35.07
2.8,19.8,35.01
2.7,20.6,29.21
2.7,20.9,29.06
2.8,20.5,29.12
2.8,21.7,29.2
2.7,21.8,29.05
2.7,19.7,29.06
2.7,17.6,29.06
2.8,16.8,29.15
2.8,16.1,29.08
2.7,15.0,29.09
2.7,14.3,29.24
2.7,13.2,29.07
2.7,12.6,29.2
2.6,11.6,29.15
2.6,10.8,29.11
2.7,9.0,29.11
2.6,7.6,29.07
2.6,5.7,29.06
2.6,5.2,29.12
2.6,4.9,29.09
2.6,4.4,29.11
2.7,4.1,29.2
2.7,4.2,24.74
2.5,4.7,18.03
2.6,4.9,10.44
2.8,4.4,9.96
3.3,4.3,9.92
3.6,5.1,9.97
4.1,7.2,10.16
4.7,8.1,9.99
5.4,9.4,10.05
6.3,10.5,10.15
6.8,12.2,10.13
7.7,10.7,10.25
8.5,7.1,13.1
9.5,6.4,13.61
10.0,5.9,25.03
11.7,6.9,31.79
13.0,13.5,37.91
14.2,15.9,39.2
14.6,17.3,41.09
15.4,17.6,41.09
14.9,17.8,43.2
15.4,18.0,43.09
14.0,17.8,38.3
13.9,17.5,31.34
13.6,17.3,23.76
14.2,18.4,23.31
14.8,19.6,23.64
15.7,20.1,27.14
16.4,19.7,35.76
16.8,19.2,38.07
17.2,19.1,41.05
17.4,19.1,41.1
17.4,18.8,42.23
17.2,19.0,45.98
17.0,19.0,47.57
16.9,18.9,47.54
16.8,18.9,47.59
16.8,19.0,47.54
16.6,19.2,47.51
16.3,19.3,47.56
12.8,19.4,47.54
9.1,19.4,47.45
7.0,19.4,46.71
5.3,19.4,43.96
4.0,19.6,36.8
3.5,19.5,23.55
3.2,19.2,9.91
3.3,18.6,8.42
3.5,19.4,8.33
3.9,16.6,8.42
4.6,12.9,8.65
5.1,11.0,31.87
5.4,9.1,34.36
4.7,8.8,33.22
4.3,8.3,31.22
3.8,7.9,31.21
3.9,7.0,23.06
3.7,6.7,22.92
3.6,6.1,22.82
3.6,5.9,21.93
4.0,5.3,14.44
4.4,4.8,14.19
4.5,4.1,9.83
5.2,4.7,9.84
5.8,6.5,9.89
6.6,8.4,10.01
7.1,10.9,9.86
8.0,13.5,9.95
8.7,15.0,28.45
9.3,16.6,31.77
8.7,17.6,31.75
7.5,19.1,31.61
7.0,20.1,31.63
7.3,21.6,31.69
8.1,22.5,29.55
8.8,23.9,29.32
10.4,24.4,29.27
11.6,26.0,29.24
12.7,25.6,29.28
12.4,26.5,29.23
10.1,27.0,28.0
8.9,27.7,27.54
10.2,28.4,27.59
12.4,28.4,26.96
16.2,27.9,26.94
17.4,27.9,26.9
19.3,27.5,26.92
19.8,26.9,27.12
22.4,26.1,28.04
25.6,25.2,37.17
31.1,24.5,40.99
33.7,23.4,48.2
34.7,21.5,48.14
34.4,19.9,48.1
34.4,18.6,45.23
33.6,19.3,34.88
34.0,21.2,34.77
34.8,21.8,34.86
35.8,22.1,34.84
36.6,22.2,34.77
37.1,22.1,35.07
38.4,22.0,35.17
39.0,21.6,35.25
40.2,21.5,37.75
39.9,21.6,42.52
39.6,21.9,46.61
39.1,22.2,46.72
38.3,22.3,46.64
37.6,22.6,45.25
36.6,23.1,37.94
35.9,23.2,34.69
35.2,22.9,34.69
34.1,22.8,34.65
33.0,22.6,34.63
32.2,22.4,35.01
31.8,22.1,39.58
31.6,22.1,39.84
31.0,22.1,39.77
30.6,22.2,39.78
30.8,22.2,39.77
30.4,22.1,39.74
30.1,24.4,39.79
30.7,25.6,39.84
31.1,25.8,39.77
28.9,26.1,39.73
24.5,26.1,39.62
14.0,25.7,39.63
8.6,25.4,39.4
4.7,25.5,36.73
4.0,25.6,36.59
3.5,26.4,36.61
3.2,24.4,36.54
3.1,22.7,33.22
3.1,20.5,31.17
3.1,19.4,31.1
3.1,18.8,31.22
3.1,17.5,31.12
3.0,17.0,31.14
3.0,16.0,31.12
3.1,15.1,31.12
3.1,14.2,31.12
2.9,13.7,26.31
3.0,12.1,16.25
3.0,10.4,12.26
3.1,7.2,12.28
3.2,5.8,12.3
3.2,4.7,12.28
3.4,4.2,12.29
3.7,4.9,12.34
4.2,4.6,12.29
4.3,3.9,12.33
4.8,4.0,12.34
5.1,4.4,12.32
5.7,5.5,12.29
6.0,6.3,12.32
6.5,7.6,12.31
7.0,8.5,12.35
7.7,10.1,12.34
8.3,11.0,12.29
9.2,12.1,12.32
9.9,12.7,17.41
12.5,13.3,19.2
15.1,13.4,19.17
16.7,13.4,19.32
21.0,13.0,19.3
20.3,10.0,19.26
23.0,9.7,23.05
25.6,11.7,40.94
29.3,12.2,41.01
29.3,12.4,41.11
28.9,12.6,41.04
29.6,12.7,41.01
29.1,12.6,41.0
28.0,12.5,40.99
28.1,12.4,41.01
28.5,12.3,41.05
27.4,11.9,41.06
25.9,11.7,41.07
25.4,11.0,41.06
24.4,10.7,41.01
22.2,10.0,41.06
19.4,9.7,41.04
15.7,9.6,41.01
9.8,9.8,41.03
7.1,10.5,41.08
4.5,11.0,41.01
3.6,11.7,40.96
3.0,11.9,40.99
2.8,11.8,41.01
2.7,11.6,40.99
2.8,11.4,41.03
2.7,11.7,40.98
2.5,12.3,38.79
2.4,12.8,31.52
2.6,13.7,15.53
2.6,14.0,8.72
2.5,13.7,8.6
2.5,12.8,8.59
2.5,11.6,8.82
2.5,10.4,8.63
2.7,9.0,8.67
3.0,7.3,8.76
3.0,6.7,8.66
3.4,5.6,8.88
3.7,5.0,8.94
4.2,4.3,8.8
4.2,4.0,8.96
4.6,4.0,8.99
5.1,4.9,11.64
5.5,7.5,15.29
6.0,9.3,15.21
6.1,11.4,15.33
6.5,12.5,15.28
7.0,14.1,15.25
8.3,14.6,21.75
9.4,15.9,23.62
12.2,16.4,23.69
14.7,17.4,23.79
17.9,17.6,26.03
17.9,18.1,33.28
16.2,18.1,36.11
13.9,18.4,36.21
12.9,18.5,37.29
13.6,18.5,39.78
17.2,18.8,41.55
21.1,19.0,46.39
24.2,19.2,46.45
23.5,19.1,46.45
22.6,19.6,46.47
25.9,19.7,46.4
29.7,19.8,46.45
34.2,19.9,46.51
35.5,20.1,46.52
35.3,20.5,46.5
34.7,20.7,48.84
33.1,21.1,50.45
32.8,21.1,50.44
32.5,20.5,50.4
31.9,19.0,50.42
31.7,17.3,50.42
31.5,15.2,50.41
31.3,14.5,50.46
31.2,15.3,50.21
31.0,16.4,47.71
30.7,17.2,44.97
30.1,18.3,44.98
30.0,18.7,45.05
29.9,19.1,45.0
28.8,19.4,45.0
27.9,20.0,45.03
28.5,20.2,45.1
27.5,20.5,45.04
26.3,20.5,45.03
24.8,19.9,45.05
23.9,19.2,45.02
22.8,18.3,45.04
22.5,17.6,45.03
22.0,17.2,45.07
21.2,17.3,45.09
20.3,18.2,45.05
19.6,19.3,45.06
19.1,21.1,45.05
18.4,22.5,45.09
17.6,23.9,44.2
15.2,24.3,36.03
12.5,26.9,35.84
9.3,28.2,35.77
7.0,30.0,35.77
4.9,29.6,35.81
3.9,27.0,35.82
3.4,25.0,35.83
3.1,24.2,35.89
2.9,25.1,35.86
2.8,24.5,35.82
2.8,24.6,35.85
2.9,24.6,35.93
2.7,25.0,35.82
2.7,23.7,35.85
2.8,24.5,35.99
2.8,23.8,41.53
2.7,23.8,41.65
2.7,21.7,41.39
2.7,20.0,39.42
2.6,20.1,38.82
2.7,20.3,32.86
2.7,20.4,32.71
2.6,19.7,32.79
2.6,19.2,30.14
2.6,18.4,25.24
2.6,17.5,21.24
2.6,15.3,20.73
2.6,14.0,20.65
2.6,11.7,20.62
2.6,9.4,20.79
2.7,7.0,20.62
2.7,5.3,20.77
2.5,4.6,21.09
2.6,4.2,27.59
2.7,4.5,27.97
2.6,5.1,27.95
2.6,5.3,28.0
2.6,5.2,28.0
2.7,4.9,27.97
2.8,4.5,27.92
2.9,4.6,27.03
2.8,5.2,20.81
2.8,5.9,20.69
3.0,7.9,1.52
3.3,9.2,0.04
3.5,11.0,0.03
4.4,13.4,0.05
5.3,17.1,0.03
6.4,15.6,0.03
7.1,8.2,0.15
8.4,7.3,0.15
9.0,7.1,16.8
11.2,11.4,29.95
12.4,19.2,36.28
14.6,22.4,36.45
15.0,23.0,36.35
16.6,22.5,36.36
15.4,21.7,36.39
20.0,20.6,36.28
17.0,20.2,36.29
13.2,20.3,36.32
13.3,21.7,36.33
13.7,24.2,36.39
13.9,24.6,36.29
13.5,25.0,36.31
13.6,25.9,36.31
14.0,25.4,36.33
14.0,24.8,36.32
14.0,24.7,36.29
14.0,24.8,36.27
14.2,25.3,36.34
14.2,24.9,36.29
14.5,24.4,36.26
14.6,24.2,36.29
14.8,24.3,36.29
14.3,23.9,36.27
14.0,22.9,36.26
15.0,23.3,36.28
10.6,23.4,36.34
9.6,23.1,36.3
7.8,22.4,36.33
6.8,22.2,36.43
5.3,22.2,36.31
4.5,21.7,36.29
3.6,21.9,36.28
3.6,24.9,36.25
3.1,24.8,36.22
2.6,23.6,17.17
2.4,23.1,14.71
2.7,19.1,10.78
2.7,16.5,0.29
2.7,12.9,0.29
3.1,10.9,0.1
3.4,8.8,0.03
4.5,7.4,0.14
5.6,6.0,0.14
6.5,5.4,0.05
6.9,4.8,17.54
7.6,4.5,26.15
7.1,5.4,26.09
6.5,6.6,26.22
6.4,7.3,26.12
6.6,9.6,26.08
6.8,11.4,26.11
6.9,13.5,26.08
7.4,14.7,26.2
7.4,16.7,26.17
7.4,17.9,26.07
7.3,20.2,25.02
6.6,20.5,24.58
6.5,22.6,24.66
6.7,24.2,24.54
7.2,25.9,24.73
8.2,27.5,24.67
9.0,29.7,24.65
9.7,31.5,24.61
9.4,32.5,24.57
8.9,33.5,24.67
8.0,34.6,24.61
8.4,37.0,24.66
9.1,37.6,24.78
10.9,37.4,24.61
12.6,36.7,24.63
15.0,36.0,24.63
16.0,36.4,24.94
17.0,35.0,27.04
18.5,33.5,31.81
20.4,31.9,40.31
24.6,31.8,46.11
26.6,30.5,46.41
28.2,29.8,46.35
28.1,27.0,29.77
28.0,23.6,27.7
28.6,24.0,27.62
29.8,25.5,27.65
29.9,26.5,34.28
32.4,26.1,38.36
33.2,25.7,38.54
33.8,25.5,38.36
33.9,25.0,40.96
34.2,25.3,40.96
34.1,25.3,41.02
34.5,25.0,41.03
34.6,25.1,40.93
35.1,25.2,40.91
35.0,25.3,41.02
35.3,24.5,40.9
34.8,24.6,40.93
34.5,24.8,40.95
34.1,25.0,40.91
34.0,24.9,40.88
33.8,24.0,40.91
33.7,23.3,40.99
31.8,23.5,40.89
31.2,23.5,47.45
30.1,23.6,47.66
30.4,23.6,47.73
29.9,23.7,47.67
28.5,23.7,47.65
28.4,24.2,47.65
29.4,26.7,47.7
29.6,27.0,47.65
29.3,28.0,47.74
28.3,28.2,47.67
26.2,28.4,47.65
18.8,28.5,47.58
13.2,27.7,47.6
7.2,28.4,47.55
5.1,28.0,42.24
3.7,27.8,41.98
3.4,30.3,42.03
3.2,27.6,41.94
3.0,27.9,41.92
3.0,23.8,40.02
2.9,23.7,35.75
3.0,23.1,33.65
3.0,22.1,33.69
2.8,20.9,33.62
2.9,20.5,33.57
2.9,19.4,33.57
2.9,18.7,33.59
2.9,17.5,33.55
2.9,16.6,33.57
2.8,15.4,30.6
2.8,14.3,26.01
2.9,11.4,24.98
2.9,9.0,24.99
2.7,6.7,21.49
2.8,6.0,21.56
2.9,5.3,21.6
3.0,4.5,21.65
3.0,5.0,21.52
3.1,5.7,21.51
3.1,5.6,18.28
3.3,4.8,18.23
3.5,4.4,9.42
3.6,4.9,2.91
4.1,5.9,0.07
4.6,8.1,0.12
5.4,9.6,0.03
5.8,12.5,0.16
6.5,14.3,0.13
7.0,16.9,0.07
7.7,17.8,0.08
8.1,18.5,0.08
9.4,18.7,0.02
13.5,18.3,0.03
26.3,15.8,0.08
21.0,11.5,11.48
14.7,13.3,23.56
12.7,12.7,34.58
15.3,12.1,39.6
17.7,11.4,52.85
20.9,10.9,60.12
23.6,10.5,63.09
28.7,10.3,63.03
30.7,10.2,63.26
30.9,10.3,74.9
30.7,10.0,75.09
30.5,10.2,72.57
28.8,10.4,71.93
26.8,10.4,71.93
24.6,10.4,73.53
20.6,10.3,63.84
11.9,10.5,62.04
7.4,10.7,55.12
4.4,11.2,49.69
3.5,12.1,46.21
3.0,12.7,41.13
2.8,13.7,39.31
2.6,13.9,39.45
2.5,13.6,39.32
2.5,13.6,33.71
2.6,13.6,7.07
2.6,14.4,0.08
2.4,15.2,0.04
2.5,14.9,0.05
2.5,13.5,0.03
2.6,11.2,0.04
2.8,9.9,0.03
2.8,7.9,0.02
3.3,6.8,0.08
3.7,5.3,0.16
4.5,4.8,0.05
5.1,4.0,0.03
5.8,3.7,0.17
6.5,4.1,12.49
8.0,4.6,15.13
8.9,6.4,15.19
10.5,7.7,16.49
10.8,9.2,18.15
10.8,10.1,18.92
9.3,11.2,29.67
8.3,11.5,34.06
8.3,12.1,42.5
10.0,12.4,43.54
12.4,12.8,43.48
16.0,13.2,43.42
16.2,13.5,39.46
11.8,14.2,37.43
9.2,14.7,35.63
8.4,15.5,30.9
9.7,15.8,30.44
11.6,16.5,30.51
15.4,17.0,30.47
18.0,17.5,30.49
20.2,17.8,30.6
20.9,18.0,35.26
24.2,18.0,50.5
28.4,18.3,52.7
34.2,18.6,52.69
35.4,18.9,52.65
35.0,18.9,48.16
34.2,19.3,37.68
32.9,19.6,37.64
32.8,19.8,37.72
32.8,19.7,37.69
33.7,19.0,37.7
34.4,16.1,37.63
34.4,14.1,37.69
35.0,13.6,37.72
35.4,14.6,37.68
36.0,15.9,37.74
37.1,16.3,37.71
37.9,16.4,37.72
38.6,16.6,38.13
39.2,16.5,48.8
39.6,16.1,52.99
39.2,15.6,52.94
38.2,15.2,52.94
38.0,14.5,52.98
35.0,14.2,52.9
32.6,13.9,52.89
30.0,13.8,52.89
29.1,14.0,52.89
28.6,14.5,52.91
29.3,15.1,53.03
28.4,16.2,52.96
26.5,16.9,52.95
26.8,18.0,52.89
27.0,18.6,52.89
27.1,19.6,52.97
26.7,20.2,52.89
24.6,20.7,52.9
18.7,20.8,52.92
14.6,20.1,52.88
8.2,19.2,52.92
5.4,18.2,52.89
3.8,17.9,52.9
3.4,18.6,52.94
3.2,18.8,52.89
3.1,18.6,52.87
3.1,18.1,52.9
3.0,18.2,52.89
2.9,18.0,52.88
3.0,19.1,52.88
3.0,18.3,52.9
2.8,17.7,52.94
2.7,18.5,52.88
2.7,19.1,52.89
2.8,19.0,52.88
2.7,17.7,52.77
2.6,16.9,52.77
2.6,17.0,52.77
2.6,17.4,52.67
2.6,17.7,52.46
2.6,17.8,44.78
2.5,17.8,42.97
2.5,17.9,36.51
2.5,18.0,32.9
2.6,17.7,32.73
2.6,17.4,32.79
2.5,16.6,25.02
2.5,16.1,19.4
2.5,15.3,8.14
2.6,13.8,0.32
2.6,10.2,0.06
2.5,5.7,0.12
2.5,4.5,0.03
2.6,5.1,0.04
2.7,5.3,0.19
3.0,4.6,0.18
3.2,4.7,0.03
3.7,6.9,0.1
4.5,8.4,0.03
5.2,9.7,0.11
6.3,11.2,0.12
6.9,13.3,0.03
8.1,12.0,0.03
8.7,8.1,0.09
9.8,6.8,0.05
10.8,6.2,0.19
16.1,8.9,0.13
22.4,15.3,33.53
26.6,13.4,50.82
22.9,12.2,78.16
26.1,12.4,80.19
23.0,12.8,80.19
23.0,13.5,79.66
16.7,14.1,60.43
15.3,15.5,60.43
14.5,16.4,53.58
14.3,17.7,52.69
13.9,18.7,52.74
13.9,19.7,53.1
13.4,20.4,52.67
12.7,21.0,46.39
12.0,21.5,41.18
11.6,22.1,40.95
10.2,22.1,40.96
9.3,22.9,39.58
8.0,23.0,32.87
7.5,23.9,29.07
6.1,24.0,28.87
5.9,24.0,28.97
6.0,23.7,28.97
4.3,24.0,28.92
3.6,23.9,28.95
3.5,23.1,28.96
3.1,22.6,28.92
2.7,22.7,28.96
2.6,22.2,29.04
2.6,22.6,28.95
2.5,25.0,14.39
2.8,24.5,0.03
2.3,21.1,0.05
2.4,17.0,0.03
3.0,12.4,0.07
3.6,10.2,0.03
4.1,7.6,0.06
5.6,6.5,0.03
6.8,5.4,0.03
8.0,4.9,6.9
7.8,4.4,23.53
9.1,4.4,23.59
8.2,5.8,23.26
7.5,6.2,23.21
7.2,8.2,23.14
7.8,9.8,23.29
8.1,11.3,23.18
8.8,13.2,23.2
9.3,14.2,35.27
10.5,15.5,43.32
10.5,16.3,43.47
8.6,17.4,43.39
7.2,18.1,43.44
6.8,19.3,33.06
6.9,20.0,16.15
7.3,22.0,16.21
8.5,23.3,16.27
9.7,25.0,16.13
11.9,25.4,16.18
13.2,25.9,16.32
14.0,25.9,16.65
13.6,26.0,18.54
13.4,25.8,18.53
13.0,24.1,18.53
15.9,22.4,26.1
18.3,21.3,27.26
22.3,21.0,30.68
26.9,20.3,38.66
33.5,19.1,38.66
30.9,18.6,38.7
29.8,16.9,38.64
36.5,15.7,41.2
46.5,14.6,41.08
49.6,14.7,41.06
49.4,15.8,41.11
48.8,16.3,41.16
48.1,17.1,41.12
47.6,17.5,41.09
47.6,17.8,41.1
47.6,17.9,41.05
47.6,18.0,41.05
47.6,18.1,41.07
47.8,18.2,41.06
47.8,18.1,41.09
48.0,18.1,41.08
48.1,18.3,41.08
47.7,18.3,41.11
48.1,18.4,41.09
48.3,18.5,41.09
48.0,18.4,41.11
47.7,18.4,41.05
47.6,18.2,41.06
47.4,18.2,41.11
45.1,18.0,41.16
42.6,17.9,41.07
40.7,18.0,41.07
40.0,18.0,41.05
39.4,18.0,41.1
37.9,18.0,41.09
36.8,18.2,41.07
34.8,18.4,41.06
34.8,18.5,41.05
36.4,18.9,41.13
37.8,20.7,41.09
39.6,21.1,41.09
39.8,21.0,41.07
33.8,21.3,41.03
25.0,21.0,41.03
12.1,20.6,41.06
7.4,20.5,41.06
4.6,20.6,41.07
4.0,20.6,41.09
3.6,21.4,41.05
3.6,19.9,41.08
3.5,18.8,41.08
3.3,17.5,40.96
3.2,17.4,40.96
3.1,17.2,41.06
3.1,17.1,37.09
3.0,17.0,33.7
3.0,16.5,26.51
3.0,16.0,26.2
3.1,14.8,26.16
3.1,14.0,26.18
2.9,12.9,26.24
2.9,12.1,26.25
3.0,10.3,26.4
3.0,8.6,26.37
3.0,6.4,26.33
3.0,5.6,26.22
3.0,5.0,26.22
2.9,4.7,26.24
3.1,4.4,26.19
3.1,4.8,20.85
3.0,5.2,16.21
3.2,4.8,11.94
3.5,4.2,0.53
4.0,4.4,0.04
4.5,5.2,0.11
5.1,7.0,0.03
6.0,8.3,0.12
6.8,10.3,0.06
7.6,11.4,0.04
7.9,13.4,0.04
9.1,14.3,0.03
9.9,15.5,0.03
11.5,15.8,0.11
13.7,15.8,23.27
25.0,13.6,23.67
20.3,10.2,23.65
17.9,11.2,24.71
19.7,13.2,24.74
22.9,13.2,25.07
24.5,13.2,32.67
27.7,12.5,37.91
30.4,11.9,41.68
32.2,10.9,43.19
32.6,10.6,49.62
32.1,10.0,52.75
32.3,10.0,55.92
32.6,9.7,55.7
33.7,9.2,55.45
32.3,9.0,55.42
32.8,9.1,55.46
32.8,9.1,55.43
32.1,9.0,55.42
31.4,9.4,55.45
31.2,9.8,55.48
31.8,10.3,55.49
26.0,10.7,55.49
21.2,10.9,55.52
15.4,10.5,55.51
11.7,10.3,55.46
6.5,10.3,55.47
4.7,10.1,55.53
3.5,10.0,55.47
3.1,10.3,55.47
2.8,10.5,54.04
2.7,11.1,53.41
2.7,11.6,51.54
2.8,11.6,50.19
2.8,11.9,48.23
2.5,12.2,44.89
2.5,12.5,39.59
2.6,12.5,34.96
2.7,12.6,31.33
2.5,12.5,20.71
2.4,12.3,20.45
2.5,11.9,14.2
2.5,10.8,2.33
2.6,9.4,2.32
2.6,7.7,2.58
2.8,6.9,2.31
3.0,5.7,2.39
3.4,5.3,2.66
3.8,4.4,2.96
4.3,3.8,2.94
4.7,4.5,14.13
5.3,5.7,16.4
5.6,8.6,16.21
6.0,9.7,16.25
6.1,11.1,16.26
6.6,12.8,16.39
7.2,13.7,16.25
8.4,14.9,16.22
9.8,15.6,16.23
12.9,16.5,22.7
15.8,16.9,31.99
18.9,17.3,32.79
20.5,17.4,34.73
18.4,17.7,34.8
14.0,17.9,34.96
13.0,18.1,34.98
13.9,18.2,35.07
15.8,18.3,38.4
22.3,18.3,39.78
25.7,18.4,39.88
26.0,18.5,39.9
25.1,18.4,40.02
27.3,18.1,39.96
31.0,18.0,40.44
39.1,18.1,42.28
42.1,18.3,43.05
43.8,18.0,42.94
44.0,17.7,43.11
44.1,16.4,44.34
43.0,14.8,45.43
43.4,13.0,46.7
43.8,12.1,46.74
43.8,12.3,46.73
44.1,12.9,46.72
43.6,13.8,46.71
42.2,14.5,46.7
42.4,15.0,46.73
41.7,15.2,46.72
41.6,15.5,46.69
40.4,15.5,46.7
39.9,15.9,46.7
40.0,16.1,46.73
39.7,15.9,46.79
38.9,15.8,46.7
38.4,15.4,46.75
37.1,15.0,46.69
35.5,14.4,46.72
32.3,14.0,46.7
30.5,13.8,46.68
28.8,13.7,46.71
29.0,13.6,46.69
29.0,14.3,46.73
28.1,14.8,46.73
26.7,15.8,46.67
27.0,16.5,46.66
27.0,17.4,46.68
27.0,18.0,46.68
27.5,19.1,46.78
27.1,19.7,46.67
25.8,20.4,46.69
20.6,20.4,46.72
15.8,20.4,46.68
9.3,20.1,46.72
6.2,19.3,46.67
4.0,18.8,46.67
3.6,18.3,46.69
3.2,18.3,46.71
3.1,18.4,46.76
3.0,18.8,46.7
3.0,17.6,46.68
3.0,17.9,46.72
2.9,18.3,46.68
2.8,18.8,46.7
2.9,17.9,46.68
2.8,17.6,46.71
2.8,18.8,46.67
2.7,19.0,46.68
2.7,19.0,46.5
2.8,17.8,46.49
2.7,17.3,46.51
2.6,16.9,39.96
2.6,17.2,36.56
2.6,17.5,24.02
2.6,17.4,22.64
2.6,16.7,22.53
2.6,16.0,22.54
2.6,14.7,22.59
2.6,13.7,22.66
2.7,12.2,22.56
2.7,11.0,22.6
2.6,8.4,22.51
2.6,7.0,22.59
2.6,5.8,22.54
2.6,4.7,22.63
2.5,4.2,7.7
2.5,4.5,0.68
2.6,5.0,0.08
3.0,4.4,0.03
3.5,4.4,0.1
3.8,6.0,0.05
4.7,7.6,0.06
5.4,8.7,0.26
6.6,9.8,0.03
7.3,11.5,0.09
8.1,11.5,10.46
9.2,7.3,20.18
10.5,6.5,20.48
11.1,6.2,25.43
11.8,5.8,34.51
12.6,7.4,34.77
14.5,9.6,34.73
14.8,13.6,38.74
15.5,15.0,39.15
15.4,16.2,38.89
16.3,16.5,26.63
15.5,16.5,16.13
16.1,15.5,16.19
16.7,14.5,24.26
17.8,16.0,35.54
18.7,16.7,37.36
19.2,16.9,39.06
19.4,16.7,39.01
19.2,16.6,39.05
19.5,16.5,39.04
19.8,16.3,39.07
20.2,16.1,39.08
20.3,16.2,39.06
20.4,16.2,47.14
20.4,16.0,48.4
20.2,16.0,48.37
20.3,16.0,48.43
20.3,16.0,48.39
24.9,16.0,48.31
22.4,16.2,48.31
31.3,16.3,48.23
12.4,16.3,48.11
9.9,16.5,44.62
6.8,16.5,39.85
5.2,16.6,38.62
4.0,16.4,38.5
3.8,16.4,38.58
3.3,16.3,38.48
2.8,16.4,38.86
2.9,18.2,46.75
2.8,18.5,47.58
2.4,19.1,47.49
2.4,19.0,39.16
2.5,19.0,30.53
2.5,18.5,30.48
2.5,18.0,30.5
2.4,17.3,30.45
2.4,16.4,30.41
2.4,16.0,29.5
2.7,14.8,26.88
2.8,12.9,15.88
2.3,11.9,13.18
2.3,10.9,10.93
2.6,10.5,6.52
2.5,10.1,6.25
2.3,9.3,6.28
2.5,7.6,6.38
2.7,6.4,6.28
3.0,5.5,6.43
3.5,6.3,6.26
3.9,11.3,6.29
3.8,16.7,6.31
4.3,25.6,6.25
4.7,29.8,6.27
4.7,36.8,6.29
5.2,40.2,6.42
5.6,46.0,6.31
6.2,47.9,6.31
6.6,50.4,6.26
7.5,49.6,6.35
8.2,45.9,21.34
9.7,43.4,34.94
11.1,41.5,34.93
13.3,41.8,35.25
14.2,42.2,35.19
14.5,42.3,35.2
14.1,41.3,35.12
12.9,40.4,34.88
11.9,39.7,34.76
12.1,38.6,34.87
13.1,38.0,34.84
15.2,36.0,37.97
16.5,35.1,38.26
18.1,34.0,39.7
18.7,34.0,41.89
19.5,32.9,41.87
20.7,32.8,41.93
21.8,29.8,41.9
25.2,26.6,41.84
27.4,23.4,41.81
29.0,23.6,41.83
29.3,25.8,40.66
29.4,27.9,37.99
29.5,28.8,35.81
30.1,28.8,35.92
31.0,28.7,35.85
31.6,28.1,35.88
30.8,28.0,35.93
31.1,28.1,35.93
31.4,28.2,35.91
31.6,28.4,36.01
31.8,27.9,35.94
32.5,27.7,35.93
33.2,27.2,36.04
34.3,25.8,35.92
35.0,25.0,35.94
35.9,24.5,36.02
36.0,24.5,39.49
36.2,23.4,40.95
36.9,23.0,44.87
36.6,22.9,44.96
35.0,23.2,44.95
33.3,23.3,44.83
31.6,23.3,44.69
31.2,23.9,44.58
30.4,23.7,44.66
29.8,24.1,37.93
29.0,24.6,37.75
29.5,26.0,35.84
30.1,27.1,34.73
30.6,27.4,34.84
31.3,27.0,34.71
31.7,25.4,34.74
29.6,24.4,34.78
24.0,23.9,34.69
15.4,22.7,34.73
10.4,22.7,34.81
6.8,20.7,34.7
5.8,19.5,34.76
4.9,16.3,34.73
4.6,15.7,30.79
4.2,14.9,28.27
4.0,14.1,28.19
4.0,12.8,28.21
3.9,12.0,28.28
3.8,10.6,28.61
3.9,9.8,37.48
4.0,8.3,42.28
3.7,7.7,42.24
3.6,7.2,42.15
3.5,6.9,37.38
3.4,6.2,29.19
3.4,5.6,29.04
3.6,4.8,29.06
3.7,4.4,29.19
3.6,4.0,29.1
3.7,4.2,29.03
3.9,4.6,29.06
4.0,4.6,29.05
4.0,4.6,29.18
4.2,4.3,24.02
4.2,4.1,20.15
4.6,3.8,20.13
5.1,4.1,20.13
5.1,4.9,19.35
5.4,5.5,10.95
5.8,6.4,10.96
6.6,7.4,5.57
7.2,9.0,0.19
8.3,10.3,0.06
9.2,12.1,0.08
11.0,13.0,0.22
12.2,13.6,0.07
15.0,14.0,0.08
18.6,13.8,0.03
18.7,12.0,0.08
21.3,10.7,14.58
25.9,12.1,17.5
27.5,11.8,28.59
33.3,10.7,34.17
36.7,9.4,49.73
39.1,8.6,61.16
38.9,8.2,68.88
38.3,8.3,68.92
37.4,8.5,68.89
37.6,8.7,65.39
36.0,8.4,50.52
34.4,8.3,50.6
33.1,8.5,50.46
32.8,8.7,50.51
33.8,8.8,50.52
32.5,9.2,50.54
23.3,9.5,50.55
17.2,9.8,50.54
9.7,10.2,50.53
6.7,10.3,50.46
4.1,9.9,46.44
3.2,9.7,44.64
2.9,9.7,44.57
2.8,9.8,37.86
2.7,9.9,32.88
2.7,10.5,24.55
2.6,11.0,21.69
2.6,11.5,16.85
2.6,11.7,15.28
2.7,11.1,15.24
2.8,10.1,15.5
2.6,9.4,15.3
2.8,8.1,15.29
3.0,7.3,15.33
3.2,6.4,15.33
3.3,5.8,15.47
3.5,5.1,15.28
3.8,5.0,15.3
4.1,4.4,15.29
4.5,3.9,15.27
4.6,3.4,15.45
5.0,3.8,15.3
5.4,4.8,15.42
5.9,5.7,15.39
6.3,8.0,15.48
7.1,9.2,15.42
7.8,11.2,15.32
9.3,12.2,15.41
10.6,13.8,15.37
13.4,14.3,15.34
14.7,15.4,15.29
16.5,15.8,15.48
16.3,16.1,19.06
15.7,16.2,37.74
16.4,16.1,52.98
